date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary
10-05-15,0,0,0,0,0,46,0,0,0,0,0
10-05-25,0,0,0,0,0,52,0,34,0,0,0
10-05-35,0,0,0,0,0,55,0,0,0,0,0
10-05-45,0,0,0,0,0,55,0,34,0,0,0
10-05-55,0,0,0,0,0,57,0,33,0,0,0
10-06-05,0,0,0,0,0,56,0,0,0,0,0
10-06-15,0,0,0,0,0,56,0,0,0,0,0
10-06-25,0,0,0,0,0,57,0,0,0,0,0
10-06-35,0,0,0,0,0,56,0,0,0,0,0
10-06-45,0,0,0,0,0,56,0,0,0,0,0
10-06-55,0,0,0,0,0,55,0,0,0,0,0
10-07-05,0,0,34,0,0,51,0,0,0,0,0
10-07-15,0,0,0,34,0,49,0,34,0,0,0
10-07-25,0,0,0,0,0,51,0,0,0,0,0
10-07-35,0,0,0,32,0,54,0,0,0,0,0
10-07-45,0,0,0,0,0,42,0,0,0,0,0
10-07-55,0,0,0,0,0,44,0,0,0,0,0
10-08-05,0,0,0,0,0,48,0,0,0,0,0
10-08-15,0,0,0,0,0,48,0,0,0,0,0
10-08-35,0,0,0,0,0,39,0,0,0,0,0
10-08-45,0,0,0,0,0,35,0,0,0,0,0
10-08-55,0,0,0,0,0,40,0,0,0,0,0
10-09-05,0,0,0,0,33,44,0,0,0,0,0
10-09-15,0,0,0,0,33,44,0,0,0,0,0
10-09-25,0,0,0,0,0,32,0,0,0,0,0
10-09-45,0,0,35,0,0,39,0,0,0,0,0
10-09-55,0,0,37,32,0,34,0,0,0,0,0
10-10-05,0,0,0,0,0,33,0,0,0,0,0
10-10-15,0,0,0,32,0,35,0,0,0,0,0
10-10-25,0,0,0,33,0,34,0,0,0,0,0
10-10-35,0,0,0,34,0,33,0,0,0,0,0
10-10-45,0,0,0,0,0,33,0,0,0,0,0
10-11-05,0,0,0,0,0,34,0,0,0,0,0
10-11-15,0,0,0,0,0,34,0,0,0,0,0
