date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Mary,Erin,Taj,Silas,Beatrice,Willa
16-42-05,0,34,45,0,36,0,42,0,0,0,0,0,34,57,0,32
16-42-15,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,33
16-42-25,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
16-42-35,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
16-42-45,0,34,45,0,35,0,43,0,0,0,0,0,33,57,0,33
16-42-55,0,34,45,0,35,0,43,0,0,0,0,0,33,57,0,33
16-43-05,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
16-43-15,0,34,45,0,35,0,43,0,0,0,0,0,33,57,0,32
16-43-25,0,34,45,0,36,0,43,0,0,0,0,0,34,56,0,33
16-43-35,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-43-45,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,33
16-43-55,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
16-44-05,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
16-44-15,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
16-44-25,0,34,45,0,36,0,43,0,0,0,0,0,33,57,0,33
16-44-35,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
16-44-45,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-44-55,0,34,45,0,36,0,42,0,0,0,0,0,34,57,0,33
16-45-05,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-45-15,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
16-45-25,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-45-35,0,34,45,0,35,0,43,0,0,0,0,0,33,57,0,32
16-45-45,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
16-45-55,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,33
16-46-05,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-46-15,0,34,46,0,35,0,43,0,0,0,0,0,34,56,0,32
16-46-25,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-46-35,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,32
16-46-45,0,34,45,0,35,0,43,0,0,0,0,0,34,56,0,33
16-46-55,0,34,45,0,35,0,43,0,0,0,0,0,33,57,0,32
16-47-05,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
16-47-15,0,34,45,0,36,0,43,0,0,0,0,0,33,57,0,33
16-47-25,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
16-47-35,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-47-45,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
16-47-55,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
16-48-05,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
16-48-15,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-48-25,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
16-48-35,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-48-45,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
16-48-55,0,34,45,0,35,0,43,0,0,0,0,0,33,57,0,33
16-49-05,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-49-15,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
16-49-25,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-49-35,0,34,45,0,35,0,42,0,0,0,0,0,34,57,0,33
16-49-45,0,34,44,0,36,0,43,0,0,0,0,0,33,57,0,33
16-49-55,0,34,45,0,35,0,42,0,0,0,0,0,34,56,0,32
16-50-05,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-50-15,0,34,46,0,35,0,43,0,0,0,0,0,34,56,0,33
16-50-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
16-50-35,0,34,44,0,35,0,43,0,0,0,0,0,34,57,0,33
16-50-45,0,34,45,0,36,0,43,0,0,0,0,0,34,56,0,32
16-50-55,0,34,45,0,36,0,43,0,0,0,0,0,34,56,0,33
16-51-05,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
16-51-15,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
16-51-25,0,34,45,0,35,0,43,0,0,0,0,0,34,56,0,33
16-51-35,0,34,45,0,36,0,43,0,0,0,0,0,34,56,0,33
16-51-45,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-51-55,0,34,46,0,36,0,43,0,0,0,0,0,33,57,0,32
16-52-05,0,34,45,0,36,0,43,0,0,0,0,0,34,56,0,32
16-52-15,0,34,45,0,35,0,43,0,0,0,0,0,34,56,0,33
16-52-25,0,34,46,0,35,0,43,0,0,0,0,0,33,57,0,33
16-52-35,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
16-52-45,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
16-52-55,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,33
16-53-05,0,34,46,0,35,0,43,0,0,0,0,0,33,57,0,33
16-53-15,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,32
16-53-25,0,34,45,0,35,0,43,0,0,0,0,0,33,57,0,32
16-53-35,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-53-45,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
16-53-55,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
16-54-05,0,34,45,0,36,0,43,0,0,0,0,0,33,56,0,33
16-54-15,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
16-54-25,0,34,45,0,36,0,43,0,0,0,0,0,34,56,0,33
16-54-35,0,34,46,0,35,0,43,0,0,0,0,0,33,56,0,33
16-54-45,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
16-54-55,0,34,44,0,35,0,43,0,0,0,0,0,34,57,0,33
16-55-05,0,34,44,0,36,0,43,0,0,0,0,0,34,57,0,33
16-55-15,0,34,45,0,35,0,43,0,0,0,0,0,33,57,0,32
16-55-25,0,33,44,0,35,0,43,0,0,0,0,0,33,56,0,33
16-55-35,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,33
16-55-45,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
16-55-55,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-56-05,0,34,45,0,36,0,44,0,0,0,0,0,34,56,0,33
16-56-15,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-56-25,0,34,44,0,35,0,43,0,0,0,0,0,33,57,0,33
16-56-35,0,34,45,0,35,0,43,0,0,0,0,0,34,56,0,32
16-56-45,0,34,44,0,35,0,43,0,0,0,0,0,34,57,0,33
16-56-55,0,34,45,0,35,0,43,0,0,0,0,0,33,57,0,32
16-57-05,0,34,45,0,36,0,43,0,0,0,0,0,34,56,0,32
16-57-15,0,34,45,0,35,0,43,0,0,0,0,0,33,56,0,33
16-57-25,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
16-57-35,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-57-45,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-57-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
16-58-05,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
16-58-15,0,34,45,0,35,0,43,0,0,0,0,0,33,57,0,32
16-58-25,0,34,44,0,35,0,43,0,0,0,0,0,34,57,0,32
16-58-35,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,33
16-58-45,0,34,44,0,35,0,43,0,0,0,0,0,34,57,0,33
16-58-55,0,34,44,0,35,0,43,0,0,0,0,0,34,56,0,33
16-59-05,0,34,45,0,35,0,42,0,0,0,0,0,34,57,0,33
16-59-15,0,33,45,0,36,0,42,0,0,0,0,0,33,57,0,33
16-59-25,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
16-59-35,0,34,45,0,35,0,43,0,0,0,0,0,33,56,0,33
16-59-45,0,34,45,0,36,0,42,0,0,0,0,0,34,56,0,33
16-59-55,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-00-05,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-00-15,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
17-00-25,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-00-35,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-00-45,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-00-55,0,34,44,0,35,0,43,0,0,0,0,0,34,56,0,32
17-01-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-01-15,0,34,45,0,35,0,43,0,0,0,0,0,34,56,0,32
17-01-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-01-35,0,34,46,0,36,0,43,0,0,0,0,0,33,57,0,33
17-01-45,0,34,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-01-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-02-05,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,32
17-02-15,0,34,45,0,36,0,43,0,0,0,0,0,34,56,0,33
17-02-25,0,34,44,0,35,0,43,0,0,0,0,0,34,57,0,33
17-02-35,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-02-45,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-02-55,0,33,46,0,36,0,42,0,0,0,0,0,34,57,0,33
17-03-05,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-03-15,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-03-25,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-03-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-03-45,0,34,46,0,35,0,42,0,0,0,0,0,34,57,0,32
17-03-55,0,33,45,0,36,0,43,0,0,0,0,0,33,58,0,32
17-04-05,0,34,46,0,36,0,43,0,0,0,0,0,34,56,0,33
17-04-15,0,34,46,0,35,0,43,0,0,0,0,0,33,57,0,32
17-04-25,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-04-35,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-04-45,0,33,45,0,35,0,42,0,0,0,0,0,33,57,0,32
17-04-55,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-05-05,0,34,44,0,35,0,43,0,0,0,0,0,34,56,0,33
17-05-15,0,34,44,0,35,0,43,0,0,0,0,0,34,57,0,32
17-05-25,0,34,44,0,36,0,43,0,0,0,0,0,34,57,0,33
17-05-35,0,34,45,0,35,0,44,0,0,0,0,0,34,56,0,33
17-05-45,0,34,45,0,35,0,43,0,0,0,0,0,34,56,0,32
17-05-55,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-06-05,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-06-15,0,34,44,0,35,0,43,0,0,0,0,0,34,57,0,32
17-06-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-06-35,0,34,45,0,36,0,43,0,0,0,0,0,33,56,0,33
17-06-45,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-06-55,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-07-05,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-07-15,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-07-25,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-07-35,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-07-45,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-07-55,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-08-05,0,34,46,0,35,0,43,0,0,0,0,0,34,56,0,33
17-08-15,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-08-25,0,34,44,0,36,0,43,0,0,0,0,0,34,56,0,32
17-08-35,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-08-45,0,34,45,0,35,0,43,0,0,0,0,0,33,56,0,32
17-08-55,0,34,44,0,36,0,43,0,0,0,0,0,33,57,0,33
17-09-05,0,34,45,0,35,0,43,0,0,0,0,0,34,56,0,32
17-09-15,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-09-25,0,34,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-09-35,0,34,45,0,36,0,43,0,0,0,0,0,34,56,0,33
17-09-45,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-09-55,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-10-05,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,32
17-10-15,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-10-25,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,33
17-10-35,0,34,45,0,35,0,43,0,0,0,0,0,33,57,0,33
17-10-45,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-10-55,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-11-05,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,33
17-11-15,0,33,44,0,35,0,43,0,0,0,0,0,34,57,0,33
17-11-25,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,33
17-11-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-11-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-11-55,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-12-05,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,32
17-12-15,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-12-25,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-12-35,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-12-45,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-12-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-13-05,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,33
17-13-15,0,34,46,0,36,0,43,0,0,0,0,0,33,57,0,33
17-13-25,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-13-35,0,33,45,0,35,0,43,0,0,0,0,0,33,58,0,33
17-13-45,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,32
17-13-55,0,34,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-14-05,0,34,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-14-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-14-25,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-14-35,0,33,44,0,35,0,43,0,0,0,0,0,34,57,0,33
17-14-45,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-14-55,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-15-05,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-15-15,0,34,45,0,36,0,43,0,0,0,0,0,34,56,0,32
17-15-25,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-15-35,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-15-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-15-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-16-05,0,34,45,0,36,0,43,0,0,0,0,0,33,56,0,33
17-16-15,0,34,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-16-25,0,34,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-16-35,0,34,46,0,35,0,43,0,0,0,0,0,33,57,0,32
17-16-45,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-16-55,0,34,46,0,36,0,42,0,0,0,0,0,34,57,0,33
17-17-05,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-17-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-17-25,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-17-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-17-45,0,34,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-17-55,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
17-18-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-18-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-18-25,0,34,46,0,36,0,42,0,0,0,0,0,33,57,0,33
17-18-35,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-18-45,0,34,45,0,35,0,43,0,0,0,0,0,33,57,0,33
17-18-55,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-19-05,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,32
17-19-15,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-19-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-19-35,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-19-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-19-55,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-20-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-20-15,0,34,45,0,36,0,42,0,0,0,0,0,34,57,0,33
17-20-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-20-35,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
17-20-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-20-55,0,33,44,0,35,0,43,0,0,0,0,0,33,57,0,33
17-21-05,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-21-15,0,34,46,0,35,0,43,0,0,0,0,0,34,56,0,32
17-21-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-21-35,0,34,45,0,36,0,42,0,0,0,0,0,34,57,0,32
17-21-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-21-55,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-22-05,0,34,46,0,36,0,43,0,0,0,0,0,33,57,0,33
17-22-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-22-25,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,32
17-22-35,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
17-22-45,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-22-55,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-23-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-23-15,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-23-25,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-23-35,0,34,45,0,36,0,43,0,0,0,0,0,34,56,0,32
17-23-45,0,34,45,0,36,0,43,0,0,0,0,0,33,57,0,32
17-23-55,0,34,45,0,35,0,43,0,0,0,0,0,34,58,0,33
17-24-05,0,34,45,0,35,0,43,0,0,0,0,0,33,57,0,33
17-24-15,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,32
17-24-25,0,34,45,0,35,0,43,0,0,0,0,0,34,56,0,32
17-24-35,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-24-45,0,34,45,0,36,0,43,0,0,0,0,0,33,57,0,32
17-24-55,0,34,44,0,36,0,43,0,0,0,0,0,34,57,0,33
17-25-05,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-25-15,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-25-25,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-25-35,0,33,45,0,35,0,44,0,0,0,0,0,33,57,0,32
17-25-45,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-25-55,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-26-05,0,34,44,0,36,0,43,0,0,0,0,0,34,57,0,32
17-26-15,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,33
17-26-25,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-26-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-26-45,0,34,45,0,35,0,43,0,0,0,0,0,34,56,0,32
17-26-55,0,34,46,0,36,0,44,0,0,0,0,0,34,57,0,33
17-27-05,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-27-15,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
17-27-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-27-35,0,34,46,0,36,0,43,0,0,0,0,0,33,57,0,33
17-27-45,0,33,45,0,36,0,43,0,0,0,0,0,33,56,0,33
17-27-55,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-28-05,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-28-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-28-25,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-28-35,0,33,46,0,36,0,43,0,0,0,0,0,33,57,0,32
17-28-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-28-55,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-29-05,0,34,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-29-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-29-25,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-29-35,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-29-45,0,34,45,0,36,0,43,0,0,0,0,0,34,56,0,33
17-29-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-30-05,0,34,46,0,35,0,42,0,0,0,0,0,34,57,0,33
17-30-15,0,34,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-30-25,0,34,45,0,36,0,43,0,0,0,0,0,33,57,0,32
17-30-35,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,33
17-30-45,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-30-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-31-05,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,33
17-31-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-31-25,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-31-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-31-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-31-55,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,32
17-32-05,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,33
17-32-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-32-25,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-32-35,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-32-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-32-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-33-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-33-15,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,33
17-33-25,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
17-33-35,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-33-45,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,32
17-33-55,0,34,45,0,35,0,43,0,0,0,0,0,33,57,0,33
17-34-05,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-34-15,0,34,45,0,36,0,43,0,0,0,0,0,33,57,0,32
17-34-25,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
17-34-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-34-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-34-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-35-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-35-15,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-35-25,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,33
17-35-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-35-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-35-55,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-36-05,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-36-15,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-36-25,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-36-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-36-45,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-36-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-37-05,0,33,46,0,36,0,43,0,0,0,0,0,34,56,0,33
17-37-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-37-25,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-37-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-37-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-37-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-38-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-38-15,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-38-25,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-38-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-38-45,0,33,45,0,36,0,42,0,0,0,0,0,34,57,0,32
17-38-55,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
17-39-05,0,34,45,0,36,0,43,0,0,0,0,0,34,56,0,33
17-39-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-39-25,0,33,45,0,35,0,42,0,0,0,0,0,34,57,0,33
17-39-35,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,33
17-39-45,0,34,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-39-55,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
17-40-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-40-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-40-25,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,32
17-40-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-40-45,0,34,44,0,35,0,43,0,0,0,0,0,34,57,0,32
17-40-55,0,33,46,0,36,0,43,0,0,0,0,0,34,58,0,33
17-41-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
17-41-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
17-41-25,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
17-41-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
17-41-45,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,32
17-41-55,0,33,45,0,36,0,42,0,0,0,0,0,34,57,0,32
17-42-05,0,34,46,0,35,0,43,0,0,0,0,0,34,57,0,32
17-42-15,0,34,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-42-25,0,33,45,0,36,0,42,0,0,0,0,0,34,57,0,33
17-42-35,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,32
17-42-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
17-42-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
