date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Beatrice,Willa
11-17-45,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
11-17-55,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
11-18-05,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0
11-18-15,0,0,33,0,0,0,0,0,0,0,0,0,0,0,32,0
11-18-25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-05,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
11-19-15,0,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0
11-19-25,0,0,0,0,0,31,0,32,0,0,31,0,0,0,0,0
11-19-45,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-20-15,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
11-20-25,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-20-35,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-20-55,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-21-35,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-21-45,0,0,32,0,0,0,0,0,0,0,0,0,0,0,31,0
11-21-55,0,0,45,0,0,32,0,0,0,0,0,0,0,0,34,0
11-22-05,0,0,46,0,0,0,0,0,0,0,0,0,0,0,35,0
11-22-15,0,0,48,0,0,0,0,0,0,0,0,0,0,0,36,0
11-22-25,0,0,52,0,0,0,0,0,0,0,0,0,0,0,36,0
11-22-35,0,0,52,0,0,0,0,0,0,0,0,0,0,0,33,0
11-22-45,0,0,50,0,0,0,0,0,0,0,0,0,0,0,35,0
11-22-55,0,0,35,0,0,0,0,0,0,0,0,0,0,0,33,0
11-23-05,0,0,42,0,0,33,0,0,0,0,0,0,0,0,35,0
11-23-15,0,0,35,0,0,0,0,0,0,0,0,0,0,0,33,0
11-23-25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,32,0
11-23-35,0,0,31,0,0,32,0,0,0,0,0,0,0,0,34,0
11-23-45,0,0,31,0,0,31,0,0,0,0,0,0,0,0,34,0
11-23-55,0,0,0,0,0,32,0,34,0,0,0,0,0,0,38,0
11-24-05,0,0,0,0,0,31,0,0,0,0,0,0,0,0,35,0
11-24-15,0,0,32,0,0,0,0,33,0,0,31,0,0,0,36,0
11-24-25,0,0,32,0,0,0,0,33,0,0,0,0,0,0,36,0
11-24-35,0,0,32,0,0,33,0,0,0,0,31,0,0,0,41,0
11-24-45,0,0,0,0,0,0,0,32,0,0,0,0,0,0,39,0
11-24-55,0,0,0,0,0,33,0,0,0,0,0,0,0,0,35,0
11-25-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
11-25-15,0,0,32,0,0,0,0,0,0,0,0,0,0,0,38,0
11-25-25,0,0,33,0,0,0,0,0,0,0,0,0,0,0,40,0
11-25-35,0,0,34,0,0,0,0,0,0,0,0,0,0,0,39,0
11-25-45,0,0,37,0,0,0,0,0,0,0,31,0,0,0,37,0
11-25-55,0,0,38,0,0,0,0,0,0,0,0,0,0,0,33,0
11-26-05,0,0,35,0,0,0,0,0,0,0,31,0,0,0,40,0
11-26-15,0,0,33,0,0,0,0,0,0,0,0,0,0,0,35,0
11-26-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
11-26-35,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
11-26-45,0,0,33,0,0,32,0,32,0,0,0,0,0,0,32,0
11-26-55,0,0,37,0,0,33,0,0,0,0,0,0,0,0,31,0
11-27-05,0,0,34,0,0,31,0,33,0,0,0,0,0,0,32,0
11-27-15,0,0,34,0,0,0,0,33,0,0,0,0,0,0,32,0
11-27-25,0,0,33,0,0,31,0,33,0,0,0,0,0,0,0,0
11-27-35,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
11-27-45,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-28-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
11-28-15,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
11-28-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
11-29-05,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
11-29-15,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
11-29-55,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
11-30-25,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0
11-30-35,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-31-15,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-31-25,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-31-35,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-31-45,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
11-31-55,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-32-25,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-32-35,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-32-45,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-33-05,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-35-15,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-35-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
11-35-55,0,0,0,0,0,0,0,0,0,0,31,0,0,0,32,0
11-36-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
11-36-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
11-36-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
11-36-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
11-36-45,0,0,0,0,0,33,0,32,0,0,0,0,0,0,32,0
11-36-55,0,0,31,0,0,34,0,0,0,0,0,0,0,0,33,0
11-37-05,0,0,0,0,0,33,0,0,0,0,0,0,0,0,32,0
11-37-15,0,0,31,0,0,44,0,0,0,0,0,0,0,0,34,0
11-37-25,0,0,32,0,0,32,0,0,0,0,0,0,0,0,32,0
11-37-35,0,0,36,34,0,32,0,0,0,0,0,0,0,0,32,0
11-37-45,0,0,36,33,0,0,0,35,0,0,0,0,0,0,32,0
11-37-55,0,0,32,31,0,0,0,31,0,0,0,0,0,0,0,0
11-38-05,0,0,34,31,0,0,0,0,0,0,0,0,0,0,0,0
11-38-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
11-38-25,0,0,33,0,0,32,0,0,0,0,0,0,0,0,32,0
11-38-35,0,0,32,32,0,32,0,0,0,0,0,0,0,0,33,0
11-38-45,0,0,31,0,0,32,0,0,0,0,0,0,0,0,34,0
11-38-55,0,0,0,0,0,32,0,0,0,0,0,0,0,0,33,0
11-39-05,0,0,0,0,0,31,0,0,0,0,0,0,0,0,31,0
11-39-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
11-39-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
11-39-45,0,0,0,0,0,31,0,0,0,0,0,0,0,0,33,0
11-40-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
11-40-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
11-40-25,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-41-35,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-41-45,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
11-42-05,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-42-25,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-42-35,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-45-55,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
11-46-45,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-48-55,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-49-45,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-51-05,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
11-51-55,0,0,0,0,0,33,0,0,0,0,31,0,0,0,0,0
11-52-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
11-52-15,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-52-25,0,0,0,0,0,33,0,33,0,0,0,0,0,0,32,0
11-52-35,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
11-52-45,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-52-55,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-53-05,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-53-15,0,0,32,0,0,31,0,0,0,0,0,0,0,0,0,0
11-53-25,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0
11-53-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
11-53-55,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-54-15,0,0,0,0,0,33,0,0,0,0,0,0,0,0,32,0
11-54-25,0,0,0,0,0,0,0,0,0,0,31,0,0,0,33,0
11-54-35,0,0,0,0,0,32,0,34,0,0,31,0,0,0,33,0
11-54-45,0,0,31,0,0,0,0,0,0,0,0,0,0,0,34,0
11-54-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
11-55-05,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
11-55-15,0,0,33,0,0,0,0,0,0,0,0,0,0,0,32,0
11-55-25,0,0,36,0,0,33,0,0,0,0,0,0,0,0,32,0
11-55-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
11-55-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
11-55-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
11-56-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
11-56-35,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
11-57-25,0,0,31,0,0,31,0,0,0,0,0,0,0,0,32,0
11-57-45,0,0,31,0,0,0,0,0,0,0,0,0,0,0,32,0
11-57-55,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
11-58-25,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
11-58-35,0,0,0,0,0,33,0,0,0,0,0,0,0,0,32,0
11-59-15,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-59-25,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-59-35,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-00-25,0,0,0,0,0,32,0,0,0,0,31,0,0,0,0,0
12-00-55,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-01-05,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
12-01-15,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0
12-01-25,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-01-35,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
12-01-45,0,0,31,35,0,0,0,0,0,0,0,0,0,0,0,0
12-01-55,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
12-02-05,0,0,31,34,0,0,0,0,0,0,0,0,0,0,0,0
12-02-35,0,0,0,0,0,40,0,0,0,0,31,0,0,0,0,0
12-02-45,0,0,0,0,0,33,0,35,0,0,0,0,0,0,0,0
12-02-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
12-04-15,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
12-04-25,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
12-04-35,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-04-55,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-05-15,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-06-25,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-08-25,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
12-09-35,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-11-15,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-11-25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-14-05,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-14-15,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-14-45,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-14-55,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-15-35,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-16-45,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-16-55,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-17-05,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-17-55,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-18-55,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-19-35,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-19-55,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-20-05,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-20-35,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-21-15,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-21-55,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-23-55,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-25-05,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-25-15,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-25-45,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-25-55,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-26-05,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-26-15,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-26-25,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-26-35,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-27-25,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-28-05,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-28-15,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-28-35,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-28-45,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-28-55,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-29-05,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-29-15,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-29-25,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-29-45,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-30-15,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-30-25,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-30-45,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-30-55,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-31-15,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-31-25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-32-35,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-32-55,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-33-15,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-33-25,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
12-33-35,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-33-45,0,0,33,0,0,31,0,0,0,0,0,0,0,0,0,0
12-34-45,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-34-55,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
12-35-15,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
12-35-25,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
12-35-35,0,0,31,0,0,0,0,0,0,0,0,0,31,0,0,0
12-35-45,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
12-35-55,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
12-36-05,0,0,42,0,0,0,0,0,0,0,31,0,0,0,0,0
12-36-15,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
12-36-25,0,0,42,32,0,0,0,0,0,0,0,0,0,0,0,0
12-36-35,0,0,41,43,0,0,0,0,0,0,0,0,0,0,32,0
12-36-45,0,0,41,45,0,31,0,0,0,0,0,0,0,0,37,0
12-36-55,0,0,44,47,0,0,0,0,0,0,0,0,0,0,35,0
12-37-05,0,0,44,44,0,0,0,0,0,0,0,0,0,0,31,0
12-37-15,0,0,43,45,0,0,0,0,0,0,0,0,0,0,33,0
12-37-25,0,0,45,44,0,0,0,0,0,0,0,0,0,0,38,0
12-37-35,0,0,45,45,0,0,0,0,0,0,0,0,0,0,32,0
12-37-45,0,0,46,46,0,0,0,0,0,0,0,0,0,0,38,0
12-37-55,0,0,46,45,0,0,0,0,0,0,0,0,0,0,32,0
12-38-05,0,0,46,45,0,0,0,0,0,0,0,0,0,0,32,0
12-38-15,0,0,42,42,0,0,0,0,0,0,31,0,0,0,35,0
12-38-25,0,0,40,40,0,31,0,0,0,0,31,0,0,0,34,0
12-38-35,0,0,41,40,0,31,0,0,0,0,31,0,0,0,35,0
12-38-45,32,0,46,41,0,42,0,0,0,0,0,0,0,0,35,0
12-38-55,33,0,44,42,0,0,0,0,0,0,0,0,0,0,37,0
12-39-05,32,0,46,39,0,0,0,0,0,0,0,0,0,0,36,0
12-39-15,32,0,43,39,0,0,0,0,0,0,0,0,0,0,36,0
12-39-25,32,0,44,42,0,0,0,0,0,0,0,0,0,0,34,0
12-39-35,32,0,38,42,0,31,0,0,0,0,0,0,0,0,37,0
12-39-45,32,0,43,41,0,44,0,0,0,0,0,0,0,0,37,0
12-39-55,32,0,45,41,0,43,0,0,0,0,0,0,0,0,34,0
12-40-05,33,0,47,40,0,33,0,0,0,0,0,0,0,0,35,0
12-40-15,33,0,46,39,0,34,0,0,0,0,0,0,0,0,34,0
12-40-25,33,0,45,38,0,51,0,0,0,0,0,0,0,0,34,0
12-40-35,33,0,47,40,0,40,0,0,0,0,0,0,0,0,34,0
12-40-45,33,0,46,40,0,49,0,0,0,0,0,0,0,0,38,0
12-40-55,33,0,48,39,0,49,0,0,0,0,0,0,0,0,35,0
12-41-05,33,0,46,40,0,48,0,0,0,0,0,0,0,0,32,0
12-41-15,33,0,47,40,0,48,0,31,0,0,0,0,0,0,33,0
12-41-25,33,0,46,39,0,49,0,35,0,0,0,0,0,0,33,0
12-41-35,33,0,47,39,0,49,0,36,0,0,0,0,0,0,33,0
12-41-45,33,0,47,39,0,49,0,0,0,0,31,0,0,0,33,0
12-41-55,33,0,45,40,0,48,0,0,0,0,0,0,0,0,33,0
12-42-05,33,0,47,39,0,49,0,35,0,0,31,0,0,0,33,0
12-42-15,33,0,47,39,0,49,0,31,0,0,0,0,0,0,33,0
12-42-25,33,0,46,39,0,49,0,0,0,0,0,0,0,0,33,0
12-42-35,33,0,47,39,0,49,0,0,0,0,0,0,0,0,33,0
12-42-45,33,0,46,39,0,49,0,0,0,0,31,0,0,0,32,0
12-42-55,33,0,47,40,0,48,0,0,0,0,31,0,0,0,32,0
12-43-05,33,0,46,39,0,48,0,0,0,0,0,0,0,0,32,0
12-43-15,33,0,47,39,0,49,0,0,0,0,0,0,0,0,33,0
12-43-25,33,0,47,40,0,49,0,0,0,0,0,0,0,0,32,0
12-43-35,33,0,47,40,0,49,0,0,0,0,0,0,0,0,32,0
12-43-45,33,0,46,39,0,49,0,0,0,0,0,0,0,0,32,0
12-43-55,33,0,46,40,0,49,0,0,0,0,0,0,0,0,32,0
12-44-05,0,0,46,40,0,48,0,0,0,0,0,0,0,0,33,0
12-44-15,0,0,46,40,0,48,0,0,0,0,0,0,0,0,32,0
12-44-25,0,0,45,40,0,48,0,0,0,0,0,0,0,0,32,0
12-44-35,0,0,46,40,0,48,0,0,0,0,0,0,0,0,32,0
12-44-45,0,0,46,40,0,48,0,0,0,0,31,0,0,0,32,0
12-44-55,0,0,46,40,0,48,0,0,0,0,0,0,0,0,32,0
12-45-05,0,0,46,40,0,48,0,0,0,0,31,0,0,0,32,0
12-45-15,0,0,46,40,0,48,0,0,0,0,0,0,0,0,32,0
12-45-25,0,0,46,40,0,49,0,0,0,0,31,0,0,0,34,0
12-45-35,31,0,45,40,0,48,0,0,0,0,0,0,0,0,34,0
12-45-45,0,0,46,40,0,47,0,0,0,0,0,0,0,0,32,0
12-45-55,0,0,45,40,0,47,0,0,0,0,0,0,0,0,32,0
12-46-05,0,0,45,40,0,48,0,0,0,0,0,0,0,0,32,0
12-46-15,0,0,46,40,0,48,0,0,0,0,0,0,0,0,32,0
12-46-25,0,0,46,40,0,48,0,0,0,0,0,0,0,0,32,0
12-46-35,0,0,45,40,0,48,0,0,0,0,0,0,0,0,32,0
12-46-45,0,0,46,40,0,48,0,0,0,0,0,0,0,0,32,0
12-46-55,0,0,45,40,0,48,0,0,0,0,0,0,0,0,32,0
12-47-05,0,0,45,40,0,48,0,0,0,0,0,0,0,0,32,0
12-47-15,0,0,46,40,0,48,0,0,0,0,0,0,0,0,31,0
12-47-25,0,0,45,40,0,48,0,0,0,0,0,0,0,0,31,0
12-47-35,0,0,46,40,0,47,0,0,0,0,0,0,0,0,32,0
12-47-45,0,0,46,40,0,48,0,0,0,0,0,0,0,0,32,0
12-47-55,0,0,45,40,0,48,0,0,0,0,0,0,0,0,32,0
12-48-05,31,0,45,40,0,48,0,0,0,0,0,0,0,0,32,0
12-48-15,0,0,44,39,0,48,0,0,0,0,0,0,0,0,32,0
12-48-25,0,0,46,41,0,48,0,0,0,0,0,0,0,0,32,0
12-48-35,31,0,47,40,0,48,0,0,0,0,31,0,0,0,32,0
12-48-45,32,0,44,40,0,49,0,0,0,0,0,0,0,0,35,0
12-48-55,32,0,53,40,0,49,0,0,0,0,31,0,0,0,37,0
12-49-05,32,0,46,42,0,48,0,0,0,0,31,0,0,0,33,0
12-49-15,32,0,50,41,0,49,0,0,0,0,31,0,0,0,39,0
12-49-25,32,0,51,38,0,51,0,0,0,0,0,0,0,0,37,0
12-49-35,0,0,52,41,0,48,0,0,0,0,0,0,0,0,39,0
12-49-45,0,0,50,42,0,50,0,0,0,0,0,0,0,0,38,0
12-49-55,0,0,47,43,0,47,0,0,0,0,0,0,0,0,37,0
12-50-05,0,0,50,43,0,44,0,0,0,0,0,0,0,0,37,0
12-50-15,33,0,48,42,0,48,0,0,0,0,0,0,0,0,36,0
12-50-25,33,0,50,41,0,50,0,0,0,0,0,0,0,0,36,0
12-50-35,0,0,48,40,0,47,0,0,0,0,0,0,0,0,35,0
12-50-45,0,0,48,41,0,48,0,0,0,0,0,0,0,0,34,0
12-50-55,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
12-51-05,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
12-51-15,0,0,47,41,0,48,0,0,0,0,0,0,0,0,31,0
12-51-25,0,0,49,41,0,48,0,0,0,0,0,0,0,0,32,0
12-51-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
12-51-45,0,0,48,41,0,47,0,0,0,0,0,0,0,0,32,0
12-51-55,0,0,47,41,0,48,0,0,0,0,0,0,0,0,31,0
12-52-05,0,0,47,41,0,48,0,0,0,0,0,0,0,0,32,0
12-52-15,0,0,49,41,0,47,0,0,0,0,0,0,0,0,32,0
12-52-25,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
12-52-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
12-52-45,0,0,47,40,0,48,0,0,0,0,0,0,0,0,31,0
12-52-55,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
12-53-05,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
12-53-15,0,0,47,41,0,48,0,0,0,0,0,0,0,0,31,0
12-53-25,0,0,47,41,0,47,0,0,0,0,0,0,0,0,32,0
12-53-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
12-53-45,0,0,49,41,0,48,0,0,0,0,0,0,0,0,31,0
12-53-55,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
12-54-05,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
12-54-15,0,0,49,41,0,48,0,0,0,0,0,0,0,0,32,0
12-54-25,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
12-54-35,0,0,47,41,0,48,0,0,0,0,0,0,0,0,32,0
12-54-45,0,0,47,41,0,48,0,0,0,0,0,0,0,0,31,0
12-54-55,0,0,48,40,0,48,0,0,0,0,0,0,0,0,31,0
12-55-05,0,0,49,41,0,48,0,0,0,0,0,0,0,0,32,0
12-55-15,0,0,48,41,0,48,0,0,0,0,31,0,0,0,32,0
12-55-25,0,0,49,41,0,48,0,0,0,0,31,0,0,0,32,0
12-55-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
12-55-45,0,0,48,40,0,48,0,0,0,0,0,0,0,0,31,0
12-55-55,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
12-56-05,0,0,47,41,0,48,0,0,0,0,0,0,0,0,32,0
12-56-15,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
12-56-25,0,0,49,41,0,48,0,0,0,0,0,0,0,0,33,0
12-56-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
12-56-45,0,0,49,41,0,48,0,0,0,0,0,0,0,0,31,0
12-56-55,0,0,48,40,0,48,0,0,0,0,0,0,0,0,32,0
12-57-05,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
12-57-15,0,0,47,41,0,48,0,0,0,0,0,0,0,0,31,0
12-57-25,0,0,48,41,0,48,0,0,0,0,31,0,0,0,31,0
12-57-35,0,0,47,41,0,48,0,0,0,0,0,0,0,0,31,0
12-57-45,0,0,46,40,0,48,0,0,0,0,0,0,0,0,32,0
12-57-55,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
12-58-05,0,0,48,40,0,48,0,0,0,0,0,0,0,0,32,0
12-58-15,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
12-58-25,0,0,48,40,0,48,0,0,0,0,0,0,0,0,31,0
12-58-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
12-58-45,0,0,48,40,0,48,0,0,0,0,31,0,0,0,32,0
12-58-55,0,0,48,40,0,48,0,0,0,0,0,0,0,0,31,0
12-59-05,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
12-59-15,0,0,47,40,0,48,0,0,0,0,0,0,0,0,32,0
12-59-25,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
12-59-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
12-59-45,0,0,48,40,0,48,0,0,0,0,31,0,0,0,31,0
12-59-55,0,0,48,41,0,48,0,0,0,0,0,0,0,0,32,0
13-00-05,0,0,49,40,0,48,0,0,0,0,0,0,0,0,32,0
13-00-15,0,0,49,41,0,47,0,0,0,0,0,0,0,0,32,0
13-00-25,0,0,49,40,0,48,0,0,0,0,0,0,0,0,32,0
13-00-35,0,0,48,41,0,48,0,0,0,0,0,0,0,0,31,0
13-00-45,0,0,47,40,0,48,0,0,0,0,0,0,0,0,32,0
13-00-55,0,0,47,41,0,47,0,0,0,0,0,0,0,0,31,0
13-01-05,0,0,48,41,0,47,0,0,0,0,0,0,0,0,32,0
