date,Uriah,Veylan,Sofi,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Silas,Beatrice,Willa
13-25-45,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
13-25-55,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
13-26-05,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
13-26-15,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
13-29-05,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
13-31-25,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
13-31-35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
13-31-45,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
13-31-55,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
13-32-05,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
13-32-15,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
13-32-25,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
13-32-35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
13-32-45,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
13-32-55,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
13-33-05,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
13-33-15,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
13-33-25,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
13-33-35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
13-34-35,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
13-34-45,0,0,34,0,0,0,0,0,0,0,34,0,0,0,34,0
13-34-55,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
13-35-35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
13-35-45,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
13-35-55,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
13-36-35,0,0,39,0,0,38,0,0,0,0,0,0,0,0,0,0
13-36-45,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0
13-37-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
13-37-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
13-37-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
13-41-55,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0
13-43-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
13-43-45,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
13-44-05,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
13-46-05,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
13-46-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
13-46-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
13-48-45,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
13-48-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
13-49-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
13-49-35,0,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0
13-49-45,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0
13-49-55,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0
13-50-15,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
13-50-25,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
13-50-35,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0
13-50-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
13-50-55,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0
13-51-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
13-51-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
13-51-35,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
13-51-55,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
13-52-05,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
13-52-25,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
13-52-45,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0
13-53-05,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
13-53-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
13-53-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
13-56-25,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-00-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-00-35,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
14-02-45,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-04-45,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-07-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-08-15,0,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0
14-08-45,0,0,35,0,0,0,0,0,0,0,0,0,0,0,34,0
14-08-55,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
14-09-05,0,0,34,0,0,0,0,0,0,0,0,0,0,34,35,0
14-09-15,0,0,36,0,0,0,0,0,0,0,34,0,0,0,0,0
14-09-35,0,0,47,0,0,0,0,0,0,0,0,0,0,35,40,0
14-09-45,0,0,34,0,0,0,0,0,0,0,0,0,0,0,34,0
14-10-05,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-10-15,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-10-25,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
14-10-35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
14-10-45,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
14-10-55,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
14-11-05,0,0,35,0,0,0,0,0,0,0,0,0,0,34,34,0
14-11-15,0,0,34,0,0,0,0,0,0,0,34,0,0,0,34,0
14-11-25,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-11-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-11-55,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-12-05,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-14-05,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0
14-14-15,0,0,34,0,0,0,0,0,0,0,0,0,34,0,34,0
14-14-25,0,0,35,0,0,0,0,0,0,0,0,0,0,0,34,0
14-14-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-15-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-15-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-15-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-16-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-16-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-16-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-17-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-17-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-17-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-17-45,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0
14-17-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-18-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-18-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-19-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-19-45,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0
14-20-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-22-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-24-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-24-35,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
14-24-55,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-25-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-25-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-25-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-25-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-26-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-26-45,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0
14-27-05,0,0,34,0,0,0,0,0,0,0,0,0,0,0,34,0
14-28-15,0,0,36,0,0,0,0,0,0,0,34,0,0,0,0,0
14-28-25,0,0,35,0,0,0,0,0,0,0,34,0,0,0,0,0
14-28-35,0,0,38,0,0,0,0,0,0,0,34,0,0,0,0,0
14-28-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-29-05,0,0,36,0,0,0,0,0,0,0,34,0,0,0,0,0
14-29-15,0,0,34,0,0,0,0,0,0,0,0,0,0,34,35,0
14-29-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-29-35,0,0,34,0,0,0,0,0,0,0,0,0,0,34,34,0
14-29-45,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
14-29-55,0,0,36,0,0,0,0,0,0,0,0,0,0,34,34,0
14-30-05,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,0
14-30-15,0,0,36,0,0,0,0,0,0,0,0,0,0,35,38,0
14-30-35,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
14-30-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-30-55,0,0,34,0,0,0,0,0,0,0,0,0,0,35,34,0
14-31-05,0,0,38,0,0,0,0,0,0,0,0,0,0,35,35,0
14-31-15,0,0,35,0,0,0,0,0,0,0,0,0,0,34,0,0
14-31-25,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
14-31-35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
14-31-45,0,0,35,0,0,0,0,0,0,0,35,0,0,0,0,0
14-31-55,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
14-32-15,0,0,35,0,0,0,0,0,0,0,34,0,0,0,34,0
14-32-25,0,0,35,0,0,0,0,0,0,0,0,0,0,0,34,0
14-32-35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
14-32-45,0,0,35,0,0,0,0,0,0,0,0,0,0,34,34,0
14-32-55,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
14-33-45,0,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0
14-34-45,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-35-15,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
14-36-05,0,0,35,0,0,0,0,0,0,0,34,0,0,0,0,0
14-36-15,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
14-36-25,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
14-36-35,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-36-45,0,0,35,0,0,0,0,0,0,0,34,0,0,0,0,0
14-36-55,0,0,34,0,0,0,0,0,0,0,0,0,0,0,34,0
14-37-45,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-38-05,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-38-15,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
14-38-55,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
14-39-05,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
14-39-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-41-55,0,0,36,0,0,0,0,0,0,0,0,0,0,0,34,0
14-42-05,0,0,35,0,0,0,0,0,0,0,34,0,0,0,0,0
14-42-15,0,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0
14-42-25,0,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0
14-42-35,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-42-55,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-43-05,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-43-15,0,0,34,0,0,0,0,0,0,0,0,0,35,0,0,0
14-43-25,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-43-45,0,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0
14-43-55,0,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0
14-44-25,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0
14-45-05,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
14-45-25,0,0,0,0,0,34,0,0,0,0,0,0,0,0,34,0
14-46-15,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-46-35,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-47-05,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-47-15,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-47-35,0,0,34,0,0,35,0,0,0,0,0,0,0,0,0,0
14-47-55,0,0,37,0,0,0,0,0,0,0,36,0,0,0,0,0
14-48-15,0,0,34,0,0,0,0,0,0,0,34,0,0,0,34,0
14-48-25,0,0,39,0,0,0,0,0,0,0,34,0,0,34,34,0
14-48-35,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-48-45,0,0,34,0,0,0,0,0,0,0,34,0,0,34,34,0
14-48-55,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-49-05,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
14-49-15,0,0,35,0,0,0,0,0,0,0,0,0,0,35,34,0
14-49-25,0,0,34,0,0,0,0,0,0,0,0,0,0,0,34,0
14-49-35,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
14-49-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
14-50-45,0,0,34,0,0,0,0,0,0,0,34,0,0,0,34,0
14-51-05,0,0,36,0,0,0,0,0,0,0,34,0,0,0,34,0
14-51-15,0,0,38,0,0,0,0,0,0,0,0,0,0,0,34,0
14-51-45,0,0,35,0,0,0,0,0,0,0,0,0,0,0,34,0
14-51-55,0,0,34,0,0,0,0,0,0,0,34,0,0,0,34,0
14-52-05,0,0,34,0,0,34,0,0,0,0,0,0,0,0,34,0
14-52-15,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0
14-52-25,0,0,34,0,0,35,0,0,0,0,0,0,0,0,34,0
14-52-35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
14-52-45,0,0,34,0,0,0,0,0,0,0,0,0,0,35,34,0
14-52-55,0,0,45,0,0,34,0,38,0,0,0,0,0,37,39,0
14-53-05,0,0,61,0,0,0,0,39,0,0,0,0,0,37,38,0
14-53-15,0,0,61,0,0,0,0,39,0,0,0,0,0,39,38,0
14-53-25,0,0,61,0,0,0,0,39,0,0,0,0,0,38,37,0
14-53-35,0,0,61,0,0,0,0,39,0,0,0,0,0,38,40,0
14-53-45,0,0,61,0,0,0,0,39,0,0,0,0,0,39,37,0
14-53-55,0,0,61,0,0,0,0,39,0,0,0,0,0,38,37,0
14-54-05,0,0,61,0,0,0,0,39,0,0,0,0,0,38,38,0
14-54-15,0,0,61,0,0,0,0,39,0,0,0,0,0,38,38,0
14-54-25,0,0,60,0,0,0,0,39,0,0,0,0,0,38,37,0
14-54-35,0,0,61,0,0,38,0,38,0,0,0,0,0,38,38,0
14-54-45,0,0,61,0,0,48,0,39,0,0,0,0,0,38,38,0
14-54-55,0,0,62,0,0,48,0,39,0,0,0,0,0,38,37,0
14-55-05,0,0,61,0,0,48,0,39,0,0,0,0,0,38,37,0
14-55-15,0,0,61,0,0,48,0,40,0,0,0,0,0,38,37,0
14-55-25,0,0,61,0,0,48,0,39,0,0,0,0,0,38,38,0
14-55-35,0,0,61,0,0,48,0,39,0,0,0,0,0,38,37,0
14-55-45,0,0,61,0,0,48,0,40,0,0,0,0,0,38,37,0
14-55-55,0,0,61,0,0,48,0,39,0,0,0,0,0,38,37,0
14-56-05,0,0,62,0,0,48,0,39,0,0,0,0,0,39,37,0
14-56-15,0,0,61,0,0,48,0,38,0,0,0,0,0,39,37,0
14-56-25,0,0,61,0,0,48,0,39,0,0,0,0,0,38,37,0
14-56-35,0,0,61,0,0,48,0,39,0,0,0,0,0,39,40,0
14-56-45,0,0,61,0,0,49,0,38,0,0,0,0,0,38,40,0
14-56-55,34,0,62,0,0,49,0,39,0,0,0,0,0,38,39,0
14-57-05,34,0,62,0,0,50,0,39,0,0,0,0,0,37,38,0
14-57-15,34,0,61,0,0,49,0,40,0,0,0,0,34,37,39,0
14-57-25,0,0,61,0,0,49,0,41,0,0,0,0,44,40,37,0
14-57-35,34,0,61,0,0,49,0,41,0,0,0,0,44,39,37,0
14-57-45,0,0,61,0,0,49,0,41,0,0,0,0,44,39,36,0
14-57-55,0,0,61,0,0,48,0,41,0,0,0,0,44,38,36,0
14-58-05,34,0,61,0,0,48,0,40,0,0,0,0,44,40,36,0
14-58-15,34,0,61,0,0,48,0,40,0,0,0,0,45,38,37,0
14-58-25,34,0,61,0,0,48,0,40,0,0,0,0,44,37,39,0
14-58-35,34,0,61,0,0,48,0,40,0,0,0,0,45,38,36,0
14-58-45,34,0,61,0,0,48,0,40,0,0,0,0,44,38,36,0
14-58-55,34,0,62,0,0,49,0,40,0,0,0,0,44,38,35,0
14-59-05,34,0,61,0,0,49,0,40,0,0,0,0,44,38,36,0
14-59-15,34,0,61,0,0,48,0,40,0,0,0,0,44,38,35,0
14-59-25,0,0,61,0,0,49,0,40,0,0,0,0,44,39,36,0
14-59-35,34,0,62,0,0,49,0,40,0,0,0,0,44,40,35,0
14-59-45,34,0,61,0,0,49,0,40,0,0,0,0,44,40,36,0
14-59-55,34,0,61,0,0,49,0,40,0,0,0,0,44,40,36,0
15-00-05,34,0,61,0,0,48,0,40,0,0,0,0,44,39,36,0
15-00-15,34,0,62,0,0,49,0,41,0,0,0,0,44,39,35,0
15-00-25,34,0,61,0,0,49,0,40,0,0,0,0,44,40,36,0
15-00-35,34,0,61,0,0,49,0,40,0,0,0,0,44,40,36,0
15-00-45,34,0,61,0,0,48,0,41,0,0,0,0,44,39,36,0
15-00-55,0,0,61,0,0,50,0,40,0,0,0,0,44,40,36,0
15-01-05,0,0,62,0,0,49,0,41,0,0,0,0,44,40,36,0
15-01-15,34,0,61,0,0,49,0,40,0,0,0,0,44,39,35,0
15-01-25,0,0,62,0,0,49,0,41,0,0,0,0,44,40,35,0
15-01-35,34,0,61,0,0,50,0,40,0,0,0,0,44,40,36,0
15-01-45,0,0,61,0,0,49,0,41,0,0,0,0,44,40,36,0
15-01-55,0,0,61,0,0,49,0,41,0,0,0,0,44,39,36,0
15-02-05,34,0,62,0,0,49,0,40,0,0,0,0,44,39,37,0
15-02-15,34,0,61,0,0,48,0,40,0,0,0,0,44,39,36,0
15-02-25,0,0,61,0,0,50,0,40,0,0,0,0,44,40,36,0
15-02-35,0,0,62,0,0,50,0,41,0,0,0,0,44,40,36,0
15-02-45,0,0,61,0,0,49,0,40,0,0,0,0,44,39,35,0
15-02-55,34,0,62,0,0,49,0,41,0,0,0,0,44,39,36,0
15-03-05,34,0,61,0,0,49,0,40,0,0,0,0,44,39,36,0
15-03-15,34,0,61,0,0,50,0,40,0,0,0,0,44,39,36,0
15-03-25,34,0,62,0,0,50,0,41,0,0,0,0,44,38,36,0
15-03-35,34,0,62,0,0,49,0,40,0,0,0,0,44,39,36,0
15-03-45,34,0,62,0,0,50,0,41,0,0,0,0,44,38,35,0
15-03-55,34,0,62,0,0,49,0,41,0,0,0,0,44,39,36,0
15-04-05,34,0,62,0,0,49,0,40,0,0,0,0,44,39,35,0
15-04-15,34,0,61,0,0,49,0,41,0,0,0,0,44,39,35,0
15-04-25,34,0,62,0,0,50,0,41,0,0,0,0,44,39,35,0
15-04-35,34,0,61,0,0,50,0,41,0,0,0,0,44,38,36,0
15-04-45,34,0,61,0,0,50,0,41,0,0,0,0,44,39,36,0
15-04-55,34,0,62,0,0,50,0,40,0,0,0,0,44,38,36,0
15-05-05,34,0,61,0,0,49,0,40,0,0,0,0,44,38,35,0
15-05-15,34,0,61,0,0,50,0,41,0,0,0,0,44,39,36,0
15-05-25,34,0,61,0,0,50,0,41,0,0,0,0,44,39,36,0
15-05-35,34,0,61,0,0,51,0,40,0,0,0,0,44,39,35,0
15-05-45,34,0,62,0,0,50,0,40,0,0,0,0,44,38,36,0
15-05-55,34,0,61,0,0,49,0,41,0,0,0,0,44,39,36,0
15-06-05,34,0,62,0,0,50,0,40,0,0,0,0,44,39,35,0
15-06-15,34,0,61,0,0,50,0,40,0,0,0,0,44,39,36,0
15-06-25,34,0,62,0,0,50,0,40,0,0,0,0,44,39,36,0
15-06-35,34,0,61,0,0,50,0,40,0,0,0,0,44,39,35,0
15-06-45,34,0,62,0,0,50,0,40,0,0,0,0,44,39,36,0
15-06-55,34,0,62,0,0,49,0,40,0,0,0,0,44,39,36,0
15-07-05,34,0,61,0,0,50,0,40,0,0,0,0,45,39,35,0
15-07-15,34,0,62,0,0,50,0,40,0,0,0,0,44,39,36,0
15-07-25,34,0,61,0,0,50,0,41,0,0,0,0,44,39,35,0
15-07-35,34,0,61,0,0,49,0,41,0,0,0,0,44,39,36,0
15-07-45,34,0,61,0,0,49,0,40,0,0,0,0,44,39,35,0
15-07-55,34,0,61,0,0,49,0,40,0,0,0,0,44,38,37,0
15-08-05,34,0,61,0,0,51,0,41,0,0,0,0,44,39,36,0
15-08-15,34,0,62,0,0,50,0,41,0,0,0,0,44,39,35,0
15-08-25,34,0,62,0,0,50,0,41,0,0,0,0,44,40,35,0
15-08-35,34,0,62,0,0,49,0,41,0,0,0,0,45,38,36,0
15-08-45,34,0,62,0,0,49,0,41,0,0,0,0,45,38,36,0
15-08-55,34,0,61,0,0,49,0,40,0,0,0,0,44,39,35,0
15-09-05,34,0,61,0,0,50,0,41,0,0,0,0,45,39,36,0
15-09-15,34,0,61,0,0,50,0,41,0,0,0,0,44,39,36,0
15-09-25,34,0,62,0,0,48,0,41,0,0,0,0,44,40,40,0
15-09-35,34,0,62,0,0,49,0,41,0,0,0,0,44,39,37,0
15-09-45,34,0,61,0,0,43,0,41,0,0,0,0,44,39,38,0
15-09-55,34,0,61,0,0,50,0,41,0,0,0,0,44,39,38,0
15-10-05,34,0,61,0,0,50,0,41,0,0,0,0,44,40,37,0
15-10-15,34,0,62,0,0,49,0,41,0,0,0,0,44,40,37,0
15-10-25,34,0,61,0,0,49,0,42,0,0,0,0,44,39,39,0
15-10-35,34,0,61,0,0,50,0,41,0,0,0,0,44,41,38,0
15-10-45,34,0,61,0,0,50,0,41,0,0,0,0,44,38,39,0
15-10-55,34,0,61,0,0,50,0,41,0,0,0,0,44,38,36,0
15-11-05,34,0,61,0,0,49,0,41,0,0,0,0,44,39,36,0
15-11-15,34,0,61,0,0,49,0,40,0,0,0,0,44,39,37,0
15-11-25,34,0,62,0,0,50,0,41,0,0,0,0,44,38,37,0
15-11-35,0,0,62,0,0,49,0,41,0,0,0,0,44,38,37,0
15-11-45,0,0,61,0,0,50,0,41,0,0,0,0,44,39,37,0
15-11-55,0,0,61,0,0,49,0,40,0,0,0,0,44,39,36,0
15-12-05,0,0,61,0,0,48,0,41,0,0,0,0,44,35,38,0
15-12-15,0,0,62,0,0,47,0,41,0,0,0,0,44,36,37,0
15-12-25,0,0,62,0,0,48,0,41,0,0,0,0,44,36,36,0
15-12-35,0,0,62,0,0,50,0,41,0,0,0,0,44,37,37,0
15-12-45,0,0,61,0,0,49,0,41,0,0,0,0,44,36,37,0
15-12-55,0,0,62,0,0,48,0,40,0,0,0,0,44,38,37,0
15-13-05,0,0,62,0,0,49,0,41,0,0,0,0,44,37,38,0
15-13-15,0,0,62,0,0,49,0,40,0,0,0,0,44,37,37,0
15-13-25,0,0,62,0,0,49,0,41,0,0,0,0,44,37,38,0
15-13-35,0,0,61,0,0,50,0,41,0,0,0,0,44,37,38,0
15-13-45,0,0,62,0,0,49,0,41,0,0,0,0,44,37,37,0
15-13-55,0,0,62,0,0,49,0,41,0,0,0,0,44,37,37,0
15-14-05,0,0,62,0,0,50,0,41,0,0,0,0,44,37,37,0
15-14-15,0,0,61,0,0,49,0,41,0,0,0,0,44,37,38,0
15-14-25,0,0,61,0,0,49,0,41,0,0,0,0,45,37,37,0
15-14-35,0,0,61,0,0,49,0,40,0,0,0,0,44,37,37,0
15-14-45,0,0,62,0,0,50,0,41,0,0,0,0,44,37,37,0
15-14-55,0,0,62,0,0,49,0,40,0,0,0,0,44,37,37,0
15-15-05,0,0,61,0,0,49,0,40,0,0,0,0,44,37,37,0
15-15-15,0,0,62,0,0,49,0,41,0,0,0,0,44,37,37,0
15-15-25,0,0,61,0,0,50,0,41,0,0,0,0,44,37,37,0
15-15-35,0,0,62,0,0,49,0,40,0,0,0,0,44,36,37,0
15-15-45,0,0,62,0,0,48,0,40,0,0,0,0,45,37,37,0
15-15-55,0,0,61,0,0,49,0,41,0,0,0,0,44,37,38,0
15-16-05,0,0,62,0,0,49,0,40,0,0,0,0,44,37,37,0
15-16-15,0,0,61,0,0,49,0,40,0,0,0,0,44,37,38,0
15-16-25,0,0,61,0,0,49,0,40,0,0,0,0,44,36,38,0
15-16-35,0,0,61,0,0,48,0,41,0,0,0,0,44,36,38,0
15-16-45,0,0,61,0,0,48,0,41,0,0,0,0,44,36,38,0
15-16-55,0,0,62,0,0,48,0,40,0,0,0,0,44,36,38,0
15-17-05,0,0,62,0,0,49,0,41,0,0,0,0,44,37,38,0
15-17-15,0,0,62,0,0,49,0,41,0,0,0,0,44,36,39,0
15-17-25,0,0,62,0,0,49,0,41,0,0,0,0,44,36,38,0
15-17-35,0,0,62,0,0,49,0,40,0,0,0,0,44,36,38,0
15-17-45,0,0,61,0,0,49,0,41,0,0,0,0,44,36,38,0
15-17-55,0,0,61,0,0,49,0,40,0,0,0,0,44,36,38,0
15-18-05,0,0,61,0,0,49,0,41,0,0,0,0,44,37,37,0
15-18-15,0,0,62,0,0,49,0,41,0,0,0,0,44,36,39,0
15-18-25,0,0,62,0,0,49,0,41,0,0,0,0,44,36,38,0
15-18-35,0,0,61,0,0,49,0,41,0,0,0,0,44,36,38,0
15-18-45,0,0,61,0,0,49,0,41,0,0,0,0,44,36,38,0
15-18-55,0,0,62,0,0,49,0,41,0,0,0,0,44,36,38,0
15-19-05,0,0,61,0,0,48,0,40,0,0,0,0,44,36,38,0
15-19-15,0,0,62,0,0,48,0,40,0,0,0,0,44,36,38,0
15-19-25,0,0,62,0,0,49,0,41,0,0,0,0,44,36,38,0
15-19-35,0,0,62,0,0,48,0,41,0,0,0,0,44,36,39,0
15-19-45,0,0,61,0,0,49,0,41,0,0,0,0,44,36,38,0
15-19-55,0,0,62,0,0,49,0,41,0,0,0,0,44,36,39,0
15-20-05,0,0,62,0,0,49,0,40,0,0,0,0,44,36,38,0
15-20-15,0,0,62,0,0,48,0,41,0,0,0,0,44,36,38,0
15-20-25,0,0,62,0,0,48,0,41,0,0,0,0,44,36,38,0
15-20-35,0,0,62,0,0,48,0,40,0,0,0,0,44,36,37,0
15-20-45,0,0,62,0,0,48,0,41,0,0,0,0,44,36,38,0
15-20-55,0,0,62,0,0,48,0,41,0,0,0,0,44,36,38,0
15-21-05,0,0,61,0,0,49,0,40,0,0,0,0,44,37,38,0
15-21-15,0,0,61,0,0,49,0,41,0,0,0,0,44,36,38,0
