date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Mary,Erin,Taj,Silas,Beatrice,Willa
14-48-01,0,46,0,0,0,0,0,0,0,0,0,0,0,52,61,0
14-48-11,0,47,0,0,0,0,0,0,0,0,0,0,0,52,62,0
14-48-21,0,46,0,0,0,0,0,0,0,0,0,0,0,51,61,0
14-48-31,0,46,0,0,0,0,0,0,0,0,0,0,0,52,62,0
14-48-41,0,46,0,0,0,0,0,0,0,0,0,0,0,49,61,0
14-48-51,0,47,0,0,0,0,0,0,0,0,0,0,0,50,62,0
14-49-01,0,46,0,0,0,33,0,0,0,0,0,0,0,52,62,0
14-49-11,0,46,0,0,0,0,0,0,0,0,0,0,0,52,61,0
14-49-21,0,47,0,0,0,0,0,0,0,0,0,0,0,52,62,0
14-49-31,0,46,0,0,0,0,0,0,0,0,0,0,0,52,61,0
14-49-41,0,47,0,0,0,0,0,0,0,0,0,0,0,52,61,0
14-49-51,0,47,0,0,0,0,0,0,0,0,0,0,0,51,61,0
14-50-01,0,46,0,0,0,0,0,0,0,0,0,0,0,52,61,0
14-50-11,0,47,0,0,0,0,0,0,0,0,0,0,0,49,61,0
14-50-21,0,0,0,36,0,0,0,0,0,0,0,0,0,52,61,0
14-50-31,0,47,0,46,0,0,0,0,0,0,0,0,0,49,62,0
14-50-41,0,46,0,32,0,33,0,0,0,0,0,0,0,53,62,0
14-50-51,0,47,0,39,0,32,0,0,0,0,0,0,0,49,61,0
14-51-01,0,47,0,40,0,0,0,0,0,0,0,0,0,52,61,0
14-51-11,0,46,0,34,0,0,0,0,0,0,0,0,0,51,61,0
14-51-21,0,46,0,0,0,32,0,0,0,0,0,0,0,51,62,0
14-51-31,0,45,0,0,0,34,0,0,0,0,0,0,0,52,62,0
14-51-41,0,46,0,0,0,0,0,0,0,0,0,0,0,51,61,0
14-51-51,0,47,0,40,0,39,0,0,0,0,0,0,0,50,62,0
14-52-01,0,0,0,52,0,44,0,0,0,0,0,0,0,53,62,0
14-52-11,0,48,0,46,0,37,0,0,0,0,0,0,0,53,61,0
14-52-21,0,46,0,50,0,38,0,0,0,0,0,0,0,52,62,0
14-52-31,0,46,0,41,0,42,0,0,0,0,0,0,0,52,61,0
14-52-41,0,46,0,34,0,0,0,0,0,0,0,0,0,52,61,0
14-52-51,0,44,0,37,0,0,0,0,0,0,0,0,0,52,62,0
14-53-01,0,43,40,34,0,34,0,0,0,0,0,0,0,52,62,0
14-53-11,0,48,0,35,0,34,0,0,0,0,0,0,0,53,61,0
14-53-21,0,47,0,38,0,43,0,0,0,0,0,0,0,52,62,0
14-53-31,0,46,0,33,0,40,0,0,0,0,0,0,0,53,62,0
14-53-41,0,46,37,35,0,32,0,0,0,0,0,0,0,0,61,0
14-53-51,0,44,34,34,0,32,0,0,0,0,0,0,0,52,62,0
14-54-01,0,46,34,0,0,44,0,0,0,0,0,0,0,50,62,0
14-54-11,0,48,36,0,0,58,0,0,0,0,0,0,0,46,62,0
14-54-21,0,48,39,0,0,58,0,0,0,0,0,0,0,0,62,0
14-54-31,0,44,47,44,0,58,0,0,0,0,0,0,0,52,62,0
14-54-41,0,47,0,46,0,59,0,0,0,0,0,0,0,50,62,0
14-54-51,0,47,0,53,0,56,0,0,0,0,0,0,0,50,62,0
14-55-01,0,49,0,38,0,58,0,0,0,0,0,0,0,46,63,0
14-55-11,0,46,48,44,0,59,0,0,0,0,0,0,0,50,63,0
14-55-21,0,46,48,41,0,58,0,0,0,0,0,0,0,53,62,0
14-55-31,0,46,0,57,0,56,0,0,0,0,0,0,0,0,62,0
14-55-41,0,50,50,57,0,59,0,0,0,0,0,0,0,49,62,0
14-55-51,0,50,49,57,0,58,0,0,0,0,0,0,0,46,63,0
14-56-01,0,45,47,56,0,58,0,0,0,0,0,0,0,50,60,0
14-56-11,0,45,0,56,0,59,0,0,0,0,0,0,0,50,61,0
14-56-21,0,0,49,56,0,58,0,0,0,0,0,0,0,50,61,0
14-56-31,0,46,50,60,0,59,0,0,0,0,0,0,0,0,61,0
14-56-41,0,0,46,0,0,56,0,0,0,0,0,0,0,41,62,0
14-56-51,0,0,50,56,0,56,0,0,0,0,0,0,0,46,62,0
14-57-01,0,49,49,55,0,55,0,0,0,0,0,0,0,0,63,0
14-57-11,0,46,50,54,0,56,0,0,0,0,0,0,0,47,63,0
14-57-21,0,0,0,53,0,56,0,0,0,0,0,0,0,46,62,0
14-57-31,0,48,48,53,0,57,0,0,0,0,0,0,0,47,62,0
14-57-41,0,46,39,56,0,0,0,0,0,0,0,0,0,49,62,0
14-57-51,0,50,38,56,0,57,0,0,0,0,0,0,0,48,63,0
14-58-01,0,49,41,56,0,56,0,0,0,0,0,0,0,0,62,0
14-58-11,0,44,36,56,0,57,0,0,0,0,0,0,0,43,62,0
14-58-21,0,49,39,56,0,57,0,0,0,0,0,0,0,0,61,0
14-58-31,0,51,0,55,0,57,0,0,0,0,0,0,0,46,62,0
14-58-41,0,0,35,55,0,57,0,0,0,0,0,0,0,45,62,0
14-58-51,0,51,44,56,0,57,0,0,0,0,0,0,0,46,61,0
14-59-01,0,0,41,54,0,59,0,0,0,0,0,0,0,46,62,0
14-59-11,0,49,0,57,0,57,0,0,0,0,0,0,0,35,62,0
14-59-21,0,45,0,56,0,58,0,0,0,0,0,0,0,45,61,0
14-59-31,0,43,0,55,0,60,0,0,0,0,0,0,0,50,60,0
14-59-41,0,47,49,54,0,57,0,0,0,0,0,0,0,49,62,0
14-59-51,0,46,0,55,0,57,0,0,0,0,0,0,0,48,61,0
15-00-01,0,50,0,56,0,59,0,0,0,0,0,0,0,0,61,0
15-00-11,0,48,43,56,0,57,0,0,0,0,0,0,0,38,62,0
15-00-21,0,49,41,56,0,57,0,42,0,0,0,0,0,41,62,0
15-00-31,0,48,41,55,0,56,0,58,0,0,0,0,0,47,62,0
15-00-41,0,48,44,54,0,57,0,57,0,0,0,0,0,45,62,0
15-00-51,0,47,43,52,0,56,0,57,0,0,0,0,0,0,62,0
15-01-01,0,48,0,57,0,56,0,59,0,0,0,0,0,0,60,0
15-01-11,0,48,0,56,0,56,0,58,0,0,0,0,0,0,61,0
15-01-21,0,48,0,57,0,56,0,55,0,0,0,0,0,37,62,0
15-01-31,0,0,41,57,0,56,0,0,0,0,0,0,0,0,62,0
15-01-41,0,47,0,55,0,55,0,58,0,0,0,0,0,46,61,0
15-01-51,0,48,41,56,0,56,0,56,0,0,0,0,0,43,62,0
15-02-01,0,48,37,0,0,57,0,57,0,0,0,0,0,0,62,0
15-02-11,0,48,39,57,0,57,0,58,0,0,0,0,0,42,62,0
15-02-21,0,48,39,57,0,57,0,57,0,0,0,0,0,44,63,0
15-02-31,0,47,0,57,0,57,0,57,0,0,0,0,0,0,62,0
15-02-41,0,48,41,56,0,57,36,0,0,0,0,0,0,44,62,0
15-02-51,0,0,0,55,0,54,54,60,0,0,0,0,0,0,63,0
15-03-01,0,48,0,57,0,57,46,56,0,0,0,0,0,44,62,0
15-03-11,0,0,0,57,0,56,41,56,41,0,0,0,0,0,65,0
15-03-21,0,48,0,56,0,57,37,59,0,0,0,0,0,0,62,0
15-03-31,0,0,40,56,0,57,0,58,0,0,0,0,0,0,62,0
15-03-41,0,47,43,57,0,58,57,58,46,0,0,0,0,0,64,0
15-03-51,0,47,0,59,0,60,58,57,45,0,0,0,0,0,62,0
15-04-01,0,48,0,0,0,0,57,56,0,0,0,0,0,37,0,0
15-04-11,0,0,41,59,0,57,58,57,46,0,0,0,0,0,59,0
15-04-21,0,50,36,58,0,59,0,56,44,0,0,0,0,0,63,0
15-04-31,0,48,0,59,0,61,57,56,43,0,0,0,0,37,61,32
15-04-41,0,48,32,59,0,59,59,57,47,0,0,0,0,36,61,0
15-04-51,0,47,0,58,0,0,58,58,47,0,0,0,0,33,62,0
15-05-01,0,47,0,59,0,58,60,57,46,0,0,0,0,0,62,0
15-05-11,0,0,0,57,0,57,56,0,43,0,0,0,0,0,61,0
15-05-21,0,45,0,58,0,57,57,59,0,0,0,0,0,0,61,0
15-05-31,0,0,0,58,0,57,0,58,0,0,0,0,0,45,62,0
15-05-41,0,43,0,58,0,57,57,58,42,0,0,0,0,36,60,0
15-05-51,0,46,0,57,0,53,57,58,44,0,0,0,0,41,63,0
15-06-01,0,0,43,59,0,55,57,58,0,0,0,0,0,39,62,0
15-06-11,0,44,40,59,0,49,57,58,0,0,0,0,0,0,62,0
15-06-21,0,43,44,58,0,0,57,58,0,0,0,0,0,0,61,0
15-06-31,0,43,0,58,0,56,56,55,0,0,0,0,0,39,61,0
15-06-41,0,45,39,56,0,53,57,0,0,0,0,0,0,0,62,0
15-06-51,0,45,43,59,0,56,58,57,44,0,0,0,0,44,63,0
15-07-01,0,44,0,63,0,56,58,57,43,0,0,0,0,0,58,0
15-07-11,0,0,45,60,0,56,58,59,49,0,0,0,0,0,60,0
15-07-21,0,0,0,53,0,48,0,53,0,0,0,0,0,0,60,0
15-07-31,0,0,0,59,0,56,58,54,0,0,0,0,0,0,0,0
15-07-41,0,43,0,59,0,53,57,0,0,0,0,0,0,41,62,0
15-07-51,0,44,0,59,0,54,57,58,43,0,0,0,0,0,62,0
15-08-01,0,43,0,60,0,0,58,59,42,0,0,0,0,40,63,0
15-08-11,0,43,0,56,0,55,57,58,44,0,0,0,0,43,63,0
15-08-21,0,0,0,59,0,55,57,0,43,0,0,0,0,0,62,0
15-08-31,0,44,0,59,0,55,57,57,0,0,0,0,0,39,61,0
15-08-41,0,0,0,59,0,55,57,58,43,0,0,0,0,43,62,0
15-08-51,0,43,0,59,0,53,57,58,46,0,0,0,0,0,63,0
15-09-01,0,0,40,59,0,0,57,57,0,0,0,0,0,39,61,0
15-09-11,0,43,36,58,0,56,57,0,43,0,0,0,0,0,61,0
15-09-21,0,0,0,56,0,54,57,0,0,0,0,0,0,39,61,0
15-09-31,0,0,34,59,0,55,55,54,47,0,0,0,0,36,61,0
15-09-41,0,41,0,59,0,55,57,58,0,0,0,0,0,43,61,0
15-09-51,0,0,0,59,0,55,56,56,43,0,0,0,0,0,61,0
15-10-01,0,44,36,59,0,0,57,57,0,0,0,33,0,0,60,0
15-10-11,0,0,0,60,0,0,58,57,0,0,0,0,0,0,61,0
15-10-21,0,0,37,56,0,55,57,58,0,0,0,0,0,42,61,0
15-10-31,0,0,0,0,0,51,57,58,0,0,0,0,0,39,62,0
15-10-41,0,36,39,58,0,55,56,55,0,0,0,0,0,0,61,0
15-10-51,0,0,0,59,0,53,57,58,0,0,0,0,0,0,61,0
15-11-01,0,39,0,59,0,48,57,56,0,0,0,0,0,41,59,0
15-11-11,0,0,37,60,0,54,55,58,44,0,0,0,0,0,61,0
15-11-21,0,43,0,59,0,54,57,58,44,0,0,0,0,43,61,0
15-11-31,0,44,0,59,0,53,0,55,44,0,0,0,0,40,61,0
15-11-41,0,0,0,57,0,53,57,55,0,0,0,0,0,39,61,0
15-11-51,0,42,0,59,0,56,56,58,44,0,0,0,0,41,62,0
15-12-01,0,43,39,52,0,57,57,55,0,0,0,0,0,39,61,0
15-12-11,0,39,37,59,0,0,0,55,43,0,0,0,0,43,56,0
15-12-21,0,0,0,58,0,55,57,58,0,0,0,0,0,46,61,0
15-12-31,0,41,0,59,0,56,57,58,43,0,0,0,0,41,62,0
15-12-41,0,0,0,58,0,57,0,58,46,0,0,0,0,37,61,0
15-12-51,0,41,40,58,0,56,57,58,0,0,0,0,0,43,62,0
15-13-01,0,0,39,59,0,56,57,58,43,0,0,0,0,40,0,0
15-13-11,0,0,0,59,0,54,57,59,0,0,0,0,0,41,60,0
15-13-21,0,45,0,59,0,56,57,58,43,0,0,0,0,43,62,0
15-13-31,0,0,35,58,0,56,56,58,0,0,0,0,0,43,61,0
15-13-41,0,34,0,59,0,57,57,57,0,0,0,0,0,44,62,0
15-13-51,0,45,0,59,0,56,0,55,46,0,0,0,0,0,61,0
15-14-01,0,44,0,0,0,56,57,58,43,0,0,0,0,0,61,0
15-14-11,0,45,0,55,0,56,58,55,44,0,0,0,0,0,61,0
15-14-21,0,46,40,56,0,56,57,0,43,0,0,0,0,45,62,0
15-14-31,0,40,0,0,0,56,57,58,0,0,0,0,0,0,61,0
15-14-41,0,44,0,58,0,57,57,0,0,0,0,0,0,42,61,0
15-14-51,0,45,0,59,0,56,58,0,43,0,0,0,0,42,61,0
15-15-01,0,0,41,58,0,56,57,58,0,0,0,0,0,44,60,0
15-15-11,0,43,0,58,0,56,57,59,43,0,0,0,0,0,60,0
15-15-21,0,43,0,59,0,57,57,56,0,0,0,0,0,39,62,0
15-15-31,0,43,0,58,0,56,57,60,43,0,0,0,0,39,62,0
15-15-41,0,43,0,58,0,56,57,58,0,0,0,0,0,38,61,0
15-15-51,0,0,0,59,0,57,56,58,43,0,0,0,0,0,61,0
15-16-01,0,0,41,58,0,57,58,57,0,0,0,0,0,0,58,0
15-16-11,0,44,0,58,0,57,57,56,0,0,0,0,0,45,61,0
15-16-21,0,44,0,58,0,56,57,59,0,0,0,0,0,0,61,0
15-16-31,0,43,0,59,0,56,57,58,44,0,0,0,0,0,60,0
15-16-41,0,0,0,57,0,56,58,59,43,0,0,0,0,37,63,0
15-16-51,0,0,0,59,0,55,0,58,0,0,0,0,0,42,62,0
15-17-01,0,40,39,58,0,56,57,58,43,0,0,0,0,0,61,0
15-17-11,0,0,0,59,0,55,57,59,44,0,0,0,0,37,62,0
15-17-21,0,0,0,59,0,55,57,55,47,0,0,0,0,0,62,0
15-17-31,0,0,0,57,0,56,0,58,0,0,0,0,0,46,63,0
15-17-41,0,45,0,58,0,56,57,56,0,0,0,0,0,0,61,0
15-17-51,0,44,44,57,0,56,57,58,0,0,0,0,0,0,62,0
15-18-01,0,44,42,59,0,57,58,58,0,0,0,0,0,0,62,0
15-18-11,0,45,0,59,0,57,58,0,0,0,0,0,0,0,59,0
15-18-21,0,44,44,0,0,0,57,0,43,0,0,0,0,0,61,0
15-18-31,0,0,0,58,0,54,57,58,0,0,0,0,0,42,61,0
15-18-41,0,45,0,58,0,57,57,0,0,0,0,0,0,0,60,0
15-18-51,0,41,40,59,0,53,57,0,0,0,0,0,0,0,60,0
15-19-01,0,44,0,58,0,57,0,57,43,0,0,0,0,43,62,0
15-19-11,0,44,0,58,0,55,57,0,0,0,0,0,0,42,63,0
15-19-21,0,0,40,58,0,56,58,58,43,0,0,0,0,0,62,0
15-19-31,0,0,0,58,0,55,59,59,43,0,0,0,0,44,61,0
15-19-41,0,43,0,59,0,55,58,58,44,0,0,0,0,52,63,0
15-19-51,0,38,39,59,0,53,57,0,0,0,0,0,0,43,0,0
15-20-01,0,43,42,0,0,54,0,58,0,0,0,0,0,46,60,0
15-20-11,0,0,0,59,0,57,57,55,0,0,0,0,0,43,59,0
15-20-21,0,0,42,59,0,57,57,57,0,0,0,0,0,0,62,0
15-20-31,0,0,0,59,0,54,57,58,0,0,0,0,0,41,63,0
15-20-41,0,43,41,58,0,50,57,0,0,0,0,0,0,0,62,0
15-20-51,0,0,0,59,0,57,57,55,47,0,0,0,0,0,65,0
15-21-01,0,42,0,58,0,55,57,0,0,0,0,0,0,44,61,0
15-21-11,0,0,0,58,0,55,56,58,43,0,0,0,0,43,62,0
15-21-21,0,46,0,58,0,55,58,0,46,0,0,0,0,0,60,0
15-21-31,0,44,39,59,0,57,58,57,48,0,0,0,0,44,62,0
15-21-41,0,44,0,56,0,57,57,58,44,0,0,0,0,44,62,0
15-21-51,0,44,42,57,0,57,59,58,44,0,0,0,0,45,61,0
15-22-01,0,0,0,59,0,57,58,58,0,0,0,0,0,0,63,0
15-22-11,0,0,42,59,0,56,58,0,0,0,0,0,0,45,62,0
15-22-21,0,45,44,57,0,57,58,0,47,0,0,0,0,0,62,0
15-22-31,0,0,40,59,0,55,59,58,0,0,0,0,0,0,62,0
15-22-41,0,0,40,57,0,56,0,59,46,0,0,0,0,0,60,0
15-22-51,0,44,40,57,0,54,58,58,0,0,0,0,0,45,0,0
15-23-01,0,0,42,57,0,56,57,57,0,0,0,0,0,0,62,0
15-23-11,0,45,41,57,0,56,58,58,44,0,0,0,0,41,61,0
15-23-21,0,44,0,57,0,49,59,0,0,0,0,0,0,0,61,0
15-23-31,0,43,41,56,0,57,57,0,0,0,0,0,0,42,61,0
15-23-41,0,46,0,57,0,57,58,58,0,0,0,0,0,0,61,0
15-23-51,0,0,0,58,0,54,58,59,0,0,0,0,0,45,62,0
15-24-01,0,0,0,58,0,57,58,56,0,0,0,0,0,44,60,0
15-24-11,0,0,39,57,0,57,58,55,0,0,0,0,0,0,61,0
15-24-21,0,44,0,0,0,56,58,57,47,0,0,0,0,0,62,0
15-24-31,0,0,0,58,0,54,57,57,0,0,0,0,0,0,62,0
15-24-41,0,44,0,57,0,56,57,0,47,0,0,0,0,46,62,0
15-24-51,0,43,32,0,0,57,0,58,46,0,0,0,0,0,59,0
15-25-01,0,40,0,57,0,57,57,54,45,0,0,0,0,46,62,0
15-25-11,0,0,39,58,0,58,59,58,43,0,0,0,0,48,60,0
15-25-21,0,43,37,57,0,50,58,58,44,0,0,0,0,0,60,0
15-25-31,0,0,0,58,0,57,58,57,46,0,0,0,0,0,62,0
15-25-41,0,44,39,53,0,53,59,53,44,0,0,0,0,47,61,0
15-25-51,0,0,0,57,0,56,57,0,0,0,0,0,0,48,61,0
15-26-01,0,39,0,58,0,57,58,58,0,0,0,0,0,46,63,0
15-26-11,0,34,39,56,0,57,0,0,44,0,0,0,0,0,60,0
15-26-21,0,0,39,58,0,55,57,0,44,0,0,0,0,47,62,0
15-26-31,0,0,0,58,0,57,58,56,0,0,0,0,0,49,62,0
15-26-41,0,0,0,59,0,54,59,57,0,0,0,0,0,45,62,0
15-26-51,0,43,0,58,0,57,0,0,0,0,0,0,0,0,61,0
15-27-01,0,44,0,58,0,0,59,56,0,0,0,0,0,46,61,0
15-27-11,0,46,0,59,0,0,59,59,42,0,0,0,0,0,63,0
15-27-21,0,0,0,58,0,0,59,53,0,0,0,0,0,0,62,0
15-27-31,0,43,0,58,0,57,60,55,0,0,0,0,0,46,61,0
15-27-41,0,0,0,58,0,52,58,58,43,0,0,0,0,0,61,0
15-27-51,0,46,39,58,0,50,55,58,44,0,0,0,0,0,61,0
15-28-01,0,0,0,59,0,56,0,58,0,0,0,0,0,0,61,0
15-28-11,0,0,39,58,0,56,62,58,43,0,0,0,0,46,59,0
15-28-21,0,0,0,58,0,56,58,60,42,0,0,0,0,46,57,0
15-28-31,0,0,0,58,0,57,59,54,0,0,0,0,0,46,61,0
15-28-41,0,45,0,0,0,57,57,55,0,0,0,0,0,45,63,0
15-28-51,0,44,42,59,0,57,58,59,44,0,0,0,0,45,64,0
15-29-01,0,0,0,59,0,56,55,59,42,0,0,0,0,45,63,0
15-29-11,0,43,0,57,0,56,58,0,43,0,0,0,0,46,63,0
15-29-21,0,44,0,58,0,54,59,0,0,0,0,0,0,45,61,0
15-29-31,0,44,39,0,0,57,59,59,44,0,0,0,0,45,63,0
15-29-41,0,43,0,57,0,57,59,58,0,0,0,0,0,46,59,0
15-29-51,0,0,39,58,0,52,0,58,44,0,0,0,0,46,62,0
15-30-01,0,0,39,59,0,57,60,55,43,0,0,0,0,45,61,0
15-30-11,0,0,40,58,0,55,59,58,0,0,0,0,0,0,58,0
15-30-21,0,0,39,58,0,57,58,59,43,0,0,0,0,0,62,0
15-30-31,0,43,0,59,0,56,59,58,43,0,0,0,0,47,61,0
15-30-41,0,44,0,58,0,56,58,58,46,0,0,0,0,46,62,0
15-30-51,0,44,0,58,0,57,0,58,0,0,0,0,0,45,62,0
15-31-01,0,43,0,57,0,55,58,56,45,0,0,0,0,45,63,0
15-31-11,0,0,0,59,0,57,59,58,0,0,0,0,0,46,60,0
15-31-21,0,44,39,56,0,56,56,53,46,0,0,0,0,0,62,0
15-31-31,0,44,0,59,0,50,56,58,42,0,0,0,0,0,60,0
15-31-41,0,43,0,59,0,49,59,58,0,0,0,0,0,0,62,0
15-31-51,0,0,0,57,0,56,58,55,43,0,0,0,0,0,61,0
15-32-01,0,43,39,56,0,57,59,53,0,0,0,0,0,44,62,0
15-32-11,0,0,0,58,0,55,57,58,47,0,0,0,0,45,61,0
15-32-21,0,43,39,58,0,54,58,59,43,0,0,0,0,49,60,0
15-32-31,0,0,0,57,0,0,54,58,43,0,0,0,0,0,59,0
15-32-41,0,43,38,58,0,56,57,0,0,0,0,0,0,0,61,0
15-32-51,0,0,0,58,0,51,58,55,0,0,0,0,0,0,57,0
15-33-01,0,43,0,57,0,57,57,59,0,0,0,0,0,48,62,0
15-33-11,0,0,0,59,0,55,57,59,43,0,0,0,0,51,63,0
15-33-21,0,41,0,59,0,55,59,59,0,0,0,0,0,51,62,0
15-33-31,0,42,0,61,0,51,59,59,43,0,0,0,0,51,61,0
15-33-41,0,0,40,60,0,52,59,58,46,0,0,0,0,51,62,0
15-33-51,0,0,0,59,0,55,59,0,0,0,0,0,0,51,62,0
15-34-01,0,41,40,57,0,55,0,0,44,0,0,0,0,0,59,0
15-34-11,0,42,0,59,0,55,59,58,47,0,0,0,0,51,60,0
15-34-21,0,0,0,59,0,51,60,0,43,0,0,0,0,51,0,0
15-34-31,0,41,41,58,0,55,60,58,44,0,0,0,0,51,62,0
15-34-41,0,0,39,56,0,55,59,0,0,0,0,0,0,50,61,0
15-34-51,0,0,0,59,0,54,59,61,43,0,0,0,0,51,61,0
15-35-01,0,0,0,57,0,55,0,52,41,0,0,0,0,53,60,0
15-35-11,0,41,38,0,0,53,59,0,0,0,0,0,0,50,62,0
15-35-21,0,0,0,59,0,55,60,58,0,0,0,0,0,51,61,0
15-35-31,0,0,0,60,0,54,59,58,43,0,0,0,0,50,62,0
15-35-41,0,0,0,59,0,53,59,57,0,0,0,0,0,48,62,0
15-35-51,0,41,39,59,0,55,58,59,0,0,0,0,0,51,63,0
15-36-01,0,42,38,0,0,0,59,0,0,0,0,0,0,50,62,0
15-36-11,0,41,0,59,0,55,57,58,0,0,0,0,0,51,62,0
15-36-21,0,41,0,59,0,46,59,57,43,0,0,0,0,51,61,0
15-36-31,0,0,32,58,0,55,57,58,44,0,0,0,0,50,62,0
15-36-41,0,41,0,58,0,55,60,59,0,0,0,0,0,50,62,0
15-36-51,0,0,39,59,0,55,59,58,0,0,0,0,0,0,61,0
15-37-01,0,41,39,59,0,53,59,58,0,0,0,0,0,0,62,0
15-37-11,0,0,0,59,0,55,55,55,0,0,0,0,0,50,62,0
15-37-21,0,0,40,59,0,56,60,58,43,0,0,0,0,46,61,0
15-37-31,0,42,0,59,0,0,58,58,0,0,0,0,0,0,61,0
15-37-41,0,41,0,0,0,56,59,58,0,0,0,0,0,51,62,0
15-37-51,0,0,40,58,0,55,59,56,0,0,0,0,0,51,62,0
15-38-01,0,0,36,58,0,55,58,55,44,0,0,0,0,50,62,0
15-38-11,0,41,0,59,0,55,59,0,45,0,0,0,0,50,61,0
15-38-21,0,41,40,0,0,55,59,59,0,0,0,0,0,51,62,0
15-38-31,0,41,0,57,0,53,57,59,45,0,0,0,0,51,0,0
15-38-41,0,0,39,56,0,55,59,60,44,0,0,0,0,0,62,0
15-38-51,0,41,0,56,0,53,60,57,44,0,0,0,0,50,61,0
15-39-01,0,42,0,58,0,0,59,58,0,0,0,0,0,50,62,0
15-39-11,0,0,0,56,0,55,59,58,43,0,0,0,0,0,61,0
15-39-21,0,41,0,59,0,49,59,58,46,0,0,0,0,50,63,0
15-39-31,0,41,39,0,0,52,61,60,43,0,0,0,0,51,62,0
15-39-41,0,42,39,59,0,55,57,0,0,0,0,0,0,50,61,0
15-39-51,0,0,40,59,0,52,59,58,0,0,0,0,0,0,62,0
15-40-01,0,0,0,59,0,55,60,58,0,0,0,0,0,50,60,0
15-40-11,0,42,0,59,0,0,59,55,45,0,0,0,0,51,63,0
15-40-21,0,0,0,60,0,51,59,56,0,0,0,0,0,50,62,0
15-40-31,0,0,0,58,0,56,59,59,0,0,0,0,0,50,61,0
15-40-41,0,0,0,59,0,50,58,56,0,0,0,0,0,0,60,0
15-40-51,0,0,0,60,0,54,59,57,42,0,0,0,0,50,62,0
15-41-01,0,42,0,59,0,50,58,57,0,0,0,0,0,0,61,0
15-41-11,0,0,0,59,0,50,58,0,0,0,0,0,0,47,60,0
15-41-21,0,40,0,58,0,56,57,55,0,0,0,0,0,0,66,0
15-41-31,0,43,40,59,0,56,57,58,45,0,0,0,0,46,62,0
15-41-41,0,0,42,58,0,57,58,0,0,0,0,0,0,43,62,0
15-41-51,0,43,0,58,0,55,59,0,0,0,0,0,0,45,61,0
15-42-01,0,43,35,58,0,58,56,58,43,0,0,0,0,0,61,0
15-42-11,0,0,0,58,0,54,57,59,48,0,0,0,0,43,62,0
15-42-21,0,0,43,58,0,56,59,58,45,0,0,0,0,0,61,0
15-42-31,0,41,0,58,0,57,57,57,45,0,0,0,0,0,0,0
15-42-41,0,0,0,58,0,56,0,56,0,0,0,0,0,0,63,0
15-42-51,0,0,34,58,0,57,55,58,47,0,0,0,0,45,62,0
15-43-01,0,0,44,57,0,57,57,59,42,0,0,0,0,46,61,0
15-43-11,0,38,45,59,0,56,57,0,0,0,0,0,0,0,61,0
15-43-21,0,0,0,59,0,57,0,59,0,0,0,0,0,0,61,0
15-43-31,0,40,0,59,0,57,59,58,0,0,0,0,0,45,63,0
15-43-41,0,36,0,56,0,56,58,58,44,0,0,0,0,0,61,0
15-43-51,0,0,0,58,0,57,58,59,0,0,0,0,0,0,62,0
15-44-01,0,43,0,59,0,56,57,57,45,0,0,0,0,44,63,0
15-44-11,0,34,0,59,0,55,58,59,43,0,0,0,0,0,62,0
15-44-21,0,0,42,0,0,55,57,58,43,0,0,0,0,43,62,0
15-44-31,0,0,0,0,0,57,58,58,43,0,0,0,0,0,61,0
15-44-41,0,34,0,59,0,56,56,58,0,0,0,0,0,0,61,0
15-44-51,0,0,0,0,0,55,58,59,43,0,0,0,0,45,61,0
15-45-01,0,43,0,0,0,56,57,58,43,0,0,0,0,44,61,0
15-45-11,0,0,0,59,0,53,0,61,37,0,0,0,0,44,62,0
15-45-21,0,43,0,57,0,55,58,58,43,0,0,0,0,0,61,0
15-45-31,0,0,43,59,0,56,57,0,0,0,0,0,0,47,59,0
15-45-41,0,39,42,58,0,55,0,0,46,0,0,0,0,44,62,0
15-45-51,0,34,0,59,0,57,0,55,43,0,0,0,0,0,62,0
15-46-01,0,0,0,58,0,56,57,58,43,0,0,0,0,45,62,0
15-46-11,0,44,0,58,0,0,57,0,0,0,0,0,0,44,59,0
15-46-21,0,0,0,59,0,53,57,58,43,0,0,0,0,44,62,0
15-46-31,0,0,42,58,0,50,57,59,43,0,0,0,0,44,61,0
15-46-41,0,43,42,59,0,56,57,58,45,0,0,0,0,0,62,0
15-46-51,0,44,41,0,0,0,58,56,0,0,0,0,0,0,61,0
15-47-01,0,43,0,59,0,56,0,57,43,0,0,0,0,45,59,0
15-47-11,0,45,42,58,0,56,58,59,0,0,0,0,0,0,61,0
15-47-21,0,46,0,59,0,56,57,56,46,0,0,0,0,43,61,0
15-47-31,0,0,41,0,0,56,56,59,42,0,0,0,0,43,58,0
15-47-41,0,45,0,59,0,54,57,0,0,0,0,0,0,43,61,0
15-47-51,0,44,0,0,0,0,57,58,0,0,0,0,0,46,63,0
15-48-01,0,44,0,59,0,54,58,59,43,0,0,0,0,44,61,0
15-48-11,0,0,39,58,0,54,58,57,46,0,0,0,0,44,62,0
15-48-21,0,0,0,59,0,56,55,57,0,0,0,0,0,45,62,0
15-48-31,0,45,0,0,0,53,58,56,0,0,0,0,0,45,62,0
15-48-41,0,0,42,59,0,53,57,57,0,0,0,0,0,47,59,0
15-48-51,0,44,42,58,0,58,57,0,0,0,0,0,0,46,65,0
