date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Silas,Willa
14-02-21,0,46,0,0,0,0,38,0,0,62,0,32,0,51,0,0
14-02-31,44,45,0,0,0,0,0,0,0,64,0,38,0,49,0,0
14-02-41,0,46,0,0,0,0,0,0,0,63,0,38,0,49,0,0
14-02-51,0,47,36,0,0,0,0,0,0,63,0,39,0,51,0,0
14-03-01,45,45,0,0,0,0,0,0,0,62,0,36,0,49,0,0
14-03-11,0,45,0,0,0,0,0,35,0,64,0,39,0,48,0,0
14-03-21,0,46,0,40,0,0,0,0,33,62,0,36,0,50,0,0
14-03-31,0,46,0,0,0,0,36,0,0,63,0,35,0,51,0,0
14-03-41,0,46,0,0,0,0,0,0,0,63,0,0,0,49,0,0
14-03-51,44,46,0,0,0,0,0,0,0,63,0,0,0,51,0,0
14-04-01,0,45,0,0,0,0,0,0,0,63,0,0,0,51,0,0
14-04-11,0,46,0,0,0,0,0,0,0,63,0,35,0,50,0,0
14-04-21,0,45,0,0,0,0,0,0,0,63,0,0,0,46,0,0
14-04-31,0,46,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-04-41,0,46,0,0,0,0,0,0,0,63,0,0,0,52,0,0
14-04-51,0,45,0,0,0,0,0,0,0,63,0,0,0,51,0,0
14-05-01,0,46,0,0,0,0,32,0,0,63,0,0,0,50,0,0
14-05-11,0,47,0,0,0,0,34,0,0,63,0,0,0,51,0,0
14-05-21,0,46,0,0,0,36,0,0,0,62,0,0,0,50,0,0
14-05-31,0,46,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-05-41,0,45,0,0,0,0,34,0,35,63,0,0,0,51,0,0
14-05-51,43,46,0,0,0,0,35,0,0,63,0,0,0,50,0,0
14-06-01,0,46,34,0,0,0,0,0,0,63,0,34,0,51,0,0
14-06-11,0,45,0,0,0,0,34,0,0,64,0,0,0,50,0,0
14-06-21,39,43,0,0,0,33,0,0,0,62,0,0,0,49,0,0
14-06-31,0,46,0,0,0,0,0,0,0,64,0,35,0,52,0,0
14-06-41,0,46,0,0,0,0,40,0,0,64,0,0,0,51,0,0
14-06-51,0,42,0,0,0,0,0,0,0,61,0,0,0,48,0,0
14-07-01,0,47,0,0,0,0,0,0,0,62,0,0,0,48,0,0
14-07-11,43,47,34,0,0,0,39,0,0,64,0,0,0,50,0,0
14-07-21,42,45,0,0,0,0,0,0,0,62,0,0,0,50,0,0
14-07-31,0,46,33,0,0,0,37,0,0,63,0,0,0,51,0,0
14-07-41,0,46,35,0,0,0,36,0,0,60,0,0,0,48,0,0
14-07-51,0,45,0,0,0,0,38,0,0,65,0,34,0,50,0,0
14-08-01,0,44,36,0,0,0,40,0,0,64,0,33,0,50,0,0
14-08-11,0,44,0,0,0,0,38,0,0,63,0,35,0,50,0,0
14-08-21,0,46,0,0,0,34,36,0,0,63,0,33,0,50,0,0
14-08-31,0,45,0,0,0,35,41,0,0,64,0,34,0,47,0,0
14-08-41,0,46,0,0,0,0,39,0,0,63,0,0,0,51,0,0
14-08-51,0,45,0,0,0,0,40,0,0,63,0,34,0,50,0,0
14-09-01,45,46,0,0,0,0,40,0,0,64,0,0,0,50,0,0
14-09-11,0,46,0,0,0,0,42,0,0,64,0,33,0,51,0,0
14-09-21,46,45,0,0,0,0,0,0,0,63,0,32,0,49,0,0
14-09-31,0,45,0,0,0,0,42,0,0,63,0,0,0,50,0,0
14-09-41,0,45,0,0,0,0,43,0,0,63,0,0,0,50,0,0
14-09-51,0,45,0,0,0,0,40,0,0,63,0,0,0,49,0,0
14-10-01,0,46,0,0,0,0,41,0,0,63,0,0,0,51,0,0
14-10-11,0,45,0,0,0,0,41,0,0,63,0,0,0,49,0,0
14-10-21,0,46,0,0,0,0,40,0,0,63,0,0,0,51,0,0
14-10-31,0,45,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-10-41,0,44,0,0,0,0,42,0,0,63,0,0,0,49,0,0
14-10-51,45,47,0,0,0,0,39,0,0,64,0,0,0,48,0,0
14-11-01,45,47,0,0,0,0,40,0,0,63,0,0,0,49,0,0
14-11-11,0,45,0,0,0,0,40,0,0,63,0,0,0,48,0,0
14-11-21,0,44,0,0,0,0,36,0,0,62,0,0,0,49,0,0
14-11-31,0,46,0,0,0,0,34,0,0,63,0,0,0,50,0,0
14-11-41,0,45,0,0,0,0,32,0,0,64,0,0,0,47,0,0
14-11-51,0,46,0,0,0,0,0,0,0,63,0,0,0,50,0,0
14-12-01,0,46,0,0,0,0,36,0,0,63,0,0,0,50,0,0
14-12-11,0,46,0,0,0,0,0,0,0,61,0,0,0,51,0,0
14-12-21,0,46,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-12-31,43,45,0,0,0,0,34,0,0,64,0,0,0,48,0,0
14-12-41,0,46,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-12-51,0,45,0,0,0,36,40,0,0,63,0,0,0,49,0,0
14-13-01,0,45,0,0,0,0,34,0,0,64,0,0,0,51,0,0
14-13-11,42,45,0,0,0,0,42,0,0,62,0,0,0,51,0,0
14-13-21,42,46,0,0,0,0,40,0,0,63,0,0,0,51,0,0
14-13-31,0,45,0,0,0,0,36,0,0,63,0,0,0,51,0,0
14-13-41,0,46,0,0,0,0,37,0,0,63,0,0,0,51,0,0
14-13-51,0,45,0,0,0,0,41,0,32,63,0,0,0,50,0,0
14-14-01,0,45,36,0,0,0,0,0,0,60,0,0,0,51,0,0
14-14-11,43,45,32,0,0,0,0,0,0,63,0,0,0,50,0,0
14-14-21,0,45,34,0,0,0,38,0,0,62,0,0,0,49,0,0
14-14-31,0,45,0,0,0,0,35,0,0,64,0,0,0,51,0,0
14-14-41,44,42,0,0,0,0,37,0,0,64,0,0,0,48,0,0
14-14-51,0,45,0,0,0,0,47,0,0,63,0,0,0,51,0,0
14-15-01,0,46,0,0,0,0,34,0,0,62,0,0,0,51,0,0
14-15-11,0,46,0,0,0,0,0,0,0,63,0,0,0,51,0,0
14-15-21,0,46,0,0,0,0,34,0,0,62,0,0,0,51,0,0
14-15-31,0,44,0,0,0,0,34,0,0,63,0,0,0,51,0,0
14-15-41,0,45,0,0,0,0,0,0,0,63,0,0,0,51,0,0
14-15-51,0,45,0,0,0,0,42,0,0,63,0,0,0,44,0,0
14-16-01,0,46,0,0,0,0,40,0,0,64,0,0,0,50,0,0
14-16-11,44,45,0,0,0,0,43,0,0,0,0,0,0,51,0,0
14-16-21,0,0,0,0,0,0,42,0,0,63,0,0,0,51,0,0
14-16-31,0,46,0,0,0,0,36,0,35,63,0,0,0,50,0,0
14-16-41,0,45,0,0,0,0,40,0,35,63,0,0,0,51,0,0
14-16-51,0,45,0,0,0,0,43,0,0,64,0,0,0,50,0,0
14-17-01,43,45,0,0,0,0,39,0,0,64,0,0,0,51,0,0
14-17-11,0,43,36,0,0,0,0,0,0,64,0,0,0,51,0,0
14-17-21,0,46,0,0,0,0,0,0,37,64,0,0,0,51,0,0
14-17-31,42,45,0,0,0,0,41,0,0,64,0,0,0,50,0,0
14-17-41,0,45,35,0,0,0,0,0,0,64,0,0,0,51,0,0
14-17-51,0,45,0,0,0,0,43,0,0,64,0,0,0,49,0,0
14-18-01,0,46,0,0,0,0,42,0,0,63,0,0,0,46,0,0
14-18-11,0,45,38,34,0,0,44,0,0,64,0,0,0,47,0,0
14-18-21,0,46,33,0,0,0,44,0,0,63,0,0,0,50,0,0
14-18-31,0,44,0,0,0,34,50,0,0,62,0,0,0,51,0,0
14-18-41,0,45,0,0,0,0,45,0,37,64,0,0,0,47,0,0
14-18-51,0,45,0,0,0,0,42,0,0,64,0,0,0,51,0,0
14-19-01,0,46,0,0,0,0,38,0,0,64,0,0,0,49,0,0
14-19-11,0,45,0,0,0,0,34,0,0,63,0,0,0,47,0,0
14-19-21,0,45,0,0,0,0,36,0,0,64,0,0,0,47,0,0
14-19-31,0,45,0,0,0,37,36,0,38,62,0,0,0,0,0,0
14-19-41,0,46,34,0,0,0,44,0,0,63,0,0,0,46,0,0
14-19-51,0,46,35,0,0,0,43,0,33,64,0,0,0,51,0,0
14-20-01,38,45,34,0,0,0,0,0,0,63,0,0,0,48,0,0
14-20-11,44,45,38,0,0,0,35,0,0,62,0,0,0,48,0,0
14-20-21,0,45,0,0,0,0,0,0,0,64,0,0,0,47,0,0
14-20-31,0,44,0,0,0,0,33,0,0,63,0,0,0,49,0,0
14-20-41,0,45,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-20-51,45,46,0,0,0,0,0,0,0,64,0,0,0,46,0,0
14-21-01,44,45,0,0,0,38,34,0,0,62,0,0,0,50,0,0
14-21-11,0,46,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-21-21,45,46,0,0,0,0,45,0,0,64,0,0,0,49,0,0
14-21-31,44,44,0,0,0,0,41,0,0,64,0,0,0,51,0,36
14-21-41,0,45,0,0,0,0,46,0,0,63,0,0,0,50,0,0
14-21-51,0,47,0,0,0,0,39,0,0,63,0,0,0,47,0,41
14-22-01,0,46,0,0,0,0,0,0,0,63,0,0,0,47,0,39
14-22-11,0,46,0,0,0,0,32,0,0,63,0,0,0,49,0,38
14-22-21,0,47,0,0,0,0,0,0,0,63,0,0,0,48,0,37
14-22-31,0,45,0,0,0,0,0,0,0,63,0,0,0,47,0,0
14-22-41,0,46,0,0,0,0,39,0,0,64,0,0,0,49,0,0
14-22-51,44,46,0,0,0,0,38,0,0,64,0,0,0,47,0,0
14-23-01,0,46,0,0,0,0,47,0,0,62,0,0,0,47,0,0
14-23-11,0,46,0,0,0,0,37,0,0,63,0,0,0,46,0,0
14-23-21,0,46,0,0,0,0,32,0,0,64,0,0,0,47,0,0
14-23-31,45,45,0,0,0,0,34,0,0,64,0,0,0,49,0,0
14-23-41,0,46,35,0,0,0,0,0,0,64,0,0,0,49,0,0
14-23-51,0,46,0,0,0,0,0,0,0,63,0,0,0,51,0,0
14-24-01,45,46,34,0,0,0,32,0,0,64,0,0,0,50,0,0
14-24-11,44,46,38,0,0,0,34,0,0,64,0,0,0,47,0,0
14-24-21,0,45,0,0,0,0,0,0,0,63,0,0,0,50,0,0
14-24-31,0,45,0,0,0,0,34,0,0,62,0,0,0,46,0,0
14-24-41,0,45,0,0,0,0,0,0,0,62,0,0,0,49,0,0
14-24-51,0,45,0,0,0,0,43,0,0,64,0,0,0,49,0,0
14-25-01,0,46,0,0,0,35,0,0,0,63,0,0,0,50,0,0
14-25-11,0,46,0,0,0,32,36,0,0,63,0,0,0,51,0,0
14-25-21,0,45,0,0,0,0,45,0,0,63,0,0,0,47,0,0
14-25-31,0,46,36,0,0,0,37,0,0,63,0,0,0,49,0,0
14-25-41,0,46,0,0,0,0,0,0,0,63,0,0,0,50,0,0
14-25-51,44,46,35,0,0,0,0,0,0,62,0,0,0,48,0,0
14-26-01,0,45,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-26-11,0,47,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-26-21,43,46,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-26-31,0,46,0,0,0,0,0,0,0,63,0,0,0,48,0,0
14-26-41,0,45,35,0,0,0,0,0,0,64,0,0,0,48,0,0
14-26-51,44,45,0,0,0,0,0,0,0,64,0,0,0,48,0,0
14-27-01,0,46,0,0,0,0,0,0,0,62,0,0,0,50,0,0
14-27-11,0,44,36,0,0,0,0,0,0,63,0,0,0,50,0,40
14-27-21,45,46,41,0,0,0,0,0,0,63,0,0,0,49,0,0
14-27-31,0,45,41,0,0,0,0,0,0,63,0,0,0,49,0,37
14-27-41,0,46,36,0,0,0,0,0,0,64,0,0,0,50,0,39
14-27-51,0,47,0,0,0,0,0,0,0,63,0,0,0,50,0,43
14-28-01,0,45,0,0,0,0,0,0,0,63,0,0,0,47,0,43
14-28-11,42,45,38,0,0,0,0,0,0,64,0,0,0,50,0,41
14-28-21,0,42,0,0,0,0,0,54,0,64,0,0,0,50,0,0
14-28-31,0,44,36,0,0,0,0,0,0,64,0,0,0,47,0,36
14-28-41,0,43,37,0,0,0,0,0,0,63,0,0,0,50,0,38
14-28-51,0,46,0,0,0,0,0,0,0,62,0,0,0,50,0,0
14-29-01,44,46,33,0,0,0,0,0,0,62,0,0,0,48,0,0
14-29-11,42,45,0,0,0,0,0,0,0,61,0,0,0,48,0,0
14-29-21,43,46,0,0,0,0,0,0,0,64,0,0,0,48,0,0
14-29-31,0,45,0,0,0,0,0,0,0,64,0,0,0,43,0,0
14-29-41,43,46,0,0,0,0,0,0,0,64,0,0,0,47,0,0
14-29-51,45,46,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-30-01,0,46,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-30-11,44,46,0,0,0,0,0,0,0,64,0,0,0,47,0,0
14-30-21,0,45,0,0,0,0,0,0,0,64,0,0,0,50,0,34
14-30-31,41,45,0,0,0,0,0,0,0,61,0,0,0,50,0,0
14-30-41,44,45,0,0,0,0,0,0,0,63,0,0,0,50,0,0
14-30-51,0,46,0,0,0,0,0,0,0,62,0,0,0,47,0,0
14-31-01,0,45,34,0,0,0,0,0,0,64,0,0,0,49,0,0
14-31-11,44,45,32,0,0,0,0,0,0,62,0,0,0,50,0,0
14-31-21,42,48,0,0,0,0,0,0,44,63,0,0,0,44,0,0
14-31-31,44,46,0,0,0,0,0,0,0,62,0,0,0,51,0,0
14-31-41,0,45,33,0,0,0,0,0,0,63,0,0,0,51,0,0
14-31-51,40,46,0,0,0,0,0,0,0,62,0,0,0,51,0,0
14-32-01,0,45,35,0,0,0,0,0,0,64,0,0,0,50,0,0
14-32-11,0,46,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-32-21,0,44,0,0,0,0,33,0,0,64,0,0,0,51,0,0
14-32-31,0,45,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-32-41,0,45,0,0,0,0,0,0,0,63,0,0,0,50,0,0
14-32-51,43,45,0,0,0,0,34,0,0,64,0,0,0,50,0,0
14-33-01,0,46,0,0,0,0,34,0,0,63,0,0,0,51,0,0
14-33-11,0,46,0,0,0,0,0,0,0,64,0,0,0,49,0,0
14-33-21,0,46,0,0,0,0,0,0,0,64,0,0,0,49,0,0
14-33-31,45,46,0,0,0,0,0,0,0,64,0,0,0,49,0,0
14-33-41,0,45,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-33-51,0,45,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-34-01,42,45,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-34-11,0,46,0,0,0,0,0,0,0,64,0,0,0,49,0,0
14-34-21,0,45,0,0,0,0,0,0,0,63,0,0,0,49,0,0
14-34-31,0,46,0,0,0,0,32,0,0,64,0,0,0,50,0,0
14-34-41,0,46,0,0,0,0,0,0,0,64,0,0,0,48,0,0
14-34-51,0,47,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-35-01,42,47,0,0,0,0,0,0,0,65,0,0,0,49,0,0
14-35-11,0,45,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-35-21,43,46,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-35-31,0,47,0,0,0,0,0,0,0,64,0,0,0,48,0,0
14-35-41,0,46,0,0,0,0,0,0,0,63,0,0,0,50,0,0
14-35-51,40,44,37,0,0,0,32,0,0,63,0,0,0,51,0,0
14-36-01,0,46,0,0,0,34,32,0,0,63,0,0,0,48,0,0
14-36-11,0,45,0,0,0,36,32,0,0,63,0,0,0,51,0,32
14-36-21,38,46,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-36-31,44,45,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-36-41,0,46,0,0,0,0,0,0,0,63,0,0,0,48,0,33
14-36-51,0,47,0,0,0,0,0,0,0,64,0,0,0,49,0,0
14-37-01,0,45,0,0,0,34,0,0,0,64,0,0,0,50,0,0
14-37-11,0,45,0,0,0,36,0,0,0,64,0,0,0,51,0,0
14-37-21,0,46,0,0,0,41,0,0,0,61,0,0,0,52,0,0
14-37-31,43,46,0,0,0,34,0,0,0,64,0,0,0,49,0,0
14-37-41,0,47,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-37-51,0,46,0,0,0,32,0,0,0,62,0,0,0,50,0,0
14-38-01,0,45,0,0,0,32,0,0,0,64,0,0,0,51,0,32
14-38-11,0,45,0,0,0,32,0,0,0,62,0,0,0,49,0,0
14-38-21,0,46,0,0,0,32,0,0,0,63,0,0,0,51,0,0
14-38-31,0,46,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-38-41,43,46,0,0,0,0,0,0,0,63,0,0,0,51,0,0
14-38-51,41,46,0,0,0,35,0,0,0,64,0,0,0,51,0,0
14-39-01,0,46,0,0,0,35,0,0,0,64,0,0,0,50,0,0
14-39-11,42,45,0,0,0,34,0,0,0,63,0,0,0,50,0,0
14-39-21,45,45,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-39-31,0,46,0,0,0,34,0,0,0,64,0,0,0,51,0,0
14-39-41,0,46,0,0,0,34,0,0,0,64,0,0,0,48,0,0
14-39-51,0,45,0,0,0,35,0,0,0,63,0,0,0,51,0,0
14-40-01,45,46,0,0,0,32,0,0,0,63,0,0,0,51,0,0
14-40-11,37,45,0,0,0,32,36,0,0,64,0,0,0,51,0,0
14-40-21,0,45,0,0,0,35,33,0,0,64,0,0,0,50,0,0
14-40-31,0,46,0,0,0,33,34,0,0,63,0,0,0,51,0,0
14-40-41,0,43,0,0,0,0,43,0,0,63,0,0,0,49,0,0
14-40-51,40,45,0,0,0,32,33,0,37,64,0,0,0,52,0,0
14-41-01,0,47,0,0,0,0,47,0,0,63,0,0,0,49,0,0
14-41-11,0,47,0,0,0,0,45,0,38,63,0,0,0,49,0,0
14-41-21,0,47,0,0,0,33,34,0,0,63,0,0,0,49,0,0
14-41-31,0,46,0,0,0,34,37,0,0,64,0,0,0,48,0,0
14-41-41,0,47,0,0,0,38,41,0,0,64,0,0,0,46,0,0
14-41-51,0,45,0,0,0,38,46,0,0,61,0,0,0,52,0,0
14-42-01,0,46,0,0,0,0,45,0,37,64,0,0,0,44,0,0
14-42-11,42,46,0,0,0,0,48,0,0,63,0,0,0,52,0,0
14-42-21,0,46,0,0,0,41,41,0,0,61,0,0,0,51,0,0
14-42-31,42,46,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-42-41,0,45,0,0,0,0,0,0,0,63,0,0,0,51,0,0
14-42-51,0,46,0,0,0,35,0,0,0,63,0,0,0,51,0,0
14-43-01,0,46,0,0,0,0,0,0,0,63,0,0,0,49,0,0
14-43-11,0,46,0,0,0,0,0,0,0,63,0,0,0,49,0,0
14-43-21,0,46,0,0,0,0,34,0,0,63,0,0,0,50,0,0
14-43-31,0,46,0,0,0,0,0,0,0,64,0,0,0,49,0,0
14-43-41,0,46,0,0,0,0,0,0,0,62,0,0,0,51,0,0
14-43-51,0,45,0,0,0,0,0,0,0,63,0,0,0,49,0,0
14-44-01,0,46,0,0,0,0,32,0,0,64,0,0,0,50,0,0
14-44-11,0,45,0,0,0,0,0,0,0,63,0,0,0,51,0,0
14-44-21,0,45,0,0,0,0,34,0,0,63,0,0,0,52,0,0
14-44-31,0,45,0,0,0,36,36,0,0,64,0,0,0,51,0,0
14-44-41,0,46,0,0,0,34,0,0,0,63,0,0,0,51,0,0
14-44-51,0,46,0,0,0,0,0,0,0,63,0,0,0,49,0,0
14-45-01,0,46,0,32,0,36,34,0,0,64,0,0,0,49,0,0
14-45-11,45,44,0,0,0,0,33,0,0,63,0,0,0,51,0,0
14-45-21,42,45,0,0,0,0,0,0,0,64,0,0,0,49,0,0
14-45-31,0,46,0,0,0,34,32,0,0,64,0,0,0,50,0,0
14-45-41,0,45,0,0,0,34,0,0,0,64,0,0,0,50,0,0
14-45-51,0,44,0,0,0,0,0,0,0,63,0,0,0,51,0,0
14-46-01,0,46,0,0,0,34,43,0,0,63,0,0,0,52,0,0
14-46-11,0,46,0,0,0,34,35,0,0,64,0,0,0,51,0,0
14-46-21,0,44,0,0,0,0,42,0,0,64,0,0,0,50,0,0
14-46-31,0,45,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-46-41,0,46,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-46-51,45,45,0,32,0,0,0,0,0,64,0,0,0,52,0,0
14-47-01,0,45,0,0,0,0,0,0,0,64,0,0,0,49,0,0
14-47-11,0,46,0,0,0,32,32,0,0,64,0,0,0,52,0,0
14-47-21,42,46,0,0,0,33,0,0,0,64,0,0,0,51,0,0
14-47-31,0,46,0,0,0,0,0,0,0,63,0,0,0,51,0,0
14-47-41,0,46,0,0,0,0,0,0,0,63,0,0,0,52,0,0
14-47-51,0,45,0,33,0,0,0,0,0,64,0,0,0,51,0,0
14-48-01,0,45,0,0,0,0,0,0,0,64,0,0,0,50,0,0
14-48-11,43,46,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-48-21,0,46,0,0,0,0,0,0,0,62,0,0,0,50,0,0
14-48-31,42,45,0,0,0,0,0,0,0,62,0,0,0,51,0,0
14-48-41,0,45,0,0,0,0,0,0,0,63,0,0,0,49,0,0
14-48-51,0,46,0,0,0,0,0,0,0,64,0,0,0,48,0,0
14-49-01,0,43,0,0,0,38,0,0,0,64,0,0,0,49,0,0
14-49-11,0,46,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-49-21,0,46,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-49-31,0,46,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-49-41,0,45,0,0,0,0,0,0,0,63,0,0,0,48,0,0
14-49-51,38,44,0,0,0,0,0,0,0,63,0,0,0,48,0,0
14-50-01,42,46,0,0,0,0,0,0,0,64,0,0,0,51,0,0
14-50-11,0,46,0,0,0,34,0,0,0,62,0,0,0,50,0,0
14-50-21,0,46,0,32,0,0,0,0,0,64,0,0,0,50,0,0
14-50-31,0,46,0,36,0,0,0,0,0,64,0,0,0,52,0,0
14-50-41,0,46,0,37,0,0,0,0,0,62,0,0,0,52,0,0
14-50-51,0,46,0,36,0,0,0,0,0,64,0,0,0,50,0,0
14-51-01,0,46,0,0,0,0,0,0,0,64,0,0,0,49,0,0
14-51-11,0,45,0,38,0,0,0,0,0,64,0,0,0,50,0,0
14-51-21,0,46,0,35,0,36,0,0,0,64,0,0,0,49,0,0
14-51-31,0,45,0,36,0,0,0,0,0,63,0,0,0,50,0,0
14-51-41,0,45,0,0,0,0,0,0,0,63,0,0,0,48,0,0
14-51-51,0,46,0,40,0,39,0,0,0,62,0,0,0,50,0,0
14-52-01,0,46,0,50,0,33,0,0,0,64,0,0,0,52,0,0
14-52-11,0,46,0,52,0,0,0,0,0,64,0,0,0,51,0,0
14-52-21,0,48,0,49,0,0,0,0,0,64,0,0,0,51,0,0
14-52-31,0,46,0,33,0,35,0,0,0,64,0,0,0,50,0,0
14-52-41,0,47,0,0,0,42,0,0,0,64,0,0,0,50,0,0
14-52-51,0,47,0,34,0,36,0,0,0,64,0,0,0,49,0,0
14-53-01,0,47,37,0,0,43,0,0,0,64,0,0,0,47,0,0
14-53-11,0,48,0,35,0,47,0,0,0,63,0,0,0,50,0,0
14-53-21,0,46,38,0,0,45,0,0,0,64,0,0,0,49,0,0
14-53-31,0,48,42,35,0,38,0,0,0,63,0,0,0,48,0,0
14-53-41,42,47,43,0,0,0,0,0,0,64,0,0,0,49,0,0
14-53-51,0,43,40,0,0,42,0,0,0,63,0,0,0,52,0,0
14-54-01,0,42,40,0,0,49,0,0,0,64,0,0,0,49,0,0
14-54-11,0,46,39,40,0,50,0,0,0,62,0,0,0,48,0,0
14-54-21,41,49,47,37,0,53,0,0,0,64,0,0,0,51,0,0
14-54-31,45,45,48,40,0,54,0,0,0,63,0,0,0,49,0,0
14-54-41,0,47,47,38,0,54,0,0,0,65,0,0,0,51,0,0
14-54-51,0,46,46,57,0,53,0,0,0,64,0,0,0,51,0,0
14-55-01,0,46,46,46,0,53,0,0,0,64,0,0,0,45,0,0
14-55-11,46,46,45,0,0,51,0,0,0,64,0,0,0,53,0,0
14-55-21,0,45,48,37,0,53,0,0,0,64,0,0,0,49,0,0
14-55-31,0,40,47,0,0,57,0,0,0,65,0,0,0,56,0,0
14-55-41,0,46,50,57,0,52,0,0,0,63,0,0,0,54,0,0
14-55-51,0,47,52,58,0,54,0,0,0,63,0,0,0,51,0,0
14-56-01,0,47,53,62,0,0,0,0,0,64,0,0,0,54,0,0
14-56-11,0,46,52,57,0,54,0,0,0,64,0,0,0,54,0,0
14-56-21,0,0,52,57,0,55,0,0,0,63,0,0,0,54,0,0
14-56-31,0,44,50,58,0,56,0,0,0,63,0,0,0,53,0,0
14-56-41,0,0,51,59,0,54,0,0,0,65,0,0,0,51,0,36
14-56-51,0,44,52,57,0,56,0,0,0,63,0,0,0,53,0,39
14-57-01,0,44,46,58,0,56,0,0,0,64,0,0,0,45,0,39
14-57-11,0,43,52,0,0,56,0,0,0,63,0,0,0,52,0,36
14-57-21,0,44,53,57,0,56,0,0,0,63,0,0,0,53,0,39
14-57-31,0,42,53,0,0,53,0,0,0,64,0,0,0,53,0,39
14-57-41,0,42,43,56,0,56,0,0,0,62,0,0,0,54,0,38
14-57-51,0,48,47,57,0,53,0,0,0,64,0,0,0,54,0,38
14-58-01,0,43,44,55,0,53,0,0,0,63,0,0,0,52,0,35
14-58-11,0,41,0,58,0,53,0,0,0,63,0,0,0,52,0,0
14-58-21,0,44,47,57,0,57,0,0,0,64,0,0,0,53,0,0
14-58-31,0,45,0,58,0,57,0,0,0,64,0,0,0,54,0,0
14-58-41,0,46,44,57,0,54,0,0,0,63,0,0,0,54,0,38
14-58-51,0,45,49,57,0,55,0,0,0,63,0,0,0,52,0,38
14-59-01,45,0,49,57,0,55,0,0,0,64,0,0,0,54,0,36
14-59-11,0,42,49,58,0,56,0,0,0,65,0,0,0,56,0,38
14-59-21,0,42,0,55,0,56,0,0,0,63,0,0,0,56,0,32
14-59-31,0,38,46,57,0,53,0,0,0,65,0,0,0,54,0,35
14-59-41,0,42,49,57,0,56,0,0,0,65,0,0,0,54,0,38
14-59-51,0,45,47,56,0,53,0,0,0,66,0,0,0,55,0,39
15-00-01,0,40,51,56,0,54,0,0,0,64,0,0,0,52,0,42
15-00-11,0,44,47,57,0,54,0,0,0,64,0,0,0,53,0,36
15-00-21,0,43,49,57,0,53,0,39,0,64,0,0,0,53,0,37
15-00-31,0,42,46,60,0,56,0,51,0,64,0,0,0,54,0,38
15-00-41,0,42,50,57,0,51,0,53,0,61,0,0,0,53,0,38
15-00-51,45,42,49,58,0,54,0,53,0,64,0,0,0,0,0,0
15-01-01,0,0,46,43,0,45,0,55,0,64,0,0,0,52,0,37
15-01-11,0,38,49,41,0,50,0,55,0,0,0,0,0,54,0,36
15-01-21,0,0,50,39,0,50,0,54,0,64,0,0,0,56,0,33
15-01-31,0,36,47,41,0,42,0,53,0,64,0,0,0,54,0,37
15-01-41,0,0,46,38,0,48,0,54,0,64,0,0,0,55,0,38
15-01-51,0,0,46,41,0,49,0,53,0,64,0,0,0,54,0,0
15-02-01,42,38,45,40,0,49,0,53,0,64,0,0,0,54,0,36
15-02-11,0,40,0,0,0,49,0,54,0,63,0,0,0,54,0,0
15-02-21,0,35,44,36,0,49,0,55,0,64,0,0,0,54,0,0
15-02-31,0,0,45,38,0,49,35,54,0,64,0,0,0,55,0,32
15-02-41,43,38,44,0,0,48,38,54,0,64,0,0,0,54,0,0
15-02-51,45,39,0,45,0,45,63,54,0,65,0,0,0,54,0,0
15-03-01,0,0,46,41,0,45,41,55,0,64,0,0,0,53,0,36
15-03-11,0,42,46,38,0,48,46,56,0,62,0,0,0,54,0,34
