date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Beatrice,Willa
11-09-51,0,0,0,0,0,0,32,0,0,34,0,0,0,0,0,0
11-10-01,0,0,0,0,0,0,33,0,0,36,0,0,0,0,0,0
11-10-11,0,0,0,0,0,0,31,0,0,49,0,0,0,0,36,0
11-10-21,0,0,34,0,0,0,0,0,0,39,0,0,0,0,32,0
11-10-31,0,0,0,0,0,0,0,0,0,49,0,0,0,0,33,0
11-10-41,0,31,33,0,0,0,0,0,0,38,0,0,0,0,40,0
11-10-51,39,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0
11-11-01,42,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
11-11-11,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
11-11-21,43,0,0,0,0,0,0,0,0,40,0,0,0,0,32,0
11-11-31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
11-11-41,0,0,0,0,0,0,0,0,0,38,0,0,0,0,34,0
11-11-51,44,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
11-12-01,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
11-12-11,43,0,32,0,0,0,0,0,0,49,0,0,0,0,37,0
11-12-21,43,0,0,0,0,0,31,0,0,31,0,0,0,0,33,0
11-12-31,43,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
11-12-41,43,0,0,0,0,0,0,0,0,31,0,0,0,0,33,0
11-12-51,43,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
11-13-01,44,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
11-13-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
11-13-21,43,33,31,0,0,0,0,0,0,0,0,0,0,0,35,0
11-13-31,43,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-13-41,0,0,33,0,0,0,33,0,0,0,0,0,0,0,0,0
11-13-51,0,0,0,0,0,0,37,0,0,0,0,0,0,0,39,0
11-14-01,43,36,32,0,0,0,0,0,0,35,0,0,0,0,0,0
11-14-11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-14-21,42,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
11-14-31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,39,0
11-14-41,0,31,33,0,0,0,39,0,0,34,0,0,0,0,36,0
11-14-51,0,0,0,0,0,0,38,0,0,0,0,0,0,0,39,0
11-15-01,0,0,37,31,0,32,40,0,0,31,0,0,0,0,36,0
11-15-11,43,0,0,0,0,0,43,0,0,0,0,0,0,0,33,0
11-15-21,0,0,39,0,0,0,40,0,0,0,0,0,0,0,35,0
11-15-31,0,0,39,0,0,0,47,0,0,33,0,0,0,0,38,0
11-15-41,43,0,0,0,0,31,45,0,0,33,0,0,0,0,42,0
11-15-51,0,38,0,0,0,0,39,0,0,31,0,0,0,0,0,0
11-16-01,0,33,0,0,0,0,49,0,0,0,0,0,0,0,0,0
11-16-11,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
11-16-21,0,37,0,0,0,0,33,0,0,0,0,0,0,0,32,0
11-16-31,0,35,0,0,0,0,36,0,0,33,0,0,0,0,33,0
11-16-41,0,39,0,0,0,0,31,0,0,36,0,0,0,0,32,0
11-16-51,43,39,0,0,0,0,0,0,0,33,0,0,0,0,33,0
11-17-01,0,42,0,0,0,0,32,0,0,32,0,0,0,0,34,0
11-17-11,0,39,0,0,0,32,0,0,0,37,0,0,0,0,41,0
11-17-21,43,38,0,0,0,0,31,0,0,35,0,0,0,0,37,0
11-17-31,42,40,0,0,0,0,0,0,0,33,0,0,0,0,35,0
11-17-41,0,38,0,0,0,0,32,0,0,37,0,0,0,0,36,0
11-17-51,42,34,0,0,0,0,31,0,0,35,0,0,0,0,35,0
11-18-01,0,38,0,0,0,0,0,0,0,31,0,0,0,0,0,0
11-18-11,0,42,0,34,0,0,0,0,0,35,0,0,0,0,0,0
11-18-21,43,40,0,0,0,0,35,0,0,31,0,0,0,0,0,0
11-18-31,0,43,0,0,0,0,45,0,0,0,0,0,0,0,0,0
11-18-41,44,39,0,0,0,34,36,0,0,0,0,0,0,0,0,0
11-18-51,43,37,0,0,0,0,41,0,0,35,0,0,0,0,0,0
11-19-01,43,36,0,0,0,0,45,0,0,34,0,0,0,0,0,0
11-19-11,0,34,0,0,0,0,31,0,0,0,0,0,0,0,40,0
11-19-21,0,34,0,0,0,0,0,0,0,34,0,0,0,0,31,0
11-19-31,38,38,0,0,0,0,39,0,0,31,0,0,0,0,32,0
11-19-41,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0
11-19-51,42,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
11-20-01,43,31,35,31,0,0,39,0,0,31,0,0,0,0,34,0
11-20-11,42,35,0,0,0,0,40,0,0,31,0,0,0,0,37,0
11-20-21,0,33,34,0,0,35,31,0,0,33,0,0,0,0,32,0
11-20-31,43,32,0,0,0,0,33,0,0,31,0,0,0,0,33,0
11-20-41,43,33,0,0,0,31,35,0,0,0,0,0,0,0,32,0
11-20-51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
11-21-01,41,0,0,0,0,0,33,0,0,31,0,0,0,0,33,0
11-21-11,0,0,0,0,0,0,34,0,0,31,0,0,0,0,32,0
11-21-21,0,0,0,0,0,0,32,0,0,31,0,0,0,0,31,0
11-21-31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
11-21-41,43,33,0,0,0,0,34,0,0,35,0,0,0,0,35,0
11-21-51,40,0,0,0,0,0,39,0,0,32,0,0,0,0,34,0
11-22-01,0,33,0,0,0,0,33,0,0,33,0,0,0,0,31,0
11-22-11,40,0,0,0,0,0,35,0,0,31,0,0,0,0,37,0
11-22-21,0,0,0,0,0,0,31,0,0,0,0,0,0,0,38,0
11-22-31,0,0,0,0,0,0,0,0,0,34,0,0,0,0,37,0
11-22-41,40,0,0,0,0,0,49,0,0,32,0,0,0,0,38,0
11-22-51,0,0,0,0,0,0,36,0,0,0,0,0,0,0,36,0
11-23-01,0,35,0,0,0,0,33,0,0,0,0,0,0,0,37,0
11-23-11,0,34,0,0,0,0,39,0,0,0,0,0,0,0,37,0
11-23-21,0,38,0,0,0,0,31,0,0,31,0,0,0,0,0,0
11-23-31,40,0,0,0,0,0,35,0,0,33,0,0,0,0,31,0
11-23-41,0,0,0,0,0,0,0,0,0,32,0,0,0,0,34,0
11-23-51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
11-24-11,42,0,0,0,0,0,34,0,0,31,0,0,0,0,0,0
11-24-21,44,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
11-24-31,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
11-24-41,39,0,0,0,0,0,33,0,0,38,0,0,0,0,32,0
11-24-51,0,0,0,0,0,0,32,0,0,34,0,0,0,0,0,0
11-25-01,39,0,0,0,0,0,31,0,0,0,0,0,0,0,32,0
11-25-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
11-25-21,38,0,0,0,0,0,36,0,0,0,0,0,0,0,38,0
11-25-31,0,0,0,0,0,0,39,0,0,0,0,0,0,0,37,0
11-25-41,38,0,0,0,0,0,40,0,0,0,0,0,0,0,35,0
11-25-51,40,0,0,0,0,0,40,0,0,0,0,0,0,0,35,0
11-26-01,0,0,0,0,0,0,40,0,0,31,0,0,0,0,0,0
11-26-11,42,0,0,0,0,0,31,0,0,32,0,0,0,0,0,0
11-26-21,39,0,0,0,0,0,33,0,0,33,0,0,0,0,31,0
11-26-31,43,0,0,0,0,0,34,0,0,32,0,0,0,0,31,0
11-26-41,38,0,0,0,0,0,42,0,0,38,0,0,0,0,33,0
11-26-51,0,0,0,0,0,0,44,0,0,31,0,0,0,0,31,0
11-27-01,0,35,0,0,0,0,33,0,0,0,0,0,0,0,32,0
11-27-11,45,31,0,0,0,0,0,0,0,31,0,0,0,0,0,0
11-27-21,44,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
11-27-31,44,0,0,0,0,0,42,0,0,31,0,0,0,0,34,0
11-27-41,39,0,0,0,0,0,33,0,0,0,0,0,0,0,34,0
11-27-51,0,0,0,0,0,0,34,0,0,31,0,0,0,0,41,0
11-28-01,0,0,0,0,0,0,35,0,0,33,0,0,0,0,32,0
11-28-11,0,0,0,0,0,0,33,0,0,32,0,0,0,0,34,0
11-28-21,0,0,0,0,0,0,34,0,0,34,0,0,0,0,40,0
11-28-31,43,0,0,0,0,0,0,0,0,34,0,0,0,0,36,0
11-28-41,0,0,0,0,0,0,33,0,0,33,0,0,0,0,36,0
11-28-51,0,0,0,0,0,0,32,0,0,31,0,0,0,0,0,0
11-29-01,43,0,0,0,0,0,33,0,0,31,0,0,0,0,37,0
11-29-11,43,0,0,0,0,0,31,0,0,32,0,0,0,0,36,0
11-29-21,0,0,0,0,0,0,38,0,0,32,0,0,0,0,0,0
11-29-31,0,34,0,0,0,0,37,0,0,31,0,0,0,0,33,0
11-29-41,42,32,0,0,0,0,39,0,0,35,0,0,0,0,0,0
11-29-51,43,0,0,0,0,0,33,0,0,35,0,0,0,0,0,0
11-30-01,44,0,0,0,0,0,39,0,0,34,0,0,0,0,0,0
11-30-11,43,0,0,0,0,0,36,0,0,35,0,0,0,0,0,0
11-30-21,0,0,0,0,0,0,33,0,0,33,0,0,0,0,0,0
11-30-31,0,0,0,0,0,0,37,0,0,32,0,0,0,0,0,0
11-30-41,0,0,0,0,0,0,34,0,0,33,0,0,0,0,0,0
11-30-51,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
11-31-01,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
11-31-11,0,31,0,0,0,0,35,0,0,0,0,0,0,0,0,0
11-31-21,43,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
11-31-31,43,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
11-31-41,42,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
11-31-51,45,0,0,0,0,0,40,0,0,31,0,0,0,0,0,0
11-32-01,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
11-32-11,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
11-32-21,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
11-32-31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
11-32-41,43,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
11-32-51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-33-01,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-33-11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-33-21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-33-41,0,0,0,0,0,0,0,0,0,34,0,0,0,0,32,0
11-33-51,43,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
11-34-01,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-34-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
11-34-31,43,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
11-34-41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
11-34-51,0,0,0,0,0,0,0,0,0,33,0,0,0,0,31,0
11-35-01,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-35-11,43,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
11-35-21,43,0,0,0,0,0,0,0,0,31,0,0,0,0,31,0
11-35-31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-35-41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-36-11,0,31,0,0,0,0,34,0,0,0,0,0,0,0,0,0
11-36-31,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-36-41,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
11-36-51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-37-11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-37-21,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
11-37-31,43,0,0,0,0,0,0,0,0,31,0,0,0,0,35,0
11-37-41,43,0,0,0,0,31,0,0,0,34,0,0,0,0,0,0
11-37-51,0,0,0,0,0,34,0,0,0,32,0,0,0,0,0,0
11-38-01,43,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
11-38-11,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
11-38-21,42,0,0,0,0,0,36,0,0,31,0,0,0,0,0,0
11-38-31,42,0,0,0,0,0,31,0,0,36,0,0,0,0,0,0
11-38-41,43,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0
11-38-51,43,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
11-39-01,42,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
11-39-11,42,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0
11-39-21,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
11-39-31,0,0,0,0,0,0,0,0,0,47,0,0,0,0,32,0
11-39-41,42,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
11-39-51,43,31,0,0,0,0,0,0,0,38,0,0,0,0,0,0
11-40-01,0,32,0,0,0,0,0,0,0,37,0,0,0,0,0,0
11-40-11,0,0,32,0,0,0,0,0,0,31,0,0,0,0,0,0
11-40-31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-40-41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-40-51,43,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
11-41-01,42,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
11-41-21,42,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
11-41-31,43,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
11-41-41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-41-51,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
11-42-01,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-42-21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-42-41,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-42-51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-43-01,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-43-21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-43-51,43,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-44-01,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-44-21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-44-31,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-44-41,44,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-44-51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-45-11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-45-41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-46-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
11-46-21,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
11-46-31,43,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
11-46-41,39,0,0,0,0,0,34,0,0,0,0,0,0,0,32,0
11-46-51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-47-01,0,0,0,0,0,0,31,0,0,0,0,0,0,0,31,0
11-47-11,40,32,0,0,0,0,0,0,0,0,0,0,0,0,32,0
11-47-21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
11-47-31,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0
11-47-51,39,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0
11-48-01,37,0,33,0,0,0,0,0,0,0,0,0,0,0,33,0
11-48-11,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-48-31,42,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
11-48-41,42,38,31,0,0,0,0,0,0,0,0,0,0,0,0,0
11-48-51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-49-01,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-49-21,43,0,0,0,0,35,0,0,0,32,0,0,0,0,0,0
11-49-41,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
11-49-51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-50-01,0,0,0,0,0,0,31,0,0,32,0,0,0,0,0,0
11-50-21,42,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
11-50-31,42,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
11-50-51,40,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
11-51-01,42,0,0,0,0,34,32,0,0,0,0,0,0,0,0,0
11-51-11,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-51-21,42,0,0,0,0,31,0,0,0,0,0,0,0,0,31,0
11-51-31,0,0,0,0,0,0,31,0,0,35,0,0,0,0,0,0
11-51-41,43,0,34,0,0,31,0,0,0,33,0,0,0,0,0,0
11-51-51,42,0,0,0,0,35,0,0,0,31,0,0,0,0,0,0
11-52-01,0,0,0,34,0,0,31,0,0,0,0,0,0,0,0,0
11-52-11,43,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
11-52-21,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
11-52-31,43,0,0,0,0,0,0,0,0,31,0,0,0,0,32,0
11-52-41,40,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0
11-53-01,0,0,0,0,0,0,35,0,0,33,0,0,0,0,0,0
11-53-21,0,0,0,0,0,0,31,0,0,0,0,0,0,0,35,0
11-53-31,42,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
11-53-41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
11-54-11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-54-21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-54-31,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-54-41,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
11-54-51,44,0,0,0,0,31,0,0,0,31,0,0,0,0,0,0
11-55-11,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
11-55-51,42,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-56-01,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-56-11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-56-21,42,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
11-56-31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-57-21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-57-31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-57-41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-57-51,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-58-01,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-58-11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-58-21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-58-41,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
11-58-51,45,0,33,0,0,0,33,0,0,0,0,0,0,0,0,0
11-59-01,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
11-59-11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-59-21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-59-41,43,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
11-59-51,0,0,0,0,0,0,33,0,0,33,0,0,0,0,0,0
12-00-01,0,0,0,0,0,0,33,0,0,37,0,0,0,0,0,0
12-00-11,0,0,0,0,0,0,32,0,0,35,0,0,0,0,0,0
12-00-21,43,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0
12-00-31,43,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-00-41,43,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
12-00-51,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-01-01,43,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
12-01-11,0,31,0,0,0,0,0,0,0,0,0,0,0,0,34,0
12-01-21,0,31,0,0,0,55,0,0,0,0,0,0,0,0,0,0
12-01-31,44,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0
12-01-41,42,36,0,0,0,0,0,0,0,37,0,0,0,0,0,0
12-01-51,0,32,35,0,0,43,0,0,0,33,0,0,0,0,0,0
12-02-01,0,31,0,0,0,58,0,0,0,0,0,0,0,0,0,0
12-02-11,0,32,0,0,0,36,33,0,0,0,0,0,0,0,0,0
12-02-21,0,0,33,0,0,49,0,0,0,0,0,0,0,0,0,0
12-02-31,42,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0
12-02-41,40,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
12-02-51,44,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0
12-03-01,42,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
12-03-11,42,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-03-21,43,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
12-03-31,42,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-03-41,42,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
12-04-01,42,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-04-11,0,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0
12-04-21,42,0,0,0,0,42,0,0,34,0,0,0,0,0,0,0
12-04-31,0,0,0,0,0,44,0,0,43,0,0,0,0,0,0,0
12-04-41,38,0,0,0,0,50,0,0,37,0,0,0,0,0,0,0
12-04-51,42,0,0,0,0,49,32,0,33,0,0,0,0,0,0,0
12-05-01,43,0,0,49,0,33,0,0,0,0,0,0,0,0,0,0
12-05-11,43,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
12-05-21,43,0,0,55,0,31,0,0,0,0,0,0,0,0,0,0
12-05-31,0,0,0,0,0,35,32,0,0,0,0,0,0,0,0,0
12-05-41,0,31,0,0,0,33,0,0,0,0,0,0,0,0,0,0
12-05-51,42,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0
12-06-01,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
12-06-11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-06-21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-06-31,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
12-06-51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-01,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0
12-07-11,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-07-41,42,46,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-07-51,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
12-08-01,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-08-11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-08-21,42,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-08-31,42,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-08-51,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-09-01,42,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
12-09-21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-09-31,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-09-41,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-09-51,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
12-10-21,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
12-10-41,0,33,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-11-01,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-11-11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-11-21,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
12-11-31,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-11-41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-11-51,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
12-12-01,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-12-11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-12-51,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-13-01,42,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-13-11,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-13-41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-14-01,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-14-11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-14-31,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
12-14-41,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
12-14-51,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
12-15-01,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-15-11,42,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0
12-15-21,42,32,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-15-41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-15-51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-16-01,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-16-41,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-16-51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-17-11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-17-21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-17-31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-17-41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-17-51,35,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
12-18-01,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-18-11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-18-21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-18-31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-18-41,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-18-51,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-19-01,32,0,0,0,0,32,0,0,31,0,0,0,0,0,0,0
12-19-11,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-19-21,33,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
12-19-31,33,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
12-19-41,32,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
12-19-51,32,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-20-01,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-20-11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-20-21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-20-31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-20-41,31,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
12-20-51,32,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-21-01,34,31,0,0,0,32,0,0,0,0,0,0,0,0,0,0
