date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Silas,Beatrice,Willa
14-14-11,0,0,35,41,0,0,0,0,0,0,0,0,0,33,0,0
14-14-21,0,33,0,37,0,0,0,0,0,0,0,0,0,33,35,0
14-14-31,0,33,40,39,0,0,0,0,0,33,0,0,0,33,0,0
14-14-41,0,0,40,34,0,0,0,0,0,34,0,0,0,33,35,0
14-14-51,0,35,0,0,0,0,0,0,33,36,0,0,0,33,44,0
14-15-01,0,0,0,0,0,33,0,33,50,0,0,0,0,0,33,0
14-15-11,0,33,50,39,0,0,0,0,43,33,0,0,0,0,33,0
14-15-21,0,0,44,36,0,0,0,0,34,0,0,0,0,0,33,0
14-15-31,0,0,34,39,0,0,0,0,33,38,0,0,0,33,33,0
14-15-41,0,0,44,39,0,0,0,0,0,35,0,0,0,0,0,0
14-15-51,0,0,41,0,0,0,0,0,0,39,0,0,0,40,39,0
14-16-01,0,0,36,0,0,0,0,0,0,43,0,0,0,0,38,0
14-16-11,0,0,0,0,0,0,0,0,0,40,0,0,0,39,40,0
14-16-21,0,33,0,0,0,0,0,0,0,0,0,0,0,41,38,0
14-16-31,0,33,48,0,0,0,0,0,0,39,0,0,0,39,34,0
14-16-41,0,33,47,0,0,0,0,0,0,42,0,0,0,41,37,0
14-16-51,0,0,34,0,0,0,0,0,0,36,0,0,0,35,41,0
14-17-01,0,34,33,0,0,0,0,0,33,41,0,0,0,36,35,0
14-17-11,0,35,0,0,0,33,0,0,36,37,0,0,0,0,37,0
14-17-21,0,0,57,35,0,0,0,0,0,0,0,0,0,0,0,0
14-17-31,0,0,43,0,0,0,0,0,33,39,0,0,0,41,33,0
14-17-41,0,33,51,33,0,0,0,0,38,34,0,0,0,34,0,0
14-17-51,0,34,33,0,0,0,0,0,0,41,0,0,0,39,40,0
14-18-01,0,0,34,0,0,33,0,0,0,39,0,0,0,43,39,0
14-18-11,0,36,0,0,0,0,0,0,0,38,0,0,0,43,45,0
14-18-21,0,42,0,0,0,0,0,0,0,0,0,0,0,40,45,0
14-18-31,0,40,33,0,0,0,0,0,0,48,0,0,0,51,52,0
14-18-41,0,40,0,0,0,0,0,0,42,52,0,0,0,43,43,0
14-18-51,0,39,0,0,0,0,0,0,0,37,0,0,0,35,40,0
14-19-01,0,41,0,0,0,0,0,0,0,35,0,0,0,35,35,0
14-19-11,0,0,41,35,0,33,0,0,0,0,0,0,0,33,0,35
14-19-21,0,0,0,34,0,0,0,0,33,0,0,0,0,0,33,0
14-19-31,0,39,0,0,0,0,0,0,38,43,0,0,0,33,42,0
14-19-41,0,35,0,33,0,0,0,0,0,53,0,0,0,46,43,0
14-19-51,0,39,0,0,0,0,0,0,0,36,0,0,0,37,38,0
14-19-99,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-20-01,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-20-11,0,0,33,0,0,0,0,0,38,0,0,0,0,0,0,0
14-20-21,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
14-20-31,0,0,0,34,0,0,0,0,0,34,0,0,0,0,33,0
14-20-41,0,0,36,0,0,0,0,0,0,35,0,0,0,33,0,0
14-20-51,0,33,0,34,0,33,0,0,0,0,0,0,0,33,0,0
14-21-01,0,0,0,0,0,34,0,0,0,0,0,0,0,0,33,0
14-21-11,0,0,33,0,0,0,0,0,33,0,0,0,0,0,0,0
14-21-21,0,36,0,0,0,35,0,0,0,55,0,0,0,41,43,0
14-21-31,0,41,33,0,0,0,0,0,0,49,0,0,0,33,40,0
14-21-41,0,0,0,0,0,0,0,0,38,49,0,0,0,37,45,0
14-21-51,0,35,33,0,0,0,0,0,0,46,0,0,0,41,33,0
14-22-01,0,0,0,33,0,34,0,0,0,0,0,0,0,33,0,0
14-22-11,0,0,33,0,0,0,0,0,0,33,0,0,0,35,0,0
14-22-31,0,0,34,0,0,0,0,0,33,0,0,0,0,0,0,0
14-22-41,0,40,33,0,0,0,0,0,0,42,0,0,0,36,35,0
14-22-51,0,0,0,0,0,0,0,0,33,33,0,0,0,33,37,0
14-23-01,0,35,0,0,0,0,0,0,0,37,0,0,0,35,43,0
14-23-11,0,37,0,0,0,0,0,0,0,45,0,0,0,33,34,0
14-23-21,0,33,0,0,0,0,0,0,40,33,0,0,0,33,34,0
14-23-31,0,0,37,0,0,0,0,0,0,38,0,0,0,34,41,0
14-23-41,0,0,0,0,0,33,0,0,33,0,0,0,0,0,0,0
14-23-51,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
14-24-01,0,34,38,0,0,0,0,0,0,34,0,0,0,38,39,0
14-24-11,0,33,42,0,0,0,0,0,0,0,0,0,0,39,34,0
14-24-21,0,0,35,0,0,0,0,0,0,0,0,0,0,33,33,0
14-24-41,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
14-24-51,0,37,0,33,0,34,0,0,0,44,0,0,0,35,37,0
14-25-01,0,36,48,33,0,0,0,0,45,36,0,0,0,33,0,0
14-25-11,0,34,55,0,0,0,0,0,38,34,0,0,0,35,33,0
14-25-21,0,33,47,0,0,0,0,0,0,35,0,0,0,0,43,0
14-25-31,0,33,33,0,0,0,0,0,0,33,0,0,0,0,35,0
14-25-41,0,33,0,0,0,0,0,0,33,38,0,0,0,34,0,0
14-25-51,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
14-26-01,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
14-26-11,43,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
14-26-31,0,0,0,34,0,0,0,0,34,0,0,0,0,0,0,0
14-26-41,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
14-27-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-27-11,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
14-27-41,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
14-27-51,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-28-21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-28-31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-28-41,45,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
14-28-51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-29-11,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
14-29-31,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-30-01,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
14-30-11,43,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
14-30-31,46,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
14-30-41,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
14-31-11,47,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0
14-31-31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-31-41,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
14-31-51,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-32-01,0,0,35,0,0,0,0,0,0,35,0,0,0,0,0,0
14-32-11,0,0,42,0,0,0,0,0,0,36,0,0,0,0,0,0
14-32-21,0,0,0,0,0,0,0,0,0,35,0,0,0,34,33,0
14-32-31,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
14-32-41,0,0,0,0,0,0,0,0,42,0,0,48,0,0,0,0
14-32-51,0,0,0,0,0,0,0,0,40,35,0,0,0,0,33,0
14-33-01,0,0,0,0,0,0,0,0,0,34,0,0,0,0,33,0
14-33-11,33,0,0,0,0,0,0,0,0,35,0,0,0,0,33,0
14-33-21,0,0,36,0,0,0,0,0,0,34,0,0,0,0,0,0
14-33-31,0,0,33,0,0,0,0,0,33,35,0,0,0,0,33,0
14-33-41,39,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
14-33-51,0,0,37,0,0,0,0,0,33,34,0,0,0,0,0,0
14-34-01,33,0,37,0,0,0,0,0,33,33,0,0,0,0,33,0
14-34-11,0,0,34,0,0,0,0,0,34,0,0,0,0,0,0,0
14-34-21,0,0,33,0,0,0,0,0,33,33,0,0,0,0,0,0
14-34-31,0,0,33,0,0,0,0,0,0,0,0,0,0,0,33,0
14-34-41,0,0,36,35,0,0,0,0,0,0,0,0,0,0,33,0
14-34-51,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
14-35-01,0,0,35,0,0,0,0,0,33,0,0,0,0,0,0,0
14-35-11,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
14-35-21,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
14-35-31,0,0,34,0,0,0,0,34,0,35,0,0,0,0,0,0
14-35-41,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
14-35-51,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
14-36-01,0,0,0,35,0,33,0,0,0,0,0,0,0,0,0,0
14-36-11,0,0,35,0,0,0,0,33,0,0,0,0,0,0,0,0
14-36-31,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-36-41,45,0,39,0,0,0,0,34,0,0,0,0,0,0,0,0
14-36-51,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
14-37-01,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
14-37-11,0,0,33,0,0,0,0,0,43,0,0,33,0,0,0,0
14-37-21,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-37-51,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-38-01,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
14-38-11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-38-21,39,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-38-31,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-38-41,0,0,0,0,0,0,0,0,35,0,0,34,0,0,0,0
14-38-51,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-39-01,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
14-39-11,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0
14-39-21,39,0,35,0,0,0,0,0,38,0,0,0,0,0,0,0
14-39-31,0,0,33,0,0,0,0,0,34,0,0,0,0,0,0,0
14-39-41,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-39-51,0,0,0,0,0,0,0,0,33,0,0,0,0,33,0,0
14-40-01,0,36,0,0,0,0,0,0,0,33,0,0,0,0,33,0
14-40-11,0,0,0,0,0,36,0,0,0,35,0,0,0,33,35,0
14-40-21,0,36,0,43,0,0,0,0,0,33,0,0,0,37,0,0
14-40-31,0,36,0,0,0,0,0,0,34,39,0,0,0,40,0,0
14-40-41,0,36,0,0,0,0,0,0,41,43,0,0,0,40,42,0
14-40-51,0,38,0,0,0,0,0,0,0,41,0,0,0,43,0,0
14-41-01,0,39,0,33,0,0,0,0,0,44,0,0,0,37,44,0
14-41-11,0,44,0,0,0,0,0,0,39,37,0,0,0,41,44,0
14-41-21,0,41,0,0,0,33,0,0,0,45,0,0,0,33,33,0
14-41-31,0,40,0,0,0,34,0,0,0,42,0,0,0,36,37,0
14-41-41,0,41,0,0,0,0,0,0,38,46,0,0,0,0,38,0
14-41-51,0,36,0,0,0,34,0,0,36,47,0,0,0,47,46,0
14-42-01,0,36,0,0,0,0,0,0,52,42,0,0,0,41,41,0
14-42-11,0,38,0,33,0,33,0,0,0,42,0,0,0,45,38,0
14-42-21,0,35,0,0,0,39,0,0,0,40,0,0,0,39,39,0
14-42-31,33,33,0,0,0,33,0,0,0,33,0,0,0,0,0,0
14-42-41,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
14-42-51,0,0,0,0,0,45,0,0,40,0,0,0,0,0,0,0
14-43-11,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
14-43-21,0,33,0,0,0,35,0,0,0,33,0,0,0,33,33,0
14-43-31,0,0,38,0,0,0,0,0,33,0,0,0,0,0,0,0
14-43-51,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
14-44-01,0,0,0,0,0,0,0,0,36,33,0,0,0,0,0,0
14-44-11,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
14-44-21,0,0,0,0,0,33,0,0,38,0,0,0,0,0,0,0
14-44-31,0,36,0,0,0,36,0,0,0,33,0,0,0,40,34,0
14-44-51,0,0,0,0,0,35,0,0,34,33,0,0,0,33,33,0
14-45-01,0,0,0,0,0,37,0,0,33,0,0,0,0,33,33,0
14-45-11,0,35,0,0,0,0,0,0,34,0,0,0,0,0,33,0
14-45-21,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
14-45-31,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
14-45-41,0,36,0,0,0,0,0,0,0,0,0,0,0,0,33,0
14-45-51,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
14-46-01,0,35,0,0,0,0,0,0,33,39,0,0,0,35,40,0
14-46-11,0,0,0,0,0,0,0,0,0,35,0,0,0,0,34,0
14-46-21,0,33,0,0,0,0,0,0,35,35,0,0,0,0,39,0
14-46-31,0,0,0,33,0,0,0,0,35,0,0,0,0,0,0,0
14-46-51,36,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
14-47-01,0,33,0,0,0,33,0,0,0,0,0,0,0,0,34,0
14-47-11,0,0,0,0,0,0,0,0,0,33,0,0,0,0,34,0
14-47-21,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,34
14-47-31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-47-41,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
14-47-51,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
14-48-01,0,0,37,0,0,0,0,0,37,0,0,0,0,0,0,0
14-48-11,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
14-48-21,0,0,33,0,0,0,0,0,36,0,0,0,0,0,0,0
14-48-31,0,0,36,0,0,0,0,0,33,0,0,0,0,0,0,0
14-48-41,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
14-48-51,0,0,34,35,0,0,0,0,40,0,0,0,0,0,0,0
14-49-01,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
14-49-11,0,0,33,0,0,0,0,0,41,0,0,0,0,0,0,0
14-49-21,0,0,0,33,0,39,0,0,34,0,0,0,0,0,0,46
14-49-31,0,0,35,37,0,0,0,0,35,0,0,0,0,0,0,0
14-49-41,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,35
14-49-51,40,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
14-50-01,53,0,37,0,0,0,0,0,38,0,0,0,0,0,0,0
14-50-11,33,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
14-50-21,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
14-50-31,0,0,36,0,0,0,0,0,34,0,0,0,0,0,0,0
14-50-41,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
14-51-01,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
14-51-21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-51-31,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-51-41,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
14-51-51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-52-01,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
14-52-31,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-52-51,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-53-01,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
14-53-51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-54-31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-55-01,41,0,0,0,0,0,0,0,33,0,0,36,0,0,0,0
14-55-21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-55-51,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-56-01,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-56-11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-56-21,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
14-56-31,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
14-56-41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-56-51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-57-01,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-57-21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-58-01,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
14-58-21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-59-01,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0
14-59-11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-59-21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-59-31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-59-51,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-00-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-00-41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-00-51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-41,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-51,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
15-02-01,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
15-02-21,0,34,0,35,0,35,0,0,0,35,0,0,0,0,33,0
15-02-31,0,33,0,34,0,34,0,0,0,0,0,0,0,0,36,0
15-02-41,0,0,0,0,0,39,0,0,0,34,0,0,0,0,35,0
15-02-51,0,36,0,52,0,52,0,47,0,54,0,0,0,42,61,0
15-03-01,0,0,35,33,0,43,0,0,0,46,0,0,0,36,39,0
15-03-11,0,0,0,0,0,36,0,0,0,42,0,0,0,36,45,0
15-03-21,0,39,40,0,0,39,0,33,0,43,0,0,0,38,47,0
15-03-31,0,0,41,39,0,41,0,41,34,54,0,0,0,0,57,0
15-03-41,0,52,51,59,0,59,0,38,43,57,0,0,0,57,59,0
15-03-51,0,46,47,57,0,58,0,0,42,56,0,0,0,0,59,0
15-04-01,0,0,0,59,0,63,0,45,51,57,0,0,0,55,54,0
15-04-11,0,48,47,54,0,57,0,34,45,58,0,0,0,54,59,0
15-04-21,0,50,44,56,0,62,0,0,0,0,0,0,0,57,58,0
15-04-31,0,52,45,56,0,56,0,38,47,54,0,0,0,56,54,0
15-04-41,0,49,41,58,0,57,0,0,49,59,0,0,0,57,58,0
15-04-51,0,52,41,57,0,56,0,43,43,58,0,0,0,0,56,0
15-05-01,0,54,49,58,0,59,0,41,48,59,0,0,0,54,58,0
15-05-11,0,51,0,58,0,54,0,0,0,57,0,0,0,0,59,0
15-05-21,0,50,0,59,0,58,0,44,0,57,0,0,0,57,59,0
15-05-31,0,0,0,60,0,50,0,0,48,60,0,0,0,54,60,0
15-05-41,47,48,0,61,0,47,0,0,0,0,0,0,0,54,60,0
15-05-51,0,51,0,61,0,43,0,45,48,57,0,0,0,52,61,0
15-06-01,0,49,49,60,0,45,0,40,46,57,0,0,0,55,59,0
15-06-11,0,49,47,61,0,47,0,41,0,57,0,0,0,55,59,0
15-06-21,0,54,48,61,0,0,0,33,0,59,0,0,0,58,61,0
15-06-31,50,49,0,61,0,0,0,0,47,58,0,0,0,57,61,0
15-06-41,0,48,47,58,0,51,0,0,0,58,0,0,0,56,60,0
15-06-51,0,0,51,61,0,44,0,42,43,57,0,0,0,56,61,0
15-07-01,0,0,55,60,0,47,0,44,46,58,0,0,0,57,60,0
15-07-11,0,0,51,61,0,51,0,45,0,58,0,0,0,56,59,0
15-07-21,0,51,52,59,0,50,0,0,0,55,0,0,0,0,61,0
15-07-31,0,0,51,61,0,51,0,35,47,58,0,0,0,58,61,0
15-07-41,0,51,0,62,0,0,0,44,0,57,0,0,0,55,62,0
15-07-51,0,51,0,62,0,0,0,0,46,0,0,0,0,57,62,0
15-08-01,0,50,52,61,0,43,0,44,47,57,0,0,0,56,61,0
15-08-11,0,0,52,0,0,46,0,45,45,0,0,0,0,56,61,0
15-08-21,0,51,46,61,0,0,0,41,0,58,0,0,0,55,61,0
15-08-31,0,50,52,61,0,43,0,44,47,58,0,0,0,55,60,0
15-08-41,0,51,53,60,0,0,0,0,46,60,0,0,0,57,61,0
15-08-51,0,50,51,64,0,0,0,0,46,58,0,0,0,0,61,0
15-09-01,50,52,51,62,0,47,0,43,47,57,0,0,0,57,61,0
15-09-11,49,51,52,60,0,45,0,43,44,57,0,0,0,57,61,0
15-09-21,0,50,0,60,0,0,0,0,45,58,0,0,0,56,61,0
15-09-31,0,50,0,61,0,0,0,0,0,58,0,0,0,57,64,0
15-09-41,0,0,53,61,0,0,0,38,47,58,0,0,0,57,61,0
15-09-51,43,50,0,61,0,44,0,44,0,55,0,0,0,54,62,0
15-10-01,0,51,0,61,0,45,0,43,47,57,0,0,0,55,61,0
15-10-11,0,52,51,60,0,0,0,0,0,56,0,0,0,57,61,0
15-10-21,0,0,49,61,0,45,0,0,47,0,0,0,0,57,60,0
15-10-31,50,50,0,60,0,0,0,0,0,57,0,0,0,57,61,0
15-10-41,0,0,0,61,0,0,0,44,0,57,0,0,0,55,61,0
15-10-51,0,0,49,60,0,0,0,0,0,57,0,0,0,55,61,0
15-11-01,0,51,51,61,0,0,0,0,47,58,0,0,0,55,61,0
15-11-11,39,51,52,61,0,44,0,0,0,57,0,0,0,57,62,0
15-11-21,0,50,51,60,0,45,0,45,48,57,0,0,0,57,61,0
15-11-31,0,0,0,61,0,0,0,45,47,56,0,0,0,56,61,0
15-11-41,0,50,0,62,0,0,0,0,48,55,0,0,0,56,60,0
15-11-51,0,50,49,61,0,47,0,45,0,57,0,0,0,52,61,0
15-12-01,0,49,51,59,0,47,0,45,45,57,0,0,0,55,61,0
15-12-11,0,50,52,0,0,45,0,0,43,57,0,0,0,56,61,0
15-12-21,0,0,45,59,0,42,0,45,0,57,0,0,0,57,60,0
15-12-31,0,48,47,62,0,46,0,41,48,57,0,0,0,56,59,0
15-12-41,0,52,51,60,0,47,0,44,49,58,0,0,0,57,61,0
15-12-51,0,0,49,60,0,45,0,0,0,56,0,0,0,56,61,0
15-13-01,0,0,53,61,0,46,0,45,48,57,0,0,0,56,61,0
15-13-11,0,50,41,61,0,45,0,0,0,57,0,0,0,57,60,0
15-13-21,0,49,0,60,0,0,0,46,47,58,0,0,0,57,61,0
15-13-31,0,49,0,60,0,36,0,0,45,56,0,0,0,57,61,0
15-13-41,0,0,51,61,0,47,0,0,0,57,0,0,0,54,61,0
15-13-51,0,50,51,62,0,47,0,33,47,58,0,0,0,57,61,0
15-14-01,0,49,52,59,0,45,0,45,48,59,0,0,0,57,60,0
15-14-11,0,48,0,60,0,0,0,41,46,0,0,0,0,56,59,0
15-14-21,0,49,49,61,0,0,0,0,47,60,0,0,0,56,61,0
15-14-31,0,50,52,61,0,47,0,44,0,57,0,0,0,57,61,0
15-14-41,0,49,51,60,0,0,0,39,46,57,0,0,0,58,61,0
15-14-51,0,49,52,61,0,47,0,0,46,58,0,0,0,56,61,0
15-15-01,0,49,52,61,0,0,0,45,0,59,0,0,0,55,61,0
15-15-11,0,49,51,61,0,0,0,45,0,0,0,0,0,57,61,0
15-15-21,0,0,51,61,0,35,0,0,0,58,0,0,0,57,60,0
15-15-31,0,50,43,61,0,43,0,44,48,58,0,0,0,57,61,0
15-15-41,0,49,50,63,0,45,0,45,47,58,0,0,0,57,60,0
15-15-51,0,50,49,61,0,0,0,43,45,57,0,0,0,57,61,0
15-16-01,0,49,49,63,0,47,0,44,47,56,0,0,0,55,61,0
15-16-11,0,49,54,62,0,44,0,0,48,58,0,0,0,57,58,0
15-16-21,0,50,0,61,0,0,0,45,0,57,0,0,0,58,64,0
15-16-31,0,49,52,61,0,45,0,44,0,57,0,0,0,57,61,0
15-16-41,0,0,51,61,0,0,0,43,47,0,0,0,0,56,62,0
15-16-51,0,51,49,61,0,33,0,45,0,56,0,0,0,57,61,0
15-17-01,0,49,49,61,0,45,0,45,47,57,0,0,0,58,61,0
15-17-11,49,49,0,59,0,45,0,0,48,58,0,0,0,57,60,0
15-17-21,0,49,47,62,0,45,0,45,48,57,0,0,0,57,61,0
15-17-31,0,48,51,61,0,47,0,45,47,56,0,0,0,55,61,0
15-17-41,0,48,47,60,0,0,0,44,0,58,0,0,0,59,61,0
15-17-51,0,49,48,61,0,47,0,0,45,0,0,0,0,56,60,0
15-18-01,0,50,52,59,0,45,0,45,0,57,0,0,0,55,60,0
15-18-11,0,50,53,61,0,0,0,0,0,57,0,0,0,57,60,0
15-18-21,0,50,53,0,0,44,0,0,47,58,0,0,0,57,63,0
15-18-31,0,0,45,60,0,0,0,33,48,57,0,0,0,57,61,0
15-18-41,0,50,53,62,0,0,0,0,44,59,0,0,0,57,61,0
15-18-51,0,50,44,62,0,0,0,0,0,57,0,0,0,55,60,0
15-19-01,0,51,0,59,0,46,0,40,47,58,0,0,0,57,61,0
15-19-11,0,51,52,65,0,44,0,0,47,57,0,0,0,57,61,0
15-19-21,0,51,51,60,0,0,0,0,48,58,0,0,0,57,60,0
15-19-31,0,49,0,60,0,45,0,0,48,59,0,0,0,57,61,0
15-19-41,0,52,53,60,0,0,0,43,48,0,0,0,0,58,60,0
15-19-51,0,50,0,60,0,47,0,45,43,55,0,0,0,57,62,0
15-20-01,0,0,53,60,0,0,0,37,0,58,0,0,0,55,59,0
15-20-11,0,51,48,60,0,46,0,36,0,57,0,0,0,57,61,0
15-20-21,0,0,53,62,0,47,0,0,49,57,0,0,0,57,61,0
15-20-31,0,51,52,61,0,47,0,43,0,58,0,0,0,59,61,0
15-20-41,0,52,52,64,0,51,0,44,48,56,0,0,0,57,61,0
15-20-51,0,0,52,61,0,45,0,39,48,57,0,0,0,58,61,0
15-21-01,0,50,45,61,0,42,0,0,0,57,0,0,0,57,63,0
15-21-11,0,49,51,61,0,56,0,43,46,59,0,0,0,57,61,0
15-21-21,0,0,53,59,0,52,0,0,46,58,0,0,0,56,61,0
15-21-31,47,47,53,63,0,55,0,0,44,0,0,0,0,56,61,0
15-21-41,0,47,0,59,0,54,0,0,48,53,0,0,0,0,62,0
15-21-51,0,49,0,61,0,54,0,0,47,0,0,0,0,55,62,0
15-22-01,0,48,53,60,0,0,0,44,0,58,0,0,0,56,61,0
15-22-11,0,0,52,62,0,55,0,45,0,58,0,0,0,56,61,0
15-22-21,0,48,53,61,0,55,0,45,0,0,0,0,0,57,60,0
15-22-31,0,0,52,61,0,55,0,45,0,60,0,0,0,56,62,0
15-22-41,0,0,53,60,0,55,0,45,45,58,0,0,0,53,61,0
15-22-51,0,51,43,61,0,52,0,45,43,59,0,0,0,49,62,0
15-23-01,0,49,52,60,0,54,0,0,47,59,0,0,0,0,62,0
15-23-11,0,48,51,60,0,55,0,0,0,0,0,0,0,55,61,0
15-23-21,0,47,54,62,0,53,0,45,44,60,0,0,0,52,61,0
15-23-31,50,48,52,60,0,55,0,41,44,58,0,0,0,51,61,0
15-23-41,0,46,0,61,0,55,0,0,47,58,0,0,0,55,61,0
15-23-51,0,46,52,60,0,55,0,45,0,59,0,0,0,55,61,0
15-24-01,0,0,52,61,0,55,0,0,47,59,0,0,0,53,61,0
