date,Uriah,Veylan,Sofi,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Silas,Beatrice,Willa
15-18-31,0,0,0,0,0,52,60,38,52,57,0,0,0,58,47,0
15-18-41,0,49,0,0,0,53,60,38,51,58,0,0,0,60,45,0
15-18-51,0,53,0,0,0,0,60,0,52,57,0,0,0,54,47,36
15-19-01,0,52,52,0,32,53,60,38,52,57,0,0,0,59,0,0
15-19-11,0,53,52,0,0,54,60,0,0,54,0,0,0,58,46,0
15-19-21,0,0,47,0,0,53,59,38,52,58,0,0,0,0,0,0
15-19-31,0,0,0,0,0,54,58,0,51,53,0,0,0,59,0,0
15-19-41,0,0,0,0,32,0,59,40,51,0,0,0,0,57,46,0
15-19-51,0,53,52,0,0,54,60,0,55,58,0,0,0,56,46,0
15-20-01,0,52,53,0,0,52,60,38,0,57,0,0,0,59,46,36
15-20-11,0,52,0,0,32,0,57,38,0,57,0,0,0,57,0,0
15-20-21,0,52,0,0,0,53,59,0,0,60,0,0,0,58,46,37
15-20-31,0,0,52,0,32,55,60,0,0,58,0,0,0,59,45,37
15-20-41,0,53,0,0,0,54,60,0,52,58,0,0,0,59,47,0
15-20-51,0,45,51,0,0,52,59,0,51,57,0,0,0,58,0,0
15-21-01,0,52,0,0,32,54,62,0,46,58,0,0,0,58,47,37
15-21-11,0,53,50,0,32,54,58,38,51,50,0,0,0,53,0,0
15-21-21,0,0,52,0,0,54,57,0,52,56,0,0,0,59,48,0
15-21-31,0,53,50,0,0,54,62,0,54,54,0,0,0,59,49,0
15-21-41,0,53,0,0,32,54,59,0,52,0,0,0,0,59,48,0
15-21-51,0,51,0,0,32,54,59,0,52,58,0,0,0,62,47,0
15-22-01,0,0,0,0,0,54,59,39,0,59,0,0,0,58,47,0
15-22-11,0,53,0,0,32,53,58,0,52,55,0,0,0,56,49,0
15-22-21,0,0,46,0,0,0,59,40,0,61,0,0,0,59,47,0
15-22-31,0,53,53,0,32,54,59,0,0,57,0,0,0,59,48,0
15-22-41,0,53,44,0,0,0,59,40,52,57,0,0,0,57,48,0
15-22-51,0,0,0,0,0,0,58,0,52,58,0,0,0,60,47,36
15-23-01,0,53,53,0,0,55,59,0,0,58,0,0,0,58,0,38
15-23-11,0,50,50,0,32,54,59,0,52,58,0,0,0,59,48,0
15-23-21,0,54,53,0,32,53,59,39,0,58,0,0,0,59,47,36
15-23-31,0,0,51,0,0,54,60,39,50,56,0,0,0,56,0,0
15-23-41,0,53,53,0,0,54,58,0,51,54,0,0,0,60,0,0
15-23-51,0,51,53,0,0,0,60,39,51,57,0,0,0,55,47,0
15-24-01,0,0,53,0,32,55,59,32,55,58,0,0,0,60,0,37
15-24-11,0,0,52,0,32,0,61,0,52,57,0,0,0,58,47,36
15-24-21,0,51,47,0,0,51,59,0,53,57,0,0,0,0,47,0
15-24-31,0,45,0,0,32,0,58,0,0,58,0,0,0,59,0,37
15-24-41,0,53,0,0,0,55,59,0,51,58,0,0,0,57,0,0
15-24-51,0,51,0,0,32,54,58,0,0,58,0,0,0,57,47,0
15-25-01,0,0,52,0,32,0,61,0,45,58,0,0,0,59,46,0
15-25-11,0,53,0,0,0,55,58,0,52,58,0,0,0,58,49,36
15-25-21,0,52,51,0,32,53,59,40,52,57,0,0,0,0,48,38
15-25-31,0,50,51,0,32,53,60,0,0,58,0,0,0,59,47,36
15-25-41,0,53,52,0,0,0,59,0,52,56,0,0,0,59,48,0
15-25-51,0,49,52,0,32,55,59,0,49,57,0,0,0,59,49,0
15-26-01,0,0,52,0,0,55,60,40,50,56,0,0,0,59,48,0
15-26-11,0,50,52,0,32,54,0,0,52,57,0,0,0,56,48,0
15-26-21,0,49,52,0,32,51,60,0,53,57,0,0,0,0,44,36
15-26-31,0,53,0,0,32,54,59,40,53,57,0,0,0,59,47,36
15-26-41,0,50,0,0,32,54,60,40,52,53,0,0,0,60,47,36
15-26-51,0,0,52,0,32,51,59,0,52,58,0,0,0,59,47,36
15-27-01,0,53,0,0,0,55,59,40,52,57,0,0,0,60,48,0
15-27-11,0,52,46,0,0,51,59,0,52,58,0,0,0,60,47,0
15-27-21,38,0,52,0,0,0,58,0,52,58,0,0,0,60,47,0
15-27-31,0,50,53,0,0,54,59,40,52,58,0,0,0,59,0,36
15-27-41,0,0,52,0,32,53,58,32,0,57,0,0,0,56,47,36
15-27-51,0,46,0,0,0,53,58,0,0,57,0,0,0,59,0,36
15-28-01,0,53,52,0,32,54,56,0,52,58,0,0,0,61,49,37
15-28-11,0,53,0,0,0,52,59,0,55,57,0,0,0,59,0,0
15-28-21,0,51,50,0,32,54,59,0,0,58,0,0,0,58,47,0
15-28-31,0,56,0,0,0,53,59,40,53,60,0,0,0,58,47,0
15-28-41,0,53,52,0,0,53,58,0,51,58,0,0,0,59,48,39
15-28-51,0,53,50,0,32,54,59,0,52,57,0,0,0,59,47,0
15-29-01,0,0,53,0,32,0,57,0,52,0,0,0,0,60,48,37
15-29-11,0,46,0,0,0,53,56,39,0,55,0,0,0,59,0,0
15-29-21,0,53,50,0,0,51,59,39,53,57,0,0,0,56,47,0
15-29-31,0,47,51,0,0,50,58,40,52,58,0,0,0,59,0,36
15-29-41,36,0,0,0,0,54,59,40,0,58,0,0,0,60,47,36
15-29-51,0,52,52,0,0,55,61,0,52,59,0,0,0,60,48,0
15-30-01,0,53,49,0,32,53,59,0,51,0,0,0,0,59,0,0
15-30-11,0,51,52,0,0,55,61,0,53,58,0,0,0,59,0,35
15-30-21,0,0,52,0,32,54,58,0,52,53,0,0,0,57,47,0
15-30-31,0,54,52,0,0,54,59,0,52,56,0,0,0,58,47,0
15-30-41,36,53,0,0,32,54,62,39,53,57,0,0,0,59,0,36
15-30-51,0,51,52,0,0,0,58,0,54,58,0,0,0,58,0,35
15-31-01,0,53,0,0,0,55,59,40,52,57,0,0,0,58,0,36
15-31-11,0,0,51,0,32,52,59,0,0,57,0,0,0,60,43,0
15-31-21,0,53,52,0,32,54,56,40,53,57,0,0,0,59,0,0
15-31-31,0,53,50,0,0,54,60,0,52,58,0,0,0,57,48,0
15-31-41,0,53,52,0,32,0,58,41,0,57,0,0,0,59,44,0
15-31-51,0,52,52,0,0,54,60,39,53,58,0,0,0,59,0,0
15-32-01,0,49,52,0,0,54,56,0,0,58,0,0,0,59,0,36
15-32-11,0,53,0,0,0,54,59,0,0,57,0,0,0,60,47,0
15-32-21,0,0,53,0,32,53,60,0,52,52,0,0,0,59,41,36
15-32-31,0,53,0,0,0,50,60,0,52,56,0,0,0,57,0,0
15-32-41,0,53,52,0,0,52,58,38,52,57,0,0,0,57,0,37
15-32-51,0,50,53,0,32,53,59,0,53,57,0,0,0,57,0,36
15-33-01,0,52,0,0,0,53,60,0,51,55,0,0,0,59,41,39
15-33-11,0,51,0,0,0,54,59,0,53,58,0,0,0,57,0,36
15-33-21,0,0,0,0,0,56,59,32,52,0,0,0,0,59,43,37
15-33-31,0,53,48,0,0,54,60,0,0,55,0,0,0,57,0,0
15-33-41,0,0,0,0,0,54,59,0,53,55,0,0,0,59,0,36
15-33-51,0,51,52,0,32,54,60,0,53,57,0,0,0,59,0,0
15-34-01,0,53,53,0,0,52,60,0,52,0,0,0,0,0,47,0
15-34-11,0,48,0,0,32,55,58,0,52,58,0,0,0,57,45,37
15-34-21,0,0,52,0,0,55,59,40,0,58,0,0,0,59,45,37
15-34-31,0,53,52,0,0,55,60,40,52,53,0,0,0,59,46,0
15-34-41,0,51,52,0,32,55,60,0,53,59,0,0,0,59,0,0
15-34-51,0,0,53,0,32,55,59,40,52,55,0,0,0,57,0,34
15-35-01,0,0,51,0,0,55,62,0,0,58,0,0,0,60,0,0
15-35-11,0,52,53,0,0,55,59,39,52,0,0,0,0,53,0,36
15-35-21,0,0,52,0,0,55,58,0,0,58,0,0,0,59,0,0
15-35-31,0,0,50,0,0,55,60,0,48,57,0,0,0,59,0,37
15-35-41,0,53,53,0,0,53,61,0,0,60,0,0,0,62,0,36
15-35-51,0,53,52,0,32,55,60,40,51,0,0,0,0,59,43,0
15-36-01,0,53,54,0,32,55,60,40,51,57,0,0,0,60,45,38
15-36-11,0,53,52,0,32,53,61,0,0,58,0,0,0,58,45,0
15-36-21,0,53,0,0,32,52,59,0,51,57,0,0,0,58,0,36
15-36-31,0,0,52,0,0,55,60,0,0,56,0,0,0,51,45,36
15-36-41,0,49,0,0,0,52,60,0,0,57,0,0,0,0,45,0
15-36-51,0,49,52,0,32,53,60,40,52,58,0,0,0,59,43,0
15-37-01,0,53,52,0,0,53,60,0,52,58,0,0,0,57,0,37
15-37-11,0,53,52,0,0,55,59,0,51,59,0,0,0,59,42,0
15-37-21,0,51,52,0,32,58,59,0,0,58,0,0,0,59,47,0
15-37-31,0,53,0,0,32,55,59,0,53,59,0,0,0,59,0,0
15-37-41,0,0,51,0,0,0,60,40,52,59,0,0,0,59,43,34
15-37-51,0,0,53,0,0,56,60,0,0,58,0,0,0,58,0,36
15-38-01,0,53,51,0,0,0,60,40,52,57,0,0,0,60,40,0
15-38-11,0,55,0,0,0,55,60,0,52,56,0,0,0,59,0,0
15-38-21,0,53,52,0,32,0,59,40,53,59,0,0,0,60,44,0
15-38-31,0,53,0,0,0,0,59,41,0,57,0,0,0,54,45,0
15-38-41,0,52,52,0,32,0,59,0,53,57,0,0,0,59,47,0
15-38-51,0,53,52,0,32,54,59,39,52,57,0,0,0,59,43,36
15-39-01,0,49,0,0,32,54,59,0,52,57,0,0,0,57,0,37
15-39-11,0,0,0,0,0,55,55,0,0,57,0,0,0,60,43,0
15-39-21,0,51,0,0,32,55,60,0,52,50,0,0,0,59,46,35
15-39-31,0,52,52,0,0,55,61,40,53,60,0,0,0,58,44,37
15-39-41,0,52,0,0,32,54,60,0,52,59,0,0,0,59,43,0
15-39-51,0,49,52,0,32,53,59,0,52,0,0,0,0,59,45,36
15-40-01,0,54,47,0,0,55,59,0,52,51,0,0,0,59,0,0
15-40-11,0,0,0,0,0,56,60,40,52,58,0,0,0,59,43,36
15-40-21,0,52,0,0,0,55,59,40,50,58,0,0,0,60,0,36
15-40-31,0,53,50,0,32,55,59,40,53,58,0,0,0,57,0,36
15-40-41,0,52,51,0,0,55,59,38,0,0,0,0,0,56,0,0
15-40-51,0,52,0,0,32,54,61,38,52,59,0,0,0,55,42,35
15-41-01,0,48,52,0,0,54,0,0,0,59,0,0,0,59,44,0
15-41-11,0,0,50,0,0,53,61,40,0,54,0,0,0,58,0,0
15-41-21,0,50,52,0,0,55,0,39,51,57,0,0,0,59,45,34
15-41-31,0,49,51,0,0,54,59,0,53,57,0,0,0,55,45,36
15-41-41,0,0,0,0,32,52,59,38,51,55,0,0,0,59,0,37
15-41-51,0,50,51,0,0,0,59,0,52,58,0,0,0,57,0,36
15-42-01,0,50,52,0,32,51,59,0,0,58,0,0,0,57,0,37
15-42-11,0,0,51,0,32,54,60,39,52,58,0,0,0,58,0,37
15-42-21,0,0,53,0,0,0,59,0,51,56,0,0,0,57,0,0
15-42-31,0,0,51,0,0,54,60,39,51,57,0,0,0,55,0,0
15-42-41,0,0,52,0,0,54,59,0,52,58,0,0,0,58,0,0
15-42-51,0,0,0,0,0,51,60,0,52,58,0,0,0,58,44,0
15-43-01,0,51,49,0,0,53,59,0,52,58,0,0,0,54,44,0
15-43-11,0,50,0,0,0,54,60,0,52,60,0,0,0,58,0,36
15-43-21,0,0,49,0,32,54,0,40,0,58,0,0,0,59,44,0
15-43-31,0,51,50,0,32,54,60,0,52,57,0,0,0,59,43,33
15-43-41,0,51,51,0,32,52,61,38,52,55,0,0,0,60,46,0
15-43-51,0,45,51,0,0,53,59,0,0,57,0,0,0,0,45,0
15-44-01,0,52,0,0,0,53,59,0,51,57,0,0,0,0,0,0
15-44-11,0,46,0,0,0,54,60,39,52,57,0,0,0,59,45,0
15-44-21,0,0,51,0,32,55,59,38,0,58,0,0,0,58,45,38
15-44-31,0,53,0,0,32,54,59,0,49,57,0,0,0,59,0,0
15-44-41,0,53,0,0,0,0,59,0,52,59,0,0,0,57,45,0
15-44-51,0,0,51,0,32,54,59,0,0,58,0,0,0,59,44,34
15-45-01,0,51,52,0,32,54,59,0,52,61,0,0,0,58,0,33
15-45-11,0,0,50,0,32,57,60,39,53,53,0,0,0,59,45,37
15-45-21,0,51,0,0,0,55,59,37,52,62,0,0,0,59,45,36
15-45-31,0,52,51,0,0,0,59,0,51,58,0,0,0,59,0,0
15-45-41,0,52,49,0,0,54,59,0,0,53,0,0,0,60,44,0
15-45-51,0,0,0,0,32,53,60,40,0,59,0,0,0,59,47,0
15-46-01,0,51,0,0,32,55,60,0,0,56,0,0,0,0,45,36
15-46-11,0,52,0,0,32,54,59,39,0,60,0,0,0,60,45,0
15-46-21,0,0,0,0,32,53,59,39,52,57,0,0,0,59,45,34
15-46-31,0,52,50,0,32,54,60,39,52,57,0,0,0,59,0,35
15-46-41,0,53,51,0,0,54,60,0,51,58,0,0,0,58,44,36
15-46-51,0,49,0,0,32,54,60,0,52,57,0,0,0,51,46,36
15-47-01,0,52,49,0,0,52,59,0,52,57,0,0,0,57,0,0
15-47-11,0,50,52,0,32,54,60,39,0,60,0,0,0,59,0,0
15-47-21,0,0,0,0,0,0,59,0,52,57,0,0,0,58,46,35
15-47-31,0,52,0,0,32,54,59,39,51,57,0,0,0,56,46,36
15-47-41,0,52,0,0,32,54,59,0,49,58,0,0,0,60,45,36
15-47-51,0,53,51,0,0,0,59,41,0,58,0,0,0,59,0,0
15-48-01,0,52,0,0,0,51,59,0,52,59,0,0,0,58,0,0
15-48-11,0,0,48,0,0,53,60,0,52,58,0,0,0,58,43,0
15-48-21,0,0,52,0,32,52,60,38,0,57,0,0,0,59,42,35
15-48-31,0,52,51,0,0,53,60,0,54,57,0,0,0,59,0,0
15-48-41,0,48,51,0,32,52,61,39,0,58,0,0,0,60,47,36
15-48-51,0,51,51,0,0,54,59,41,0,60,0,0,0,57,45,36
15-49-01,0,52,51,0,0,54,59,0,0,58,0,0,0,59,0,0
15-49-11,0,0,0,0,32,54,60,0,0,57,0,0,0,58,0,36
15-49-21,0,50,0,0,0,52,56,38,51,57,0,0,0,54,45,36
15-49-31,0,52,51,0,32,53,60,39,55,60,0,0,0,58,45,0
15-49-41,0,52,51,0,0,53,60,0,51,56,0,0,0,57,45,0
15-49-51,0,53,47,0,0,54,60,0,50,0,0,0,0,57,45,0
15-50-01,0,50,51,0,0,51,59,38,53,59,0,0,0,58,45,0
15-50-11,0,51,52,0,32,53,60,0,52,55,0,0,0,59,46,0
15-50-21,0,52,49,0,0,54,60,0,52,58,0,0,0,59,0,0
15-50-31,0,49,51,0,0,54,60,0,52,56,0,0,0,58,0,0
15-50-41,0,53,50,0,0,53,60,39,0,49,0,0,0,56,45,38
15-50-51,0,52,48,0,0,53,60,38,52,58,0,0,0,59,45,0
15-51-01,0,0,0,0,0,0,60,0,51,58,0,0,0,58,45,0
15-51-11,39,51,52,0,32,54,59,38,52,0,0,0,0,58,0,36
15-51-21,0,0,52,0,32,54,59,38,0,49,0,0,0,0,0,36
15-51-31,0,51,0,0,0,52,59,0,0,57,0,0,0,55,45,0
15-51-41,0,0,0,0,0,54,59,39,51,57,0,0,0,59,47,37
15-51-51,39,0,51,0,32,0,60,39,52,0,0,0,0,57,46,36
15-52-01,0,52,51,0,0,54,59,40,52,60,0,0,0,59,0,0
15-52-11,0,52,51,0,0,52,59,39,52,57,0,0,0,58,0,32
15-52-21,0,49,53,0,0,54,61,0,52,58,0,0,0,59,47,35
15-52-31,0,52,51,0,0,53,60,39,51,58,0,0,0,57,46,0
15-52-41,0,51,47,0,0,54,61,0,52,58,0,0,0,58,45,37
15-52-51,0,52,0,0,0,54,59,39,52,58,0,0,0,59,45,0
15-53-01,0,51,50,0,32,54,58,0,53,57,0,0,0,58,46,35
15-53-11,0,53,0,0,0,53,61,0,52,58,0,0,0,58,43,36
15-53-21,0,52,52,0,32,53,59,0,0,60,0,0,0,58,46,0
15-53-31,0,52,51,0,0,54,59,0,53,0,0,0,0,58,0,0
15-53-41,0,52,0,0,0,54,59,0,0,57,0,0,0,59,46,0
15-53-51,0,53,0,0,32,53,59,0,52,58,0,0,0,59,45,0
15-54-01,0,0,0,0,32,54,59,0,52,61,0,0,0,57,45,37
15-54-11,0,52,0,0,0,54,59,0,53,0,0,0,0,59,46,35
15-54-21,0,52,0,0,0,54,62,38,52,58,0,0,0,58,0,37
15-54-31,0,51,51,0,0,54,59,0,50,57,0,0,0,58,45,36
15-54-41,0,52,51,0,0,54,62,0,0,58,0,0,0,58,0,0
15-54-51,0,52,52,0,0,53,59,39,52,56,0,0,0,59,45,0
15-55-01,0,0,50,0,32,54,59,39,52,57,0,0,0,59,45,37
15-55-11,0,52,0,0,0,54,59,38,52,58,0,0,0,59,44,0
15-55-21,0,0,0,0,32,53,59,0,52,58,0,0,0,58,45,0
15-55-31,0,51,49,0,0,53,0,0,51,0,0,0,0,60,44,0
15-55-41,0,51,0,0,0,52,59,38,52,57,0,0,0,58,0,0
15-55-51,0,52,53,0,0,52,59,0,52,57,0,0,0,60,45,0
15-56-01,0,51,52,0,32,55,59,0,51,55,0,0,0,56,46,0
15-56-11,0,51,49,0,0,54,58,40,52,0,0,0,0,59,0,37
15-56-21,0,51,51,0,0,53,59,0,52,56,0,0,0,0,45,0
15-56-31,0,52,51,0,32,0,59,0,53,57,0,0,0,56,0,36
15-56-41,0,0,51,0,0,53,59,0,51,59,0,0,0,58,0,37
15-56-51,0,52,0,0,0,54,59,38,52,57,0,0,0,58,45,36
15-57-01,0,51,51,0,0,54,58,38,0,57,0,0,0,58,45,0
15-57-11,37,0,49,0,0,53,61,38,0,58,0,0,0,61,45,0
15-57-21,0,51,48,0,32,53,59,0,52,57,0,0,0,59,45,0
15-57-31,0,52,52,0,0,53,60,39,52,57,0,0,0,61,0,35
15-57-41,0,52,0,0,32,0,59,0,51,56,0,0,0,0,45,0
15-57-51,36,49,50,0,0,54,59,40,52,59,0,0,0,59,0,36
15-58-01,37,51,51,0,0,54,59,0,0,0,0,0,0,60,0,36
15-58-11,0,49,51,0,0,51,59,0,0,58,0,0,0,57,45,36
15-58-21,0,0,51,0,0,54,60,0,52,57,0,0,0,61,45,36
15-58-31,0,0,0,0,0,54,61,37,53,58,0,0,0,59,0,37
15-58-41,36,52,51,0,0,54,60,38,52,55,0,0,0,58,45,36
15-58-51,0,51,0,0,32,54,61,36,52,58,0,0,0,59,46,0
15-59-01,0,51,0,0,0,54,60,0,48,58,0,0,0,58,0,0
15-59-11,0,51,49,0,0,55,59,38,52,62,0,0,0,59,0,36
15-59-21,0,52,51,0,0,54,58,0,53,58,0,0,0,0,45,37
15-59-31,38,52,51,0,0,53,60,39,0,58,0,0,0,60,47,36
15-59-41,0,0,46,0,0,54,59,0,53,59,0,0,0,59,0,0
15-59-51,0,0,0,0,32,52,60,0,0,57,0,0,0,58,46,36
