date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Silas,Beatrice,Willa
12-41-55,0,0,45,0,0,32,0,0,0,0,0,0,0,0,51,0
12-42-05,0,0,45,0,0,32,0,0,0,0,0,0,0,0,51,0
12-42-15,0,0,45,0,0,32,0,0,0,0,0,0,0,0,51,0
12-42-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,51,0
12-42-35,0,0,45,0,0,32,0,34,0,0,0,0,0,0,51,0
12-42-45,0,0,45,0,0,32,0,34,0,0,0,0,0,0,51,0
12-42-55,0,0,45,0,0,32,0,34,0,0,0,0,0,0,51,0
12-43-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,51,0
12-43-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-43-25,0,0,44,0,0,32,0,33,0,0,0,0,0,0,52,0
12-43-35,0,0,45,0,0,32,0,33,0,0,0,0,0,0,52,0
12-43-45,0,0,45,0,0,32,0,33,0,0,0,0,0,0,52,0
12-43-55,0,0,45,0,0,32,0,33,0,0,0,0,0,0,52,0
12-44-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-44-15,0,0,45,0,0,32,0,33,0,0,0,0,0,0,52,0
12-44-25,0,0,45,0,0,32,0,33,0,0,0,0,0,0,52,0
12-44-35,0,0,44,0,0,32,0,34,0,0,0,0,0,0,52,0
12-44-45,0,0,45,0,0,32,0,33,0,0,0,0,0,0,52,0
12-44-55,0,0,45,0,0,32,0,33,0,0,0,0,0,0,52,0
12-45-05,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-45-15,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-45-25,0,0,45,0,0,33,0,33,0,0,0,0,0,0,52,0
12-45-35,0,0,45,0,0,33,0,34,0,0,0,0,0,0,52,0
12-45-45,0,0,44,0,0,32,0,34,0,0,0,0,0,0,52,0
12-45-55,0,0,45,0,0,32,0,33,0,0,0,0,0,0,52,0
12-46-05,0,0,44,0,0,32,0,34,0,0,0,0,0,0,52,0
12-46-15,0,0,45,0,0,32,0,33,0,0,0,0,0,0,52,0
12-46-25,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-46-35,0,0,45,0,0,32,0,33,0,0,0,0,0,0,52,0
12-46-45,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-46-55,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-47-05,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-47-15,0,0,44,0,0,32,0,33,0,0,0,0,0,0,52,0
12-47-25,0,0,44,0,0,32,0,34,0,0,0,0,0,0,52,0
12-47-35,0,0,45,0,0,32,0,33,0,0,0,0,0,0,52,0
12-47-45,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-47-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-48-05,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-48-15,0,0,44,0,0,32,0,34,0,0,0,0,0,0,52,0
12-48-25,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-48-35,0,0,45,0,0,32,0,33,0,0,0,0,0,0,52,0
12-48-45,0,0,45,0,0,34,0,34,0,0,0,0,0,0,52,0
12-48-55,0,0,44,0,0,32,0,34,0,0,0,0,0,0,52,0
12-49-05,0,0,45,0,0,33,0,33,0,0,0,0,0,0,52,0
12-49-15,0,0,45,0,0,33,0,34,0,0,0,0,0,0,52,0
12-49-25,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-49-35,0,0,47,0,0,32,0,34,0,0,0,0,0,0,52,0
12-49-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-49-55,0,0,46,0,0,32,0,33,0,0,0,0,0,0,52,0
12-50-05,0,0,47,0,0,32,0,33,0,0,0,0,0,0,52,0
12-50-15,0,0,45,0,0,32,0,33,0,0,0,0,0,0,52,0
12-50-25,0,0,46,0,0,33,0,33,0,0,0,0,0,0,52,0
12-50-35,0,0,45,0,0,33,0,34,0,0,0,0,0,0,52,0
12-50-45,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-50-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-51-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-51-15,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-51-25,0,0,45,0,0,32,0,35,0,0,0,0,0,0,52,0
12-51-35,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-51-45,0,0,45,0,0,32,0,35,0,0,0,0,0,0,52,0
12-51-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-52-05,0,0,46,0,0,32,0,35,0,0,0,0,0,0,52,0
12-52-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-52-25,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-52-35,0,0,45,0,0,32,0,35,0,0,0,0,0,0,52,0
12-52-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-52-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-53-05,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-53-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-53-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-53-35,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-53-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-53-55,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-54-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-54-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-54-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-54-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-54-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-54-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-55-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-55-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-55-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-55-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-55-45,0,0,46,0,0,32,0,35,0,0,0,0,0,0,52,0
12-55-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-56-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-56-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-56-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-56-35,0,0,46,0,0,32,0,35,0,0,0,0,0,0,52,0
12-56-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-56-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-57-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-57-15,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-57-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-57-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-57-45,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
12-57-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-58-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-58-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-58-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-58-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-58-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-58-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-59-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-59-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-59-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-59-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-59-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
12-59-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-00-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-00-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-00-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-00-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-00-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-00-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-01-05,0,0,46,0,0,32,0,35,0,0,0,0,0,0,52,0
13-01-15,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-01-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-01-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-01-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-01-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-02-05,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-02-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-02-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-02-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-02-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-02-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-03-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-03-15,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-03-25,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-03-35,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-03-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-03-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-04-05,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-04-15,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-04-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-04-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-04-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-04-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-05-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-05-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-05-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-05-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-05-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-05-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-06-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-06-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-06-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-06-35,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-06-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-06-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-07-05,0,0,46,0,0,32,0,35,0,0,0,0,0,0,52,0
13-07-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-07-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-07-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-07-45,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-07-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-08-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-08-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-08-25,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-08-35,0,0,46,0,0,32,0,35,0,0,0,0,0,0,52,0
13-08-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-08-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-09-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-09-15,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-09-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-09-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-09-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-09-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-10-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-10-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-10-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-10-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-10-45,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-10-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-11-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-11-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-11-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-11-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-11-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-11-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-12-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-12-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-12-25,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-12-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-12-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-12-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-13-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-13-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-13-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-13-35,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-13-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-13-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-14-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-14-15,0,0,45,0,0,32,0,34,0,0,0,0,0,0,52,0
13-14-25,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-14-35,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-14-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-14-55,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-15-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-15-15,0,0,46,0,0,32,0,34,0,0,0,0,0,0,52,0
13-15-25,0,0,44,0,0,32,0,34,0,0,0,0,0,0,52,0
13-15-35,0,0,44,0,0,33,0,34,0,0,0,0,0,0,53,0
13-15-45,0,0,46,0,0,32,0,34,0,0,0,0,0,0,53,0
13-15-55,0,0,45,0,0,32,0,34,0,0,0,0,0,0,53,0
13-16-05,0,0,46,0,0,32,0,34,0,0,0,0,0,0,53,0
13-16-15,0,0,45,0,0,32,0,34,0,0,0,0,0,0,53,0
13-16-25,0,0,31,0,0,0,0,0,0,0,0,0,0,0,31,0
13-20-05,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
13-23-35,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
13-25-25,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
13-25-55,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
13-31-55,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
13-32-05,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
13-35-25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
13-36-15,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
13-36-35,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
13-37-45,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
13-38-05,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
13-38-25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
13-38-45,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
13-39-55,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
13-40-05,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
13-40-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
13-41-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
13-41-55,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
13-42-35,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
13-43-15,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
13-43-25,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
13-43-55,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
13-44-35,0,0,31,0,0,32,0,0,0,0,0,0,0,0,0,0
13-44-45,0,0,32,0,0,31,0,0,0,0,0,0,0,0,0,0
13-44-55,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
13-45-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,37,0
13-45-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
13-46-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
13-46-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
13-46-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
13-46-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
13-46-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
13-47-05,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,0
13-47-15,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,0
13-47-25,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38,0
13-47-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
13-47-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
13-48-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
13-59-45,0,0,33,0,0,0,0,0,0,0,0,0,0,34,34,0
14-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
14-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-02-35,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,0
14-02-45,0,0,33,0,0,0,0,0,0,0,0,0,0,34,36,0
14-02-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
14-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
14-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
14-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
14-03-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
14-03-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
14-03-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
14-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
14-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
14-06-45,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
14-11-05,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-11-15,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
14-11-25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
14-11-45,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-14-05,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
14-14-15,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
14-26-05,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
14-41-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
14-42-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
14-42-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
14-43-15,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
14-43-25,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
14-44-15,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
14-54-55,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
14-56-55,0,0,32,0,0,31,0,0,0,0,0,0,0,0,0,0
14-57-05,0,0,32,0,0,32,0,0,0,0,0,0,0,32,32,0
14-57-15,0,0,36,32,0,34,0,0,0,0,0,0,0,34,37,0
14-57-25,0,0,38,45,0,41,0,33,0,0,0,0,0,36,46,0
14-57-35,0,0,38,45,0,41,0,33,0,0,0,0,0,35,46,0
14-57-45,0,0,38,45,0,41,0,34,0,0,0,0,0,36,45,0
14-57-55,0,0,38,45,0,41,0,33,0,0,0,0,0,36,45,0
14-58-05,0,0,39,45,0,41,0,34,0,0,0,0,0,35,46,0
14-58-15,0,0,39,46,0,42,0,34,0,0,0,0,0,35,46,0
14-58-25,0,0,38,45,0,42,0,34,0,0,0,0,0,36,46,0
14-58-35,0,0,40,46,0,42,0,34,0,0,0,0,0,36,46,0
14-58-45,0,0,38,45,0,41,0,34,0,0,0,0,0,35,45,0
14-58-55,0,0,39,45,0,41,0,34,0,0,0,0,0,36,45,0
14-59-05,0,0,39,45,0,41,0,34,0,0,0,0,0,36,45,0
14-59-15,0,0,38,45,0,41,0,34,0,0,0,0,0,35,46,0
14-59-25,0,0,39,45,0,41,0,34,0,0,0,0,0,36,45,0
14-59-35,0,0,38,45,0,41,0,33,0,0,0,0,0,36,45,0
14-59-45,0,0,38,45,0,41,0,33,0,0,0,0,0,36,46,0
14-59-55,0,0,39,45,0,41,0,34,0,0,0,0,0,36,45,0
15-00-05,0,0,38,45,0,41,0,34,0,0,0,0,0,36,46,0
15-00-15,0,0,38,45,0,41,0,34,0,0,0,0,0,36,46,0
15-00-25,0,0,38,45,0,41,0,34,0,0,0,0,0,36,45,0
15-00-35,0,0,39,45,0,41,0,34,0,0,0,0,0,36,45,0
15-00-45,0,0,38,45,0,41,0,33,0,0,0,0,0,36,46,0
15-00-55,0,0,38,45,0,41,0,33,0,0,0,0,0,36,45,0
15-01-05,0,0,39,45,0,41,0,33,0,0,0,0,0,35,46,0
15-01-15,0,0,38,45,0,41,0,34,0,0,0,0,0,36,45,0
15-01-25,0,0,38,45,0,41,0,34,0,0,0,0,0,36,46,0
15-01-35,0,0,39,45,0,41,0,33,0,0,0,0,0,36,45,0
15-01-45,0,0,38,45,0,41,0,34,0,0,0,0,0,36,45,0
15-01-55,0,0,38,45,0,42,0,34,0,0,0,0,0,36,45,0
15-02-05,0,0,38,45,0,41,0,33,0,0,0,0,0,35,45,0
15-02-15,0,0,38,45,0,41,0,34,0,0,0,0,0,35,45,0
15-02-25,0,0,38,45,0,42,0,34,0,0,0,0,0,36,46,0
15-02-35,0,0,38,45,0,41,0,34,0,0,0,0,0,36,46,0
15-02-45,0,0,38,45,0,41,0,34,0,0,0,0,0,36,45,0
15-02-55,0,0,38,45,0,41,0,34,0,0,0,0,0,36,45,0
15-03-05,0,0,38,45,0,41,0,34,0,0,0,0,0,36,45,0
15-03-15,0,0,38,45,0,42,0,33,0,0,0,0,0,35,46,0
15-03-25,0,0,39,45,0,41,0,34,0,0,0,0,0,35,45,0
15-03-35,0,0,38,45,0,41,0,34,0,0,0,0,0,36,45,0
15-03-45,0,0,38,45,0,41,0,34,0,0,0,0,0,35,45,0
15-03-55,0,0,38,45,0,41,0,34,0,0,0,0,0,35,45,0
15-04-05,0,0,38,45,0,41,0,34,0,0,0,0,0,35,46,0
15-04-15,0,0,38,45,0,41,0,34,0,0,0,0,0,36,45,0
15-04-25,0,0,38,45,0,42,0,34,0,0,0,0,0,36,45,0
15-04-35,0,0,38,45,0,41,0,34,0,0,0,0,0,35,46,0
15-04-45,0,0,38,45,0,41,0,33,0,0,0,0,0,36,46,0
15-04-55,0,0,38,45,0,41,0,33,0,0,0,0,0,35,46,0
15-05-05,0,0,38,45,0,41,0,34,0,0,0,0,0,36,45,0
15-05-15,0,0,37,45,0,41,0,34,0,0,0,0,0,35,46,0
15-05-25,0,0,38,45,0,41,0,34,0,0,0,0,0,35,45,0
15-05-35,0,0,39,45,0,42,0,33,0,0,0,0,0,35,45,0
15-05-45,0,0,38,45,0,42,0,34,0,0,0,0,0,35,45,0
15-05-55,0,0,39,45,0,41,0,34,0,0,0,0,0,36,45,0
15-06-05,0,0,39,45,0,41,0,34,0,0,0,0,0,35,45,0
15-06-15,0,0,38,45,0,41,0,33,0,0,0,0,0,35,45,0
15-06-25,0,0,38,45,0,41,0,34,0,0,0,0,0,35,45,0
15-06-35,0,0,38,45,0,41,0,34,0,0,0,0,0,35,45,0
15-06-45,0,0,38,45,0,41,0,34,0,0,0,0,0,35,45,0
15-06-55,0,0,38,45,0,41,0,34,0,0,0,0,0,35,46,0
15-07-05,0,0,38,45,0,41,0,34,0,0,0,0,0,35,46,0
15-07-15,0,0,38,45,0,41,0,34,0,0,0,0,0,36,46,0
15-07-25,0,0,38,45,0,41,0,34,0,0,0,0,0,36,45,0
15-07-35,0,0,38,44,0,41,0,34,0,0,0,0,0,35,46,0
15-07-45,0,0,38,45,0,41,0,33,0,0,0,0,0,35,46,0
15-07-55,0,0,38,46,0,41,0,33,0,0,0,0,0,36,45,0
15-08-05,0,0,38,45,0,41,0,33,0,0,0,0,0,37,45,0
15-08-15,0,0,38,45,0,41,0,34,0,0,0,0,0,34,46,0
15-08-25,0,0,38,45,0,41,0,34,0,0,0,0,0,35,45,0
15-08-35,0,0,38,45,0,41,0,34,0,0,0,0,0,35,46,0
15-08-45,0,0,39,45,0,41,0,34,0,0,0,0,0,34,45,0
15-08-55,0,0,39,45,0,41,0,34,0,0,0,0,0,35,45,0
15-09-05,0,0,39,45,0,42,0,34,0,0,0,0,0,35,45,0
15-09-15,0,0,39,45,0,41,0,34,0,0,0,0,0,35,45,0
15-09-25,0,0,40,45,0,41,0,32,0,0,0,0,0,37,47,0
15-09-35,0,0,36,45,0,41,0,33,0,0,0,0,0,35,45,0
15-09-45,0,0,36,45,0,40,0,34,0,0,0,0,0,35,44,0
15-09-55,0,0,36,45,0,41,0,33,0,0,0,0,0,35,45,0
15-10-05,0,0,35,45,0,41,0,33,0,0,0,0,0,36,46,0
15-10-15,0,0,34,45,0,41,0,33,0,0,0,0,0,36,45,0
15-10-25,0,0,34,45,0,41,0,33,0,0,0,0,0,36,46,0
15-10-35,0,0,36,45,0,41,0,34,0,0,0,0,0,36,46,0
15-10-45,0,0,35,45,0,42,0,33,0,0,0,0,0,34,46,0
15-10-55,0,0,35,45,0,41,0,33,0,0,0,0,0,35,46,0
15-11-05,0,0,35,45,0,41,0,33,0,0,0,0,0,35,46,0
15-11-15,0,0,35,45,0,41,0,33,0,0,0,0,0,36,46,0
15-11-25,0,0,35,45,0,41,0,33,0,0,0,0,0,35,46,0
15-11-35,0,0,36,45,0,41,0,33,0,0,0,0,0,35,46,0
15-11-45,0,0,35,45,0,41,0,33,0,0,0,0,0,36,45,0
15-11-55,0,0,36,45,0,41,0,33,0,0,0,0,0,36,46,0
